accuracy,id,lat,lng,speed,time,type,state,stepCount
14.356000,0,37.660670,127.028410,0.451822,1699800543581,START,WALK,0
13.733000,0,37.660663,127.028320,1.149365,1699800552708,NORMAL,WALK,13
16.260000,0,37.660641,127.028214,0.953767,1699800562165,NORMAL,WALK,12
19.738001,0,37.660627,127.028139,0.125326,1699800573059,NORMAL,WALK,0
14.708000,0,37.660640,127.028132,0.218085,1699800582063,NORMAL,WALK,9
12.666000,0,37.660640,127.028079,0.431825,1699800591437,NORMAL,WALK,7
12.839000,0,37.660818,127.028142,0.111483,1699800632752,NORMAL,WALK,3
18.344000,0,37.660816,127.028134,0.078350,1699800642686,NORMAL,WALK,0
12.717000,0,37.660840,127.028197,5.959534,1699800668869,NORMAL,WALK,0
13.637000,0,37.660818,127.028102,1.244486,1699800676101,NORMAL,WALK,3
15.734000,0,37.660790,127.028075,0.464591,1699800686090,NORMAL,WALK,8
13.128000,0,37.660720,127.028021,0.623450,1699800699039,NORMAL,WALK,0
13.870000,0,37.660707,127.028031,0.201475,1699800709013,NORMAL,WALK,0
19.624001,0,37.660724,127.028098,0.236068,1699800727138,NORMAL,WALK,0
13.197000,0,37.660720,127.028021,0.162180,1699800769128,NORMAL,WALK,0
13.128000,0,37.660721,127.028031,0.073281,1699800776078,NORMAL,WALK,0
13.781000,0,37.660739,127.028023,0.203144,1699800789245,NORMAL,WALK,0
13.358000,0,37.660776,127.028024,0.191738,1699800810044,NORMAL,WALK,2
14.420000,0,37.660779,127.028035,0.067206,1699800826094,NORMAL,WALK,0
10.944000,0,37.660752,127.028051,0.051653,1699800883048,NORMAL,AUTOMOBILE,0
7.958000,0,37.660755,127.028048,0.033155,1699800893053,NORMAL,AUTOMOBILE,0
10.292000,0,37.660759,127.028048,0.035567,1699800903045,NORMAL,AUTOMOBILE,0
8.528000,0,37.660760,127.028047,0.013965,1699800913045,NORMAL,AUTOMOBILE,0
9.279000,0,37.660762,127.028047,0.014925,1699800923066,NORMAL,STATION,0
7.277000,0,37.660764,127.028046,0.009502,1699800933053,NORMAL,STATION,0
11.913000,0,37.660765,127.028045,0.008330,1699800943044,NORMAL,STATION,0
11.870000,0,37.660766,127.028044,0.012094,1699800953045,NORMAL,STATION,0
11.817000,0,37.660766,127.028043,0.008318,1699800963057,NORMAL,STATION,0
11.159000,0,37.660765,127.028042,0.006120,1699800973056,NORMAL,STATION,0
11.918000,0,37.660765,127.028042,0.005211,1699800983090,NORMAL,STATION,0
10.723000,0,37.660767,127.028042,0.004700,1699800993106,NORMAL,STATION,0
10.349000,0,37.660766,127.028041,0.009396,1699801003091,NORMAL,STATION,0
12.305000,0,37.660765,127.028041,0.003269,1699801013072,NORMAL,STATION,0
12.986000,0,37.660765,127.028040,0.005231,1699801023061,NORMAL,STATION,0
13.922000,0,37.660764,127.028040,0.008341,1699801033063,NORMAL,STATION,0
14.597000,0,37.660763,127.028040,0.003305,1699801043068,NORMAL,STATION,0
14.465000,0,37.660762,127.028040,0.003038,1699801053073,NORMAL,STATION,0
13.033000,0,37.660762,127.028040,0.003381,1699801063069,NORMAL,STATION,0
12.238000,0,37.660763,127.028039,0.009470,1699801073087,NORMAL,STATION,0
13.330000,0,37.660764,127.028039,0.002267,1699801083074,NORMAL,STATION,0
13.131000,0,37.660764,127.028039,0.002493,1699801096608,NORMAL,STATION,0
14.285000,0,37.660764,127.028038,0.001851,1699801103081,END,STATION,0
