accuracy,id,lat,lng,speed,time,type,state,stepCount
3.865000,0,37.406577,127.128865,8.249118,1699346639559,START,AUTOMOBILE,0
3.900000,0,37.407383,127.128875,8.969926,1699346648569,NORMAL,AUTOMOBILE,0
3.900000,0,37.408162,127.128886,8.779877,1699346658524,NORMAL,AUTOMOBILE,0
4.529000,0,37.408911,127.128895,7.682996,1699346668527,NORMAL,AUTOMOBILE,0
4.684000,0,37.409282,127.128896,1.097789,1699346678544,NORMAL,AUTOMOBILE,0
4.393000,0,37.409284,127.128896,0.002553,1699346688542,NORMAL,AUTOMOBILE,0
3.983000,0,37.409288,127.128897,0.377009,1699346698547,NORMAL,AUTOMOBILE,0
3.900000,0,37.409393,127.128897,0.245919,1699346708556,NORMAL,AUTOMOBILE,0
4.223000,0,37.409408,127.128896,0.180647,1699346718547,NORMAL,STATION,0
4.960000,0,37.409407,127.128896,0.000037,1699346728533,NORMAL,STATION,0
4.615000,0,37.409470,127.128883,2.796061,1699346738543,NORMAL,AUTOMOBILE,0
4.152000,0,37.409869,127.129008,4.994452,1699346748547,NORMAL,AUTOMOBILE,0
6.470000,0,37.409859,127.129694,5.304662,1699346758554,NORMAL,AUTOMOBILE,0
8.065000,0,37.409855,127.129819,0.098249,1699346768517,NORMAL,AUTOMOBILE,0
5.993000,0,37.409855,127.129838,0.869907,1699346778547,NORMAL,AUTOMOBILE,0
4.758000,0,37.409847,127.129923,0.018747,1699346788522,NORMAL,AUTOMOBILE,0
4.208000,0,37.409846,127.129945,0.174072,1699346798537,NORMAL,AUTOMOBILE,0
12.380000,0,37.409832,127.130265,5.851738,1699346808524,NORMAL,AUTOMOBILE,0
8.041000,0,37.409745,127.131098,7.656831,1699346818535,NORMAL,AUTOMOBILE,0
10.037000,0,37.409621,127.131961,5.407810,1699346828529,NORMAL,AUTOMOBILE,0
10.767000,0,37.409595,127.132144,0.198391,1699346838547,NORMAL,AUTOMOBILE,0
10.534000,0,37.409595,127.132140,0.002530,1699346848517,NORMAL,AUTOMOBILE,0
10.429000,0,37.409595,127.132140,0.000012,1699346858536,NORMAL,STATION,0
9.977000,0,37.409595,127.132140,0.000000,1699346868512,NORMAL,STATION,0
5.944000,0,37.409569,127.132652,8.318450,1699346878534,NORMAL,STATION,0
3.988000,0,37.409505,127.133934,13.787696,1699346888531,NORMAL,AUTOMOBILE,0
