accuracy,id,lat,lng,speed,time,type,state,stepCount
6.557000,0,37.443825,127.178998,0.786083,1701401071730,START,WALK,0
6.557000,0,37.443856,127.179007,0.561789,1701401074018,NORMAL,WALK,4
18.605000,0,37.443842,127.179091,0.223508,1701401081409,NORMAL,WALK,13
14.049000,0,37.443939,127.179726,0.748673,1701401128420,NORMAL,WALK,81
15.415000,0,37.443683,127.179886,0.583111,1701401149963,NORMAL,WALK,35
17.893000,0,37.443575,127.179887,0.678394,1701401159689,NORMAL,WALK,17
19.917999,0,37.443473,127.179899,0.623560,1701401179206,NORMAL,WALK,34
17.747000,0,37.443479,127.180102,0.669227,1701401188270,NORMAL,WALK,17
13.071000,0,37.443503,127.180249,0.106928,1701401197997,NORMAL,WALK,9
13.673000,0,37.443470,127.180295,0.027227,1701401208909,NORMAL,WALK,9
15.534000,0,37.443459,127.180303,0.000134,1701401225448,NORMAL,WALK,0
10.789000,0,37.443505,127.180324,0.053936,1701401245496,NORMAL,WALK,0
11.938000,0,37.443510,127.180321,0.056428,1701401257749,NORMAL,WALK,0
11.410000,0,37.443496,127.180336,0.144195,1701401267821,NORMAL,STATION,0
11.136000,0,37.443496,127.180332,0.036658,1701401277824,NORMAL,STATION,0
19.150000,0,37.443495,127.180328,0.038613,1701401287819,NORMAL,STATION,0
14.386000,0,37.443491,127.180369,0.343999,1701401327258,NORMAL,STATION,0
11.374000,0,37.443487,127.180367,0.046969,1701401338089,NORMAL,STATION,0
10.072000,0,37.443488,127.180365,0.019618,1701401348086,NORMAL,STATION,0
11.129000,0,37.443504,127.180329,0.035792,1701401358279,NORMAL,STATION,0
11.676000,0,37.443501,127.180330,0.003635,1701401374258,NORMAL,STATION,0
10.764000,0,37.443508,127.180324,0.069572,1701401388298,NORMAL,STATION,0
10.965000,0,37.443506,127.180326,0.032737,1701401398328,NORMAL,STATION,0
11.542000,0,37.443502,127.180329,0.186783,1701401408291,NORMAL,STATION,0
11.816000,0,37.443497,127.180334,0.447779,1701401418397,NORMAL,STATION,0
11.919000,0,37.443496,127.180334,0.032256,1701401428291,NORMAL,STATION,0
10.783000,0,37.443510,127.180322,0.178530,1701401438520,NORMAL,STATION,0
11.576000,0,37.443497,127.180336,0.390819,1701401448492,NORMAL,STATION,0
11.973000,0,37.443494,127.180340,0.139964,1701401458477,NORMAL,STATION,0
10.939000,0,37.443495,127.180340,0.103298,1701401488533,NORMAL,STATION,0
11.722000,0,37.443510,127.180319,0.319855,1701401498573,END,STATION,0
