accuracy,id,lat,lng,speed,time,type,state,stepCount
18.851999,0,37.312931,126.990013,0.055591,1698898612474,START,WALK,0
18.219999,0,37.312923,126.990040,0.003375,1698898633532,NORMAL,WALK,40
19.604000,0,37.312926,126.990068,0.000951,1698898642348,NORMAL,WALK,15
15.162000,0,37.312908,126.990135,0.005775,1698898651408,NORMAL,WALK,16
12.809000,0,37.312922,126.990142,0.195315,1698898660927,NORMAL,WALK,16
11.527000,0,37.312896,126.990190,0.032482,1698898670826,NORMAL,WALK,13
13.058000,0,37.312832,126.990230,0.026481,1698898679736,NORMAL,WALK,1
12.777000,0,37.312746,126.990271,0.135271,1698898690034,NORMAL,AUTOMOBILE,0
12.217000,0,37.312739,126.990288,0.001561,1698898704112,NORMAL,STATION,0
10.687000,0,37.312712,126.990322,0.002370,1698898713346,NORMAL,STATION,0
10.791000,0,37.312695,126.990350,0.036223,1698898724930,NORMAL,WALK,1
12.325000,0,37.312688,126.990361,0.000562,1698898734959,NORMAL,STATION,0
11.126000,0,37.312727,126.990384,1.621567,1698898745826,NORMAL,STATION,0
10.353000,0,37.312759,126.990396,0.598574,1698898756831,NORMAL,STATION,0
9.148000,0,37.312747,126.990400,0.528970,1698898766828,NORMAL,STATION,0
8.977000,0,37.312741,126.990402,0.206672,1698898775833,NORMAL,STATION,0
9.555000,0,37.312764,126.990397,0.416196,1698898786860,NORMAL,STATION,0
10.326000,0,37.312773,126.990399,0.056089,1698898805076,NORMAL,STATION,0
9.138000,0,37.312777,126.990407,0.014002,1698898815140,NORMAL,STATION,0
10.967000,0,37.312780,126.990408,0.006383,1698898825145,NORMAL,STATION,0
8.423000,0,37.312790,126.990421,0.018343,1698898835207,NORMAL,STATION,0
9.016000,0,37.312793,126.990420,0.042425,1698898854823,NORMAL,AUTOMOBILE,0
4.995000,0,37.312800,126.990442,0.149800,1698898863839,NORMAL,AUTOMOBILE,0
3.900000,0,37.312801,126.990451,0.036082,1698898873833,NORMAL,STATION,0
3.900000,0,37.312802,126.990454,0.017583,1698898883845,NORMAL,STATION,0
3.863000,0,37.312802,126.990455,0.001466,1698898893846,NORMAL,AUTOMOBILE,0
3.900000,0,37.312801,126.990456,0.005799,1698898903837,NORMAL,AUTOMOBILE,0
3.863000,0,37.312802,126.990456,0.000542,1698898913830,NORMAL,AUTOMOBILE,0
9.935000,0,37.312802,126.990456,0.009200,1698898923848,NORMAL,STATION,0
9.935000,0,37.312802,126.990456,0.001939,1698898933833,NORMAL,STATION,0
9.935000,0,37.312802,126.990456,0.004901,1698898943852,NORMAL,STATION,0
9.935000,0,37.312802,126.990457,0.009050,1698898953843,NORMAL,STATION,0
9.935000,0,37.312803,126.990458,0.008386,1698898963837,NORMAL,AUTOMOBILE,0
9.935000,0,37.312803,126.990458,0.002259,1698898973843,NORMAL,STATION,0
9.987000,0,37.312803,126.990459,0.001549,1698898983833,NORMAL,STATION,0
10.609000,0,37.312803,126.990458,0.004640,1698898993840,NORMAL,STATION,0
11.157000,0,37.312803,126.990458,0.003183,1698899003841,NORMAL,STATION,0
10.120000,0,37.312803,126.990458,0.005520,1698899013841,NORMAL,STATION,0
9.935000,0,37.312817,126.990453,0.290657,1698899023853,NORMAL,STATION,0
9.935000,0,37.312818,126.990452,0.008187,1698899033836,NORMAL,STATION,0
9.935000,0,37.312819,126.990451,0.020341,1698899043833,NORMAL,STATION,0
9.935000,0,37.312819,126.990450,0.014252,1698899053840,NORMAL,STATION,0
3.900000,0,37.312818,126.990452,0.053055,1698899063839,NORMAL,STATION,0
3.900000,0,37.312818,126.990455,0.009856,1698899073825,NORMAL,STATION,0
3.863000,0,37.312817,126.990460,0.076234,1698899083833,NORMAL,STATION,0
3.900000,0,37.312816,126.990462,0.004942,1698899093836,NORMAL,STATION,0
3.900000,0,37.312816,126.990464,0.020231,1698899103833,NORMAL,STATION,0
3.900000,0,37.312815,126.990466,0.013679,1698899113829,NORMAL,STATION,0
3.900000,0,37.312816,126.990466,0.003832,1698899123840,NORMAL,STATION,0
3.826000,0,37.312815,126.990468,0.011728,1698899133831,NORMAL,STATION,0
3.863000,0,37.312815,126.990471,0.037022,1698899143829,NORMAL,STATION,0
3.900000,0,37.312814,126.990471,0.014195,1698899153841,END,STATION,0
