accuracy,id,lat,lng,speed,time,type,state,stepCount
6.671000,0,37.444572,127.176645,0.970437,1698315342670,START,WALK,0
8.014000,0,37.444526,127.176509,1.071849,1698315351551,NORMAL,WALK,16
5.548000,0,37.444462,127.176388,1.139313,1698315360765,NORMAL,WALK,17
5.117000,0,37.444428,127.176247,1.220970,1698315369819,NORMAL,WALK,17
5.686000,0,37.444392,127.176107,1.248911,1698315379028,NORMAL,WALK,17
4.806000,0,37.444368,127.175960,1.263084,1698315388890,NORMAL,WALK,18
4.589000,0,37.444381,127.175808,1.252924,1698315398720,NORMAL,WALK,18
4.403000,0,37.444359,127.175662,1.273260,1698315407810,NORMAL,WALK,17
4.681000,0,37.444318,127.175527,1.234929,1698315418568,NORMAL,WALK,19
4.428000,0,37.444268,127.175407,1.197239,1698315426713,NORMAL,WALK,15
4.511000,0,37.444228,127.175287,1.199237,1698315436041,NORMAL,WALK,16
4.650000,0,37.444169,127.175179,1.148950,1698315445638,NORMAL,WALK,17
4.309000,0,37.444083,127.175090,1.131736,1698315454697,NORMAL,WALK,16
4.453000,0,37.444025,127.174955,1.168210,1698315464840,NORMAL,WALK,18
4.672000,0,37.443951,127.174839,1.181480,1698315478620,NORMAL,WALK,25
4.852000,0,37.443904,127.174708,1.188240,1698315483843,NORMAL,WALK,9
4.597000,0,37.443888,127.174570,1.152471,1698315493891,NORMAL,WALK,18
4.563000,0,37.443880,127.174429,1.172030,1698315503644,NORMAL,WALK,18
4.563000,0,37.443824,127.174369,0.923586,1698315513021,NORMAL,WALK,12
3.030000,0,37.443817,127.174397,0.357242,1698315522031,NORMAL,WALK,0
3.386000,0,37.443805,127.174401,0.020733,1698315531037,NORMAL,WALK,0
3.613000,0,37.443795,127.174410,0.223309,1698315540011,NORMAL,WALK,0
4.026000,0,37.443886,127.174428,1.165039,1698315549068,NORMAL,AUTOMOBILE,0
3.911000,0,37.443956,127.174700,4.838761,1698315560013,NORMAL,AUTOMOBILE,0
3.900000,0,37.444337,127.175503,9.613929,1698315570025,NORMAL,AUTOMOBILE,0
3.863000,0,37.444544,127.176759,12.229621,1698315580017,NORMAL,AUTOMOBILE,0
4.049000,0,37.444831,127.178213,11.941334,1698315590023,NORMAL,AUTOMOBILE,0
4.898000,0,37.444710,127.179158,10.408765,1698315601562,NORMAL,AUTOMOBILE,0
9.258000,0,37.444214,127.179051,4.595806,1698315610041,NORMAL,AUTOMOBILE,0
6.244000,0,37.443836,127.178891,5.155953,1698315620007,NORMAL,AUTOMOBILE,0
6.062000,0,37.443643,127.178769,0.264052,1698315630020,NORMAL,AUTOMOBILE,0
6.108000,0,37.443636,127.178792,0.826161,1698315640034,NORMAL,AUTOMOBILE,0
8.916000,0,37.443593,127.178710,0.794980,1698315649632,NORMAL,WALK,15
16.044001,0,37.443565,127.178588,0.496752,1698315658814,NORMAL,WALK,18
18.202000,0,37.443603,127.178528,0.242184,1698315668000,NORMAL,WALK,4
12.902000,0,37.443539,127.178513,0.052372,1698315684000,NORMAL,WALK,0
12.297000,0,37.443515,127.178472,0.002325,1698315693850,NORMAL,WALK,7
15.153000,0,37.443502,127.178503,0.051502,1698315703271,NORMAL,WALK,13
19.856001,0,37.443485,127.178538,0.062702,1698315712877,NORMAL,WALK,11
17.294001,0,37.443476,127.178590,0.124181,1698315724800,NORMAL,WALK,0
14.562000,0,37.443516,127.178673,0.565415,1698315836317,NORMAL,WALK,70
8.420000,0,37.443654,127.178912,0.625193,1698315846325,NORMAL,WALK,2
8.273000,0,37.443659,127.178946,0.288497,1698315856462,NORMAL,STATION,0
9.202000,0,37.443599,127.178944,0.100294,1698315866475,NORMAL,STATION,0
