accuracy,id,lat,lng,speed,time,type,state,stepCount
5.090000,0,37.652835,127.046438,0.624047,1701255965230,START,WALK,0
5.383000,0,37.652836,127.046338,0.554278,1701255974524,NORMAL,WALK,12
11.436000,0,37.652796,127.046203,0.877907,1701255985490,NORMAL,WALK,16
12.863000,0,37.652722,127.046125,0.714106,1701255995494,NORMAL,WALK,16
10.296000,0,37.652634,127.046113,1.091057,1701256006480,NORMAL,WALK,3
8.169000,0,37.652620,127.046136,0.297518,1701256015499,NORMAL,WALK,7
7.994000,0,37.652627,127.046132,0.035123,1701256025490,NORMAL,WALK,15
9.478000,0,37.652631,127.046115,0.140204,1701256035485,NORMAL,WALK,16
5.901000,0,37.652617,127.046054,0.424578,1701256046505,NORMAL,WALK,18
15.650000,0,37.652550,127.045952,0.553707,1701256064021,NORMAL,WALK,9
5.714000,0,37.652564,127.045928,0.023882,1701256075485,NORMAL,AUTOMOBILE,0
3.903000,0,37.652452,127.045967,0.979160,1701256084524,NORMAL,WALK,14
3.900000,0,37.652382,127.045986,0.786716,1701256094512,NORMAL,WALK,16
3.863000,0,37.652303,127.045986,0.768210,1701256104540,NORMAL,WALK,16
7.257000,0,37.652310,127.045931,0.292535,1701256122492,NORMAL,WALK,7
7.163000,0,37.652315,127.045934,0.208246,1701256132505,NORMAL,WALK,0
10.218000,0,37.652319,127.045944,0.078328,1701256142501,NORMAL,WALK,0
7.955000,0,37.652317,127.045934,0.210000,1701256153524,NORMAL,WALK,0
5.647000,0,37.652255,127.045977,0.584142,1701256163685,NORMAL,WALK,0
8.368000,0,37.652292,127.045959,0.242697,1701256177509,NORMAL,WALK,0
10.324000,0,37.652303,127.045944,0.231048,1701256204476,NORMAL,AUTOMOBILE,0
10.385000,0,37.652302,127.045946,0.013361,1701256215511,NORMAL,AUTOMOBILE,0
12.491000,0,37.652301,127.045942,0.060411,1701256227481,NORMAL,AUTOMOBILE,0
6.300000,0,37.652305,127.045945,0.138172,1701256236508,NORMAL,AUTOMOBILE,0
4.053000,0,37.652309,127.045939,0.034587,1701256246490,NORMAL,AUTOMOBILE,0
3.900000,0,37.652308,127.045939,0.004889,1701256256506,NORMAL,STATION,0
3.900000,0,37.652308,127.045939,0.005229,1701256266506,NORMAL,STATION,0
3.863000,0,37.652308,127.045939,0.010455,1701256276492,NORMAL,STATION,0
3.863000,0,37.652307,127.045938,0.008466,1701256286504,NORMAL,STATION,0
3.900000,0,37.652307,127.045938,0.003657,1701256296491,NORMAL,STATION,0
3.863000,0,37.652307,127.045939,0.003628,1701256306488,NORMAL,STATION,0
4.254000,0,37.652310,127.045927,0.426812,1701256316513,NORMAL,STATION,0
4.633000,0,37.652309,127.045907,0.154454,1701256326504,NORMAL,STATION,0
4.037000,0,37.652309,127.045908,0.007880,1701256336492,NORMAL,STATION,0
15.880000,0,37.652309,127.045908,0.003131,1701256346297,NORMAL,STATION,0
5.900000,0,37.652309,127.045908,0.000769,1701256356504,NORMAL,STATION,0
6.054000,0,37.652308,127.045909,0.007668,1701256366492,NORMAL,STATION,0
5.785000,0,37.652308,127.045909,0.004277,1701256376494,NORMAL,STATION,0
4.612000,0,37.652308,127.045909,0.004420,1701256386492,NORMAL,STATION,0
4.787000,0,37.652308,127.045910,0.010110,1701256396498,NORMAL,STATION,0
4.565000,0,37.652308,127.045910,0.011643,1701256406506,NORMAL,STATION,0
5.259000,0,37.652308,127.045910,0.022013,1701256416499,NORMAL,STATION,0
4.056000,0,37.652307,127.045911,0.012538,1701256426490,NORMAL,STATION,0
10.292000,0,37.652306,127.045912,0.013868,1701256436501,END,STATION,0
