accuracy,id,lat,lng,speed,time,type,state,stepCount
3.931000,0,37.439415,127.178812,12.738918,1698212974102,START,AUTOMOBILE,0
3.928000,0,37.440496,127.178988,9.072750,1698212982967,NORMAL,AUTOMOBILE,0
3.944000,0,37.440919,127.179062,0.952399,1698212992971,NORMAL,AUTOMOBILE,0
3.955000,0,37.440918,127.179059,0.003423,1698213002973,NORMAL,AUTOMOBILE,0
3.900000,0,37.440918,127.179059,0.000032,1698213012961,NORMAL,STATION,0
3.900000,0,37.440918,127.179059,0.000000,1698213022961,NORMAL,STATION,0
3.900000,0,37.440918,127.179059,0.000000,1698213032980,NORMAL,STATION,0
3.925000,0,37.441312,127.179079,6.240176,1698213042964,NORMAL,STATION,0
3.952000,0,37.441637,127.178417,7.450881,1698213052968,NORMAL,AUTOMOBILE,0
4.560000,0,37.441726,127.178191,0.042168,1698213062990,NORMAL,AUTOMOBILE,0
5.212000,0,37.441726,127.178192,0.000104,1698213072971,NORMAL,STATION,0
4.549000,0,37.441777,127.178031,1.210001,1698213082949,NORMAL,STATION,0
4.479000,0,37.441847,127.177886,0.751078,1698213092977,NORMAL,AUTOMOBILE,0
3.978000,0,37.442124,127.177846,6.558405,1698213102976,NORMAL,AUTOMOBILE,0
3.923000,0,37.442792,127.178041,8.417674,1698213112962,NORMAL,AUTOMOBILE,0
5.371000,0,37.443426,127.178492,8.049814,1698213122976,NORMAL,AUTOMOBILE,0
4.187000,0,37.443711,127.178782,0.176935,1698213132994,NORMAL,AUTOMOBILE,0
3.900000,0,37.443710,127.178779,0.000235,1698213142955,NORMAL,STATION,0
3.826000,0,37.443751,127.178773,0.492402,1698213152961,NORMAL,STATION,0
3.870000,0,37.443694,127.178816,1.766272,1698213162980,NORMAL,STATION,0
5.550000,0,37.443637,127.178821,0.132683,1698213172703,NORMAL,WALK,18
7.784000,0,37.443599,127.178832,0.379683,1698213181944,NORMAL,WALK,17
16.551001,0,37.443532,127.178790,0.683205,1698213191957,NORMAL,WALK,7
10.218000,0,37.443649,127.178715,3.486939,1698213200948,NORMAL,STATION,0
12.928000,0,37.443490,127.178394,0.283221,1698213507265,END,WALK,20
