accuracy,id,lat,lng,speed,time,type,state,stepCount
12.868000,0,37.660721,127.028642,0.580723,1700382885133,START,WALK,0
14.571000,0,37.660830,127.028692,0.127650,1700382891245,NORMAL,WALK,8
18.832001,0,37.660704,127.028672,0.242239,1700382901733,NORMAL,WALK,1
15.875000,0,37.660656,127.028564,0.390473,1700382911086,NORMAL,WALK,9
14.053000,0,37.660675,127.028446,0.519686,1700382920485,NORMAL,WALK,14
12.487000,0,37.660673,127.028352,0.571380,1700382931245,NORMAL,WALK,0
11.517000,0,37.660634,127.028256,0.594734,1700382943774,NORMAL,WALK,3
11.157000,0,37.660624,127.028204,0.489445,1700382957530,NORMAL,WALK,0
4.350000,0,37.660623,127.028251,0.115000,1700382974330,NORMAL,WALK,0
8.889000,0,37.660624,127.028206,0.216721,1700382981674,NORMAL,WALK,0
9.708000,0,37.660639,127.028135,0.102978,1700382990562,NORMAL,WALK,12
12.003000,0,37.660713,127.028098,0.071572,1700382999469,NORMAL,WALK,16
15.530000,0,37.660751,127.028082,0.017268,1700383014310,NORMAL,WALK,5
14.303000,0,37.660728,127.028199,0.246035,1700383040685,NORMAL,WALK,0
9.430000,0,37.661068,127.028005,1.012165,1700383052700,NORMAL,WALK,14
13.294000,0,37.660719,127.028033,0.148045,1700383093559,NORMAL,STATION,0
12.760000,0,37.660728,127.028043,0.676532,1700383105927,NORMAL,STATION,0
14.693000,0,37.660736,127.028055,0.379521,1700383116119,NORMAL,STATION,0
14.318000,0,37.660743,127.028032,0.389334,1700383126177,NORMAL,STATION,0
12.653000,0,37.660750,127.028027,0.281243,1700383136163,NORMAL,STATION,0
15.746000,0,37.660748,127.028034,0.315606,1700383154468,NORMAL,STATION,0
14.282000,0,37.660745,127.028037,0.866936,1700383174661,NORMAL,STATION,0
13.969000,0,37.660738,127.028039,0.637113,1700383182348,NORMAL,STATION,0
13.173000,0,37.660751,127.028032,0.389302,1700383194640,NORMAL,STATION,0
14.750000,0,37.660733,127.028027,0.228386,1700383204645,NORMAL,STATION,0
14.496000,0,37.660736,127.028047,0.469900,1700383214447,NORMAL,STATION,0
16.322001,0,37.660722,127.028038,0.219653,1700383224483,NORMAL,STATION,0
15.550000,0,37.660720,127.028042,0.823976,1700383244555,NORMAL,STATION,0
14.191000,0,37.660727,127.028019,0.429304,1700383254696,END,STATION,0
