accuracy,id,lat,lng,speed,time,type,state,stepCount
11.278000,0,37.444001,127.174579,5.868073,1700094704967,START,AUTOMOBILE,0
3.834000,0,37.444295,127.175208,8.551367,1700094713948,NORMAL,AUTOMOBILE,0
3.834000,0,37.444517,127.176243,9.592939,1700094723978,NORMAL,AUTOMOBILE,0
3.845000,0,37.444741,127.177355,10.959458,1700094733965,NORMAL,AUTOMOBILE,0
3.834000,0,37.444971,127.178541,8.716321,1700094743976,NORMAL,AUTOMOBILE,0
3.834000,0,37.444791,127.178998,4.242584,1700094753960,NORMAL,AUTOMOBILE,0
3.862000,0,37.444283,127.178450,9.309538,1700094763959,NORMAL,AUTOMOBILE,0
3.880000,0,37.443560,127.177757,10.089258,1700094773955,NORMAL,AUTOMOBILE,0
4.138000,0,37.442682,127.177775,8.964378,1700094782988,NORMAL,AUTOMOBILE,0
4.363000,0,37.442181,127.177682,5.236574,1700094792945,NORMAL,AUTOMOBILE,0
3.845000,0,37.441957,127.177573,3.713153,1700094801964,NORMAL,AUTOMOBILE,0
3.845000,0,37.441834,127.177735,3.850883,1700094811964,NORMAL,AUTOMOBILE,0
4.238000,0,37.442306,127.177877,5.435558,1700094820970,NORMAL,AUTOMOBILE,0
4.908000,0,37.443060,127.178123,8.379370,1700094832891,NORMAL,AUTOMOBILE,0
4.175000,0,37.443646,127.178706,6.651161,1700094841960,NORMAL,AUTOMOBILE,0
4.535000,0,37.443751,127.178801,0.314666,1700094851935,NORMAL,AUTOMOBILE,0
3.944000,0,37.443706,127.178841,1.091448,1700094861960,NORMAL,AUTOMOBILE,0
11.391000,0,37.443690,127.178843,0.061193,1700094871928,NORMAL,WALK,15
5.575000,0,37.443707,127.178834,0.278768,1700094880581,NORMAL,WALK,0
4.497000,0,37.443696,127.178839,0.321885,1700094889680,NORMAL,WALK,1
5.114000,0,37.443674,127.178848,0.111032,1700094898653,NORMAL,WALK,2
14.019000,0,37.443671,127.178891,0.333847,1700094908367,NORMAL,WALK,16
18.702000,0,37.443680,127.178920,0.184005,1700094917397,NORMAL,WALK,10
14.297000,0,37.443682,127.178907,0.020496,1700094935965,NORMAL,WALK,15
9.301000,0,37.443686,127.178906,0.021346,1700094945156,NORMAL,WALK,12
17.989000,0,37.443680,127.178929,0.240102,1700094954211,NORMAL,WALK,13
7.764000,0,37.443688,127.178832,0.101309,1700094977957,NORMAL,WALK,1
7.311000,0,37.443692,127.178800,0.269758,1700094987954,NORMAL,WALK,0
16.427000,0,37.443679,127.178775,0.744085,1700094998962,NORMAL,STATION,0
16.233000,0,37.443670,127.178765,0.289477,1700095008973,NORMAL,STATION,0
15.619000,0,37.443666,127.178757,0.239712,1700095018969,NORMAL,STATION,0
10.186000,0,37.443661,127.178753,0.069588,1700095028963,NORMAL,STATION,0
11.991000,0,37.443658,127.178776,0.904461,1700095038943,NORMAL,STATION,0
7.251000,0,37.443676,127.178890,0.302878,1700095057956,NORMAL,WALK,37
16.775000,0,37.443676,127.178862,0.176166,1700095068963,NORMAL,WALK,21
8.929000,0,37.443672,127.178812,0.162383,1700095081956,NORMAL,WALK,26
8.035000,0,37.443445,127.178665,0.738871,1700095107951,NORMAL,WALK,8
9.666000,0,37.443431,127.178539,0.459001,1700095128963,NORMAL,WALK,0
7.299000,0,37.443386,127.178616,0.988844,1700095138956,NORMAL,WALK,0
9.353000,0,37.443395,127.178571,0.169544,1700095157948,NORMAL,WALK,1
10.403000,0,37.443378,127.178582,0.218261,1700095168981,NORMAL,WALK,0
7.227000,0,37.443387,127.178591,0.029351,1700095187950,NORMAL,WALK,0
7.290000,0,37.443388,127.178584,0.130194,1700095197948,NORMAL,WALK,0
8.356000,0,37.443392,127.178538,0.099031,1700095210953,NORMAL,WALK,0
7.435000,0,37.443388,127.178534,0.050361,1700095220960,NORMAL,WALK,0
10.529000,0,37.443387,127.178535,0.006279,1700095230939,NORMAL,WALK,6
7.719000,0,37.443599,127.178781,0.285526,1700095271440,NORMAL,WALK,54
7.054000,0,37.443612,127.178710,0.366601,1700095281511,NORMAL,WALK,18
17.063000,0,37.443672,127.178652,0.723839,1700095293946,NORMAL,WALK,5
19.525999,0,37.443837,127.178734,0.785204,1700095640927,NORMAL,WALK,90
9.139000,0,37.443785,127.178806,0.775268,1700095652771,NORMAL,WALK,21
9.507000,0,37.443777,127.178904,0.655361,1700095662643,NORMAL,WALK,15
7.863000,0,37.443757,127.178949,0.563025,1700095672656,NORMAL,WALK,0
8.660000,0,37.443744,127.178925,0.319752,1700095682665,NORMAL,WALK,0
6.486000,0,37.443737,127.178901,0.150595,1700095692832,NORMAL,WALK,0
10.711000,0,37.443738,127.178885,0.098767,1700095702901,NORMAL,WALK,0
9.676000,0,37.443738,127.178885,0.000911,1700095712848,NORMAL,WALK,0
9.901000,0,37.443805,127.179142,1.495125,1700095729968,NORMAL,AUTOMOBILE,0
10.522000,0,37.443620,127.179262,2.473526,1700095739968,NORMAL,AUTOMOBILE,0
12.479000,0,37.443408,127.179297,2.625213,1700095749960,NORMAL,AUTOMOBILE,0
5.095000,0,37.443060,127.179153,2.880807,1700095762023,NORMAL,AUTOMOBILE,0
4.903000,0,37.442551,127.179101,6.579036,1700095768943,NORMAL,AUTOMOBILE,0
5.160000,0,37.442008,127.179083,6.345503,1700095777975,NORMAL,AUTOMOBILE,0
9.389000,0,37.441721,127.179020,1.929417,1700095786957,NORMAL,AUTOMOBILE,0
10.293000,0,37.441694,127.179003,0.421164,1700095796943,NORMAL,AUTOMOBILE,0
4.648000,0,37.441656,127.179027,0.544446,1700095806942,NORMAL,AUTOMOBILE,0
4.408000,0,37.441648,127.179035,0.067592,1700095818943,NORMAL,STATION,0
3.918000,0,37.441645,127.179034,0.056211,1700095828938,NORMAL,STATION,0
3.900000,0,37.441642,127.179032,0.021787,1700095838953,NORMAL,STATION,0
3.863000,0,37.441663,127.179054,0.297354,1700095848940,NORMAL,STATION,0
7.378000,0,37.441662,127.179052,0.005068,1700095858870,NORMAL,STATION,0
3.900000,0,37.441660,127.179053,0.036874,1700095868938,NORMAL,STATION,0
3.900000,0,37.441655,127.179059,0.172322,1700095878948,NORMAL,STATION,0
3.900000,0,37.441196,127.179072,8.094812,1700095888945,NORMAL,STATION,0
3.900000,0,37.440319,127.178983,11.679979,1700095898956,NORMAL,AUTOMOBILE,0
3.900000,0,37.439338,127.178812,9.550530,1700095908954,NORMAL,AUTOMOBILE,0
3.900000,0,37.438398,127.178680,11.545233,1700095918969,NORMAL,AUTOMOBILE,0
3.864000,0,37.437249,127.178717,10.892631,1700095929957,NORMAL,AUTOMOBILE,0
3.900000,0,37.436376,127.178759,8.447295,1700095939882,NORMAL,AUTOMOBILE,0
3.864000,0,37.435660,127.178868,7.160311,1700095948969,NORMAL,AUTOMOBILE,0
3.900000,0,37.435359,127.178886,0.979359,1700095958963,NORMAL,AUTOMOBILE,0
3.900000,0,37.435365,127.178886,0.000870,1700095968952,NORMAL,STATION,0
3.900000,0,37.435365,127.178886,0.000017,1700095978956,NORMAL,STATION,0
3.900000,0,37.435149,127.178895,6.629233,1700095988973,NORMAL,AUTOMOBILE,0
3.864000,0,37.434491,127.178925,6.889983,1700095998963,NORMAL,AUTOMOBILE,0
3.900000,0,37.433855,127.178960,7.020077,1700096008953,NORMAL,AUTOMOBILE,0
3.900000,0,37.433243,127.178991,9.139724,1700096018961,NORMAL,AUTOMOBILE,0
3.900000,0,37.432078,127.179073,15.189904,1700096028969,NORMAL,AUTOMOBILE,0
3.900000,0,37.430739,127.179249,15.299933,1700096038964,NORMAL,AUTOMOBILE,0
3.900000,0,37.429408,127.179713,14.708665,1700096048952,NORMAL,AUTOMOBILE,0
