accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
182.9,0,37.519451,126.611023,0.00,1694402568000,START,WALK,128,
128.2,0,37.515754,126.620197,0.00,1694402871000,STOP,WALK,128,
56.1,0,37.516851,126.623616,19.31,1694402887000,NORMAL,AUTOMOBILE,0,
46.9,0,37.516916,126.623816,19.37,1694402888000,NORMAL,STATION,0,
41.2,0,37.516978,126.624005,19.64,1694402889000,NORMAL,STATION,0,
33.0,0,37.517056,126.624244,19.64,1694402890000,NORMAL,AUTOMOBILE,0,
29.0,0,37.517128,126.624466,19.56,1694402891000,NORMAL,AUTOMOBILE,0,
25.0,0,37.517211,126.624675,19.16,1694402892000,NORMAL,AUTOMOBILE,0,
25.0,0,37.517289,126.624869,19.16,1694402893000,NORMAL,AUTOMOBILE,0,
21.4,0,37.517369,126.625069,18.84,1694402894000,NORMAL,AUTOMOBILE,0,
18.5,0,37.517450,126.625259,18.62,1694402895000,NORMAL,AUTOMOBILE,0,
17.2,0,37.517531,126.625452,18.76,1694402896000,NORMAL,AUTOMOBILE,0,
16.3,0,37.517611,126.625641,18.76,1694402897000,NORMAL,AUTOMOBILE,0,
16.3,0,37.517692,126.625827,18.82,1694402898000,NORMAL,AUTOMOBILE,0,
16.3,0,37.517776,126.626018,18.94,1694402899000,NORMAL,AUTOMOBILE,0,
15.9,0,37.517859,126.626207,18.87,1694402900000,NORMAL,AUTOMOBILE,0,
14.3,0,37.517943,126.626399,18.87,1694402901000,NORMAL,AUTOMOBILE,0,
13.6,0,37.518017,126.626566,17.85,1694402902000,NORMAL,AUTOMOBILE,0,
13.2,0,37.518088,126.626728,16.96,1694402903000,NORMAL,AUTOMOBILE,0,
12.9,0,37.518150,126.626899,16.86,1694402904000,NORMAL,AUTOMOBILE,0,
12.6,0,37.518219,126.627042,15.98,1694402905000,NORMAL,AUTOMOBILE,0,
12.4,0,37.518284,126.627198,15.98,1694402906000,NORMAL,AUTOMOBILE,0,
12.1,0,37.518356,126.627349,15.66,1694402907000,NORMAL,AUTOMOBILE,0,
11.8,0,37.518425,126.627493,15.43,1694402908000,NORMAL,AUTOMOBILE,0,
11.3,0,37.518494,126.627636,15.22,1694402909000,NORMAL,AUTOMOBILE,0,
11.6,0,37.518559,126.627772,14.63,1694402910000,NORMAL,AUTOMOBILE,0,
11.3,0,37.518624,126.627910,14.63,1694402911000,NORMAL,AUTOMOBILE,0,
10.8,0,37.518686,126.628048,14.45,1694402912000,NORMAL,STATION,0,
8.1,0,37.518749,126.628177,13.73,1694402913000,NORMAL,STATION,0,
8.1,0,37.518804,126.628304,13.31,1694402914000,NORMAL,STATION,0,
8.1,0,37.518862,126.628427,12.97,1694402915000,NORMAL,AUTOMOBILE,0,
8.1,0,37.518915,126.628549,12.58,1694402916000,NORMAL,STATION,0,
8.1,0,37.518967,126.628664,12.24,1694402917000,NORMAL,AUTOMOBILE,0,
