accuracy,id,lat,lng,speed,time,type,state,stepCount
40.8,0,37.527374,126.642844,0.00,1691120715000,START,WALK,20
8.1,0,37.526836,126.642034,6.43,1691120745000,NORMAL,WALK,20
6.1,0,37.526429,126.640985,8.28,1691120757000,NORMAL,WALK,20
8.8,0,37.526253,126.640879,6.75,1691120761000,NORMAL,WALK,20
8.2,0,37.525422,126.641465,8.98,1691120769000,NORMAL,WALK,20
8.1,0,37.524778,126.640581,11.78,1691120782000,NORMAL,WALK,20
8.1,0,37.524218,126.639513,19.21,1691120788000,NORMAL,WALK,20
8.1,0,37.523902,126.638816,16.93,1691120792000,NORMAL,AUTOMOBILE,0
8.1,0,37.523829,126.638650,16.80,1691120793000,NORMAL,AUTOMOBILE,0
8.1,0,37.523756,126.638485,16.73,1691120794000,NORMAL,AUTOMOBILE,0
8.1,0,37.523682,126.638319,16.76,1691120795000,NORMAL,AUTOMOBILE,0
8.1,0,37.523608,126.638153,16.69,1691120796000,NORMAL,AUTOMOBILE,0
8.1,0,37.523535,126.637986,16.74,1691120797000,NORMAL,AUTOMOBILE,0
8.1,0,37.523461,126.637821,16.69,1691120798000,NORMAL,AUTOMOBILE,0
8.1,0,37.523388,126.637656,16.66,1691120799000,NORMAL,AUTOMOBILE,0
8.1,0,37.523315,126.637492,16.53,1691120800000,NORMAL,AUTOMOBILE,0
8.1,0,37.523243,126.637329,16.51,1691120801000,NORMAL,AUTOMOBILE,0
8.1,0,37.523169,126.637168,16.38,1691120802000,NORMAL,AUTOMOBILE,0
8.1,0,37.523098,126.637001,16.70,1691120803000,NORMAL,AUTOMOBILE,0
8.1,0,37.523030,126.636842,16.37,1691120804000,NORMAL,AUTOMOBILE,0
8.1,0,37.522957,126.636682,16.26,1691120805000,NORMAL,AUTOMOBILE,0
8.1,0,37.522886,126.636525,16.06,1691120806000,NORMAL,AUTOMOBILE,0
8.1,0,37.522815,126.636366,16.03,1691120807000,NORMAL,AUTOMOBILE,0
8.1,0,37.522745,126.636207,16.00,1691120808000,NORMAL,AUTOMOBILE,0
8.1,0,37.522675,126.636049,16.01,1691120809000,NORMAL,AUTOMOBILE,0
8.1,0,37.522606,126.635893,15.93,1691120810000,NORMAL,AUTOMOBILE,0
8.1,0,37.522536,126.635736,15.88,1691120811000,NORMAL,AUTOMOBILE,0
8.1,0,37.522467,126.635580,15.84,1691120812000,NORMAL,AUTOMOBILE,0
8.1,0,37.522397,126.635425,15.75,1691120813000,NORMAL,AUTOMOBILE,0
8.1,0,37.522328,126.635270,15.73,1691120814000,NORMAL,AUTOMOBILE,0
8.1,0,37.522259,126.635115,15.72,1691120815000,NORMAL,AUTOMOBILE,0
8.1,0,37.522189,126.634960,15.70,1691120816000,NORMAL,AUTOMOBILE,0
8.1,0,37.522123,126.634805,15.63,1691120817000,NORMAL,AUTOMOBILE,0
