accuracy,id,lat,lng,speed,time,type,state,stepCount
8.1,0,37.527207,126.643643,8.95,4789736189387210752,START,WALK,4
8.1,0,37.526893,126.642109,10.99,4789736189440458752,NORMAL,WALK,4
8.1,0,37.526559,126.641005,9.95,4789736189587914752,NORMAL,AUTOMOBILE,4
8.1,0,37.526521,126.640890,10.90,4789736189592010752,NORMAL,AUTOMOBILE,4
8.1,0,37.526476,126.640766,11.90,4789736189596106752,NORMAL,AUTOMOBILE,4
8.1,0,37.526430,126.640639,12.31,4789736189600202752,NORMAL,AUTOMOBILE,4
8.1,0,37.526384,126.640517,11.94,4789736189604298752,NORMAL,AUTOMOBILE,4
8.1,0,37.526340,126.640402,11.37,4789736189608394752,NORMAL,AUTOMOBILE,4
8.1,0,37.526294,126.640290,11.16,4789736189612490752,NORMAL,AUTOMOBILE,4
8.8,0,37.526250,126.640172,11.18,4789736189616586752,NORMAL,AUTOMOBILE,4
8.1,0,37.526212,126.640069,10.77,4789736189620682752,NORMAL,AUTOMOBILE,4
8.1,0,37.526166,126.639955,11.33,4789736189624778752,NORMAL,AUTOMOBILE,4
8.1,0,37.526118,126.639839,11.43,4789736189628874752,NORMAL,AUTOMOBILE,4
8.1,0,37.526071,126.639727,11.28,4789736189632970752,NORMAL,AUTOMOBILE,4
8.1,0,37.526021,126.639611,11.50,4789736189637066752,NORMAL,AUTOMOBILE,4
8.1,0,37.525973,126.639502,11.13,4789736189641162752,NORMAL,AUTOMOBILE,4
8.1,0,37.525939,126.639381,11.20,4789736189645258752,NORMAL,AUTOMOBILE,4
8.1,0,37.525891,126.639270,11.13,4789736189649354752,NORMAL,AUTOMOBILE,4
8.1,0,37.525844,126.639165,10.72,4789736189653450752,NORMAL,AUTOMOBILE,4
8.1,0,37.525794,126.639054,11.20,4789736189657546752,NORMAL,AUTOMOBILE,4
8.1,0,37.525741,126.638935,12.06,4789736189661642752,NORMAL,AUTOMOBILE,4
8.1,0,37.525688,126.638815,12.11,4789736189665738752,NORMAL,AUTOMOBILE,4
3.2,0,37.525621,126.638705,11.57,4789736189669834752,NORMAL,AUTOMOBILE,4
8.1,0,37.525578,126.638603,10.78,4789736189673930752,NORMAL,AUTOMOBILE,4
8.1,0,37.525538,126.638509,9.64,4789736189678026752,NORMAL,AUTOMOBILE,4
8.1,0,37.525503,126.638420,8.95,4789736189682122752,NORMAL,AUTOMOBILE,4
8.1,0,37.525468,126.638338,8.05,4789736189686218752,NORMAL,AUTOMOBILE,4
8.1,0,37.525434,126.638255,8.03,4789736189690314752,NORMAL,AUTOMOBILE,4
8.1,0,37.525400,126.638183,7.52,4789736189694410752,NORMAL,AUTOMOBILE,4
8.1,0,37.525368,126.638120,6.67,4789736189698506752,NORMAL,AUTOMOBILE,4
8.1,0,37.525343,126.638068,5.39,4789736189702602752,NORMAL,AUTOMOBILE,4
8.1,0,37.525329,126.638037,3.60,4789736189706698752,NORMAL,AUTOMOBILE,4
8.1,0,37.525323,126.638021,1.98,4789736189710794752,NORMAL,AUTOMOBILE,4
8.1,0,37.525321,126.638019,0.65,4789736189714890752,STOP,AUTOMOBILE,4
8.1,0,37.524907,126.637101,12.55,4789736189907402752,NORMAL,STATION,4
8.1,0,37.524492,126.636152,11.38,4789736189940170752,NORMAL,STATION,4
8.1,0,37.524383,126.635911,12.14,4789736189948362752,NORMAL,STATION,4
8.1,0,37.523935,126.634893,10.56,4789736189985226752,NORMAL,STATION,4
8.1,0,37.523893,126.634798,9.97,4789736189989322752,NORMAL,STATION,4
8.1,0,37.523528,126.633976,5.22,4789736190312906752,NORMAL,STATION,4
8.1,0,37.522403,126.634170,9.83,4789736190366154752,NORMAL,STATION,4
8.1,0,37.521813,126.633641,15.59,4789736190411210752,NORMAL,AUTOMOBILE,4
8.1,0,37.521740,126.633464,16.47,4789736190415306752,NORMAL,AUTOMOBILE,4
8.1,0,37.521657,126.633291,17.48,4789736190419402752,NORMAL,AUTOMOBILE,4
8.1,0,37.521568,126.633093,18.57,4789736190423498752,NORMAL,AUTOMOBILE,4
8.1,0,37.521480,126.632910,18.89,4789736190427594752,NORMAL,AUTOMOBILE,4
8.1,0,37.521400,126.632725,19.20,4789736190431690752,NORMAL,AUTOMOBILE,4
8.2,0,37.521322,126.632541,18.90,4789736190435786752,NORMAL,AUTOMOBILE,4
8.2,0,37.521237,126.632355,18.98,4789736190439882752,NORMAL,AUTOMOBILE,4
8.1,0,37.521157,126.632156,19.13,4789736190443978752,NORMAL,AUTOMOBILE,4
8.1,0,37.521066,126.631951,20.08,4789736190448074752,NORMAL,AUTOMOBILE,4
8.1,0,37.520980,126.631750,20.29,4789736190452170752,NORMAL,AUTOMOBILE,4
8.1,0,37.520894,126.631553,19.78,4789736190456266752,NORMAL,AUTOMOBILE,4
8.1,0,37.520813,126.631362,19.49,4789736190460362752,NORMAL,AUTOMOBILE,4
8.1,0,37.520729,126.631173,19.28,4789736190464458752,NORMAL,AUTOMOBILE,4
8.1,0,37.520647,126.630984,18.82,4789736190468554752,NORMAL,AUTOMOBILE,4
8.1,0,37.520564,126.630798,18.81,4789736190472650752,NORMAL,AUTOMOBILE,4
8.1,0,37.520484,126.630615,18.26,4789736190476746752,NORMAL,AUTOMOBILE,4
8.1,0,37.520408,126.630439,17.63,4789736190480842752,NORMAL,AUTOMOBILE,4
8.1,0,37.520335,126.630272,16.77,4789736190484938752,NORMAL,AUTOMOBILE,4
8.1,0,37.520266,126.630116,15.76,4789736190489034752,NORMAL,STATION,4
8.1,0,37.519841,126.629152,4.51,4789736190529994752,NORMAL,AUTOMOBILE,4
8.1,0,37.519827,126.629124,3.13,4789736190534090752,NORMAL,AUTOMOBILE,4
8.1,0,37.519816,126.629102,2.35,4789736190538186752,NORMAL,AUTOMOBILE,4
8.1,0,37.519811,126.629091,1.23,4789736190542282752,NORMAL,AUTOMOBILE,4
8.1,0,37.519809,126.629089,0.43,4789736190546378752,STOP,AUTOMOBILE,4
8.0,0,37.519393,126.628156,11.14,4789736190669258752,NORMAL,AUTOMOBILE,4
8.0,0,37.519337,126.628028,12.07,4789736190673354752,NORMAL,AUTOMOBILE,4
8.0,0,37.519275,126.627905,12.37,4789736190677450752,NORMAL,AUTOMOBILE,4
8.0,0,37.519212,126.627774,13.29,4789736190681546752,NORMAL,AUTOMOBILE,4
8.0,0,37.519147,126.627629,14.15,4789736190685642752,NORMAL,AUTOMOBILE,4
8.0,0,37.519075,126.627474,14.98,4789736190689738752,NORMAL,AUTOMOBILE,4
8.0,0,37.518998,126.627309,16.36,4789736190693834752,NORMAL,AUTOMOBILE,4
15.6,0,37.518946,126.627230,16.12,4789736190697930752,NORMAL,AUTOMOBILE,4
8.0,0,37.518835,126.626939,19.23,4789736190702026752,NORMAL,AUTOMOBILE,4
8.0,0,37.518753,126.626726,19.88,4789736190706122752,NORMAL,AUTOMOBILE,4
8.0,0,37.518675,126.626528,19.96,4789736190710218752,NORMAL,AUTOMOBILE,4
8.0,0,37.518587,126.626331,20.14,4789736190714314752,NORMAL,AUTOMOBILE,4
8.0,0,37.518491,126.626113,20.87,4789736190718410752,NORMAL,AUTOMOBILE,4
8.0,0,37.518397,126.625896,21.14,4789736190722506752,NORMAL,AUTOMOBILE,4
8.1,0,37.518297,126.625668,22.01,4789736190726602752,NORMAL,AUTOMOBILE,4
8.1,0,37.518194,126.625431,23.24,4789736190730698752,NORMAL,AUTOMOBILE,4
8.1,0,37.518095,126.625195,23.43,4789736190734794752,NORMAL,AUTOMOBILE,4
8.1,0,37.517999,126.624959,23.26,4789736190738890752,NORMAL,AUTOMOBILE,4
8.1,0,37.517905,126.624719,23.61,4789736190742986752,NORMAL,AUTOMOBILE,4
8.1,0,37.517815,126.624482,23.30,4789736190747082752,NORMAL,AUTOMOBILE,4
