accuracy,id,lat,lng,speed,time,type,state,stepCount
8.1,0,37.521368,126.612231,16.39,1691389299000,START,AUTOMOBILE,0
8.1,0,37.522301,126.612058,17.65,1691389305000,NORMAL,AUTOMOBILE,0
8.1,0,37.522462,126.612033,17.72,1691389306000,NORMAL,AUTOMOBILE,0
8.1,0,37.522620,126.612003,17.78,1691389307000,NORMAL,AUTOMOBILE,0
8.1,0,37.522777,126.611970,17.82,1691389308000,NORMAL,AUTOMOBILE,0
8.1,0,37.522934,126.611929,17.77,1691389309000,NORMAL,AUTOMOBILE,0
8.1,0,37.523091,126.611892,17.74,1691389310000,NORMAL,AUTOMOBILE,0
8.1,0,37.523250,126.611863,17.74,1691389311000,NORMAL,AUTOMOBILE,0
8.1,0,37.523408,126.611829,17.70,1691389312000,NORMAL,AUTOMOBILE,0
8.1,0,37.523565,126.611803,17.66,1691389313000,NORMAL,AUTOMOBILE,0
8.1,0,37.523724,126.611776,17.65,1691389314000,NORMAL,AUTOMOBILE,0
8.1,0,37.523882,126.611750,17.60,1691389315000,NORMAL,AUTOMOBILE,0
8.1,0,37.524038,126.611722,17.45,1691389316000,NORMAL,AUTOMOBILE,0
8.1,0,37.524188,126.611699,17.05,1691389317000,NORMAL,AUTOMOBILE,0
8.1,0,37.524337,126.611679,16.77,1691389318000,NORMAL,AUTOMOBILE,0
8.1,0,37.524482,126.611655,16.40,1691389319000,NORMAL,AUTOMOBILE,0
8.1,0,37.524622,126.611632,16.15,1691389320000,NORMAL,AUTOMOBILE,0
8.1,0,37.524764,126.611610,15.91,1691389321000,NORMAL,AUTOMOBILE,0
8.1,0,37.524899,126.611589,15.47,1691389322000,NORMAL,AUTOMOBILE,0
8.1,0,37.525026,126.611567,14.77,1691389323000,NORMAL,AUTOMOBILE,0
8.1,0,37.525142,126.611545,13.75,1691389324000,NORMAL,AUTOMOBILE,0
8.1,0,37.525242,126.611523,12.51,1691389325000,NORMAL,AUTOMOBILE,0
8.1,0,37.525324,126.611503,10.68,1691389326000,NORMAL,AUTOMOBILE,0
8.1,0,37.525387,126.611493,8.78,1691389327000,NORMAL,AUTOMOBILE,0
8.1,0,37.525436,126.611489,7.04,1691389328000,NORMAL,AUTOMOBILE,0
8.1,0,37.525473,126.611486,5.86,1691389329000,NORMAL,AUTOMOBILE,0
8.1,0,37.525499,126.611478,4.50,1691389330000,NORMAL,AUTOMOBILE,0
8.1,0,37.525528,126.611473,4.08,1691389331000,NORMAL,AUTOMOBILE,0
8.1,0,37.525562,126.611469,3.99,1691389332000,NORMAL,AUTOMOBILE,0
8.1,0,37.525599,126.611461,4.15,1691389333000,NORMAL,AUTOMOBILE,0
8.1,0,37.525639,126.611454,4.53,1691389334000,NORMAL,AUTOMOBILE,0
8.1,0,37.525692,126.611444,5.32,1691389335000,NORMAL,AUTOMOBILE,0
8.1,0,37.525749,126.611437,6.16,1691389336000,NORMAL,AUTOMOBILE,0
8.1,0,37.525820,126.611423,7.02,1691389337000,NORMAL,AUTOMOBILE,0
8.1,0,37.525898,126.611404,7.91,1691389338000,NORMAL,AUTOMOBILE,0
8.1,0,37.525983,126.611387,8.84,1691389339000,NORMAL,AUTOMOBILE,0
8.1,0,37.526074,126.611376,9.66,1691389340000,NORMAL,AUTOMOBILE,0
8.1,0,37.526168,126.611366,10.09,1691389341000,NORMAL,AUTOMOBILE,0
8.1,0,37.526268,126.611364,10.42,1691389342000,NORMAL,AUTOMOBILE,0
