accuracy,id,lat,lng,speed,time,type,state,stepCount
36.8,0,37.528698,126.628101,0.00,4789734419046858752,START,AUTOMOBILE,30
54.5,0,37.529195,126.627932,5.96,4789734419083722752,NORMAL,AUTOMOBILE,30
34.9,0,37.529241,126.627964,4.14,4789734419087818752,NORMAL,AUTOMOBILE,30
27.8,0,37.529270,126.627953,3.98,4789734419091914752,NORMAL,AUTOMOBILE,30
24.2,0,37.529280,126.627955,1.66,4789734419096010752,NORMAL,AUTOMOBILE,30
19.3,0,37.529283,126.627953,1.66,4789734419100106752,NORMAL,AUTOMOBILE,30
17.5,0,37.529275,126.627952,0.77,4789734419104202752,STOP,STATION,30
8.1,0,37.529796,126.627238,8.18,4789734419337674752,NORMAL,AUTOMOBILE,30
8.1,0,37.529780,126.627133,8.79,4789734419341770752,NORMAL,AUTOMOBILE,30
8.1,0,37.529766,126.627034,8.65,4789734419345866752,NORMAL,AUTOMOBILE,30
8.1,0,37.529736,126.626945,8.06,4789734419349962752,NORMAL,AUTOMOBILE,30
8.1,0,37.529712,126.626863,7.80,4789734419354058752,NORMAL,AUTOMOBILE,30
8.1,0,37.529694,126.626783,7.41,4789734419358154752,NORMAL,AUTOMOBILE,30
8.1,0,37.529682,126.626704,7.33,4789734419362250752,NORMAL,AUTOMOBILE,30
8.1,0,37.529671,126.626618,7.69,4789734419366346752,NORMAL,AUTOMOBILE,30
8.1,0,37.529661,126.626519,8.52,4789734419370442752,NORMAL,AUTOMOBILE,30
8.1,0,37.529647,126.626420,8.78,4789734419374538752,NORMAL,AUTOMOBILE,30
8.1,0,37.529634,126.626327,8.47,4789734419378634752,NORMAL,AUTOMOBILE,30
8.1,0,37.529621,126.626239,8.03,4789734419382730752,NORMAL,AUTOMOBILE,30
8.1,0,37.529607,126.626157,7.54,4789734419386826752,NORMAL,AUTOMOBILE,30
8.1,0,37.529595,126.626090,6.48,4789734419390922752,NORMAL,AUTOMOBILE,30
8.1,0,37.529590,126.626035,5.16,4789734419395018752,NORMAL,AUTOMOBILE,30
8.1,0,37.529584,126.625994,4.05,4789734419399114752,NORMAL,AUTOMOBILE,30
