accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
71.3,0,37.386623,126.644592,10.12,1695179298000,START,AUTOMOBILE,0,2ACA4240-13EE-11E4-9416-0002A5D5C51B#65342#21752
29.5,0,37.386273,126.644823,9.66,1695179301000,NORMAL,AUTOMOBILE,0,
19.5,0,37.386183,126.644963,9.66,1695179303000,NORMAL,AUTOMOBILE,0,
19.5,0,37.386130,126.645050,9.66,1695179304000,NORMAL,AUTOMOBILE,0,
17.4,0,37.386061,126.645158,10.78,1695179305000,NORMAL,AUTOMOBILE,0,
15.8,0,37.386000,126.645257,10.99,1695179306000,NORMAL,AUTOMOBILE,0,
15.0,0,37.385938,126.645361,10.99,1695179307000,NORMAL,AUTOMOBILE,0,
14.2,0,37.385877,126.645463,11.48,1695179308000,NORMAL,AUTOMOBILE,0,
13.4,0,37.385803,126.645582,12.33,1695179309000,NORMAL,AUTOMOBILE,0,
12.6,0,37.385731,126.645701,12.43,1695179310000,NORMAL,AUTOMOBILE,0,
12.2,0,37.385661,126.645816,12.41,1695179311000,NORMAL,AUTOMOBILE,0,
11.8,0,37.385590,126.645930,12.43,1695179312000,NORMAL,AUTOMOBILE,0,
11.8,0,37.385520,126.646048,12.87,1695179313000,NORMAL,AUTOMOBILE,0,
11.8,0,37.385449,126.646168,13.18,1695179314000,NORMAL,AUTOMOBILE,0,
11.7,0,37.385375,126.646289,13.18,1695179315000,NORMAL,AUTOMOBILE,0,
11.1,0,37.385297,126.646420,13.60,1695179316000,NORMAL,AUTOMOBILE,0,
10.4,0,37.385213,126.646562,14.24,1695179317000,NORMAL,AUTOMOBILE,0,
9.8,0,37.385128,126.646698,14.60,1695179318000,NORMAL,AUTOMOBILE,0,
9.3,0,37.385045,126.646834,14.60,1695179319000,NORMAL,AUTOMOBILE,0,
8.8,0,37.384960,126.646976,14.94,1695179320000,NORMAL,AUTOMOBILE,0,
8.6,0,37.384872,126.647120,15.42,1695179321000,NORMAL,AUTOMOBILE,0,
8.3,0,37.384784,126.647263,15.70,1695179322000,NORMAL,AUTOMOBILE,0,
8.1,0,37.384691,126.647403,15.77,1695179323000,NORMAL,AUTOMOBILE,0,
8.1,0,37.384601,126.647549,16.12,1695179324000,NORMAL,AUTOMOBILE,0,
8.1,0,37.384510,126.647699,16.38,1695179325000,NORMAL,AUTOMOBILE,0,
8.1,0,37.384417,126.647854,16.62,1695179326000,NORMAL,AUTOMOBILE,0,
8.1,0,37.384324,126.648009,16.83,1695179327000,NORMAL,AUTOMOBILE,0,
8.1,0,37.384231,126.648163,17.01,1695179328000,NORMAL,AUTOMOBILE,0,
8.1,0,37.384138,126.648315,16.67,1695179329000,NORMAL,AUTOMOBILE,0,
8.1,0,37.384050,126.648463,16.48,1695179330000,NORMAL,AUTOMOBILE,0,
8.1,0,37.383961,126.648605,16.50,1695179331000,NORMAL,AUTOMOBILE,0,
