accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
62.5,0,37.533497,126.656628,0.00,1701261432000,START,WALK,333,
59.6,0,37.532149,126.656815,0.00,1701261637000,STOP,WALK,333,
23.3,0,37.536870,126.649936,12.35,1701262069000,NORMAL,AUTOMOBILE,0,
23.3,0,37.537003,126.649929,14.01,1701262070000,NORMAL,AUTOMOBILE,0,
23.3,0,37.537125,126.649943,14.01,1701262071000,NORMAL,AUTOMOBILE,0,
18.3,0,37.537257,126.649941,14.26,1701262072000,NORMAL,AUTOMOBILE,0,
22.9,0,37.537386,126.649944,14.26,1701262073000,NORMAL,AUTOMOBILE,0,
22.9,0,37.537516,126.649946,14.35,1701262074000,NORMAL,AUTOMOBILE,0,
22.9,0,37.537648,126.649944,14.58,1701262075000,NORMAL,AUTOMOBILE,0,
22.9,0,37.537787,126.649966,15.04,1701262076000,NORMAL,AUTOMOBILE,0,
22.9,0,37.537926,126.649971,15.04,1701262077000,NORMAL,AUTOMOBILE,0,
22.9,0,37.538069,126.649977,15.33,1701262078000,NORMAL,AUTOMOBILE,0,
18.3,0,37.538222,126.649983,17.02,1701262079000,NORMAL,AUTOMOBILE,0,
22.9,0,37.538376,126.649988,17.02,1701262080000,NORMAL,AUTOMOBILE,0,
22.6,0,37.538526,126.649994,17.02,1701262081000,NORMAL,AUTOMOBILE,0,
22.6,0,37.538674,126.649999,16.92,1701262082000,NORMAL,AUTOMOBILE,0,
22.9,0,37.538821,126.650005,16.78,1701262083000,NORMAL,AUTOMOBILE,0,
22.9,0,37.538957,126.650010,16.44,1701262084000,NORMAL,AUTOMOBILE,0,
22.6,0,37.539078,126.650015,14.91,1701262085000,NORMAL,AUTOMOBILE,0,
22.6,0,37.539206,126.650019,14.91,1701262086000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539316,126.650023,12.88,1701262087000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539418,126.650027,12.12,1701262088000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539512,126.650031,11.11,1701262089000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539584,126.650033,9.35,1701262090000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539587,126.650034,5.28,1701262091000,RAPID1,AUTOMOBILE,0,
24.3,0,37.539619,126.650035,4.02,1701262092000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539634,126.650035,2.87,1701262093000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539635,126.650035,1.37,1701262094000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539630,126.650019,0.44,1701262095000,STOP,AUTOMOBILE,0,
24.3,0,37.539640,126.650016,1.16,1701262106000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539801,126.649819,2.55,1701262107000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539803,126.649772,3.44,1701262108000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539603,126.649715,4.63,1701262109000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539514,126.649702,7.40,1701262110000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539423,126.649703,9.21,1701262111000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539320,126.649700,10.72,1701262112000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539212,126.649692,11.64,1701262113000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539096,126.649689,12.42,1701262114000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538978,126.649685,12.79,1701262115000,NORMAL,STATION,0,
8.1,0,37.538864,126.649680,12.72,1701262116000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538759,126.649679,11.98,1701262117000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538654,126.649670,11.62,1701262118000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538557,126.649665,10.90,1701262119000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538470,126.649664,9.85,1701262120000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538403,126.649662,8.39,1701262121000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538337,126.649654,7.59,1701262122000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538286,126.649620,6.52,1701262123000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538241,126.649633,6.33,1701262124000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538219,126.649479,7.58,1701262125000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538221,126.649364,9.17,1701262126000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538240,126.649225,11.08,1701262127000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538243,126.649091,11.62,1701262128000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538246,126.648955,11.86,1701262129000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538238,126.648821,11.60,1701262130000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538244,126.648709,10.35,1701262131000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538250,126.648602,9.80,1701262132000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538257,126.648488,9.88,1701262133000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538271,126.648386,9.24,1701262134000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538278,126.648302,8.07,1701262135000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538290,126.648217,7.76,1701262136000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538321,126.648130,8.34,1701262137000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538329,126.648017,9.39,1701262138000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538351,126.647912,9.64,1701262139000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538377,126.647801,9.91,1701262140000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538417,126.647699,9.81,1701262141000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538446,126.647606,9.05,1701262142000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538469,126.647518,8.24,1701262143000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538498,126.647470,6.32,1701262144000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538503,126.647439,4.00,1701262145000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538513,126.647419,2.52,1701262146000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538519,126.647402,1.95,1701262147000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538517,126.647394,1.36,1701262148000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538533,126.647346,3.63,1701262149000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538554,126.647278,5.45,1701262150000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538580,126.647214,5.76,1701262151000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538595,126.647167,4.82,1701262152000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538602,126.647134,3.68,1701262153000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538621,126.647100,3.55,1701262154000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538629,126.647078,3.11,1701262155000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538570,126.647024,3.16,1701262156000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538537,126.646992,3.69,1701262157000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538501,126.646960,4.27,1701262158000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538477,126.646943,3.39,1701262159000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538459,126.646908,2.94,1701262160000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538431,126.646891,3.35,1701262161000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538406,126.646876,3.67,1701262162000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538387,126.646865,3.18,1701262163000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538336,126.646834,4.55,1701262164000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538285,126.646790,4.98,1701262165000,NORMAL,AUTOMOBILE,0,
11.3,0,37.538197,126.646811,5.96,1701262166000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538145,126.646864,5.93,1701262167000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538099,126.646902,5.87,1701262168000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538063,126.646931,5.22,1701262169000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538049,126.647028,5.49,1701262170000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538024,126.647090,6.03,1701262171000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537997,126.647134,5.79,1701262172000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537950,126.647138,4.81,1701262173000,NORMAL,AUTOMOBILE,0,
8.1,0,37.537920,126.647172,4.43,1701262174000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537888,126.647210,4.32,1701262175000,NORMAL,AUTOMOBILE,0,
9.1,0,37.537855,126.647250,4.32,1701262176000,NORMAL,AUTOMOBILE,0,
10.5,0,37.537823,126.647289,4.32,1701262177000,NORMAL,AUTOMOBILE,0,
12.3,0,37.537790,126.647327,4.36,1701262178000,NORMAL,AUTOMOBILE,0,
13.1,0,37.537761,126.647361,4.37,1701262179000,NORMAL,AUTOMOBILE,0,
55.6,0,37.537905,126.648355,0.00,1701262308000,STOP,AUTOMOBILE,0,
55.6,0,37.537905,126.648355,0.00,1701266960193,END,,0,
