accuracy,id,lat,lng,speed,time,type,state,stepCount
51.3,0,37.538076,126.647120,2.03,1692141639000,START,AUTOMOBILE,8
8.1,0,37.538490,126.647025,1.44,1692141656000,NORMAL,AUTOMOBILE,8
8.1,0,37.538510,126.647032,2.19,1692141657000,NORMAL,AUTOMOBILE,8
8.1,0,37.538534,126.647042,2.49,1692141658000,NORMAL,AUTOMOBILE,8
8.1,0,37.538557,126.647061,2.93,1692141659000,NORMAL,AUTOMOBILE,8
8.1,0,37.538572,126.647103,3.39,1692141660000,NORMAL,AUTOMOBILE,8
8.1,0,37.538565,126.647167,4.82,1692141661000,NORMAL,AUTOMOBILE,8
8.1,0,37.538531,126.647247,6.61,1692141662000,NORMAL,AUTOMOBILE,8
8.1,0,37.538501,126.647336,8.05,1692141663000,NORMAL,AUTOMOBILE,8
8.1,0,37.538472,126.647430,8.86,1692141664000,NORMAL,AUTOMOBILE,8
8.1,0,37.538441,126.647537,9.83,1692141665000,NORMAL,AUTOMOBILE,8
8.1,0,37.538408,126.647653,10.80,1692141666000,NORMAL,STATION,8
8.1,0,37.538375,126.647775,11.31,1692141667000,NORMAL,AUTOMOBILE,8
8.1,0,37.538334,126.647899,11.81,1692141668000,NORMAL,AUTOMOBILE,8
8.1,0,37.538302,126.648037,12.38,1692141669000,NORMAL,AUTOMOBILE,8
8.1,0,37.538275,126.648176,12.45,1692141670000,NORMAL,AUTOMOBILE,8
8.1,0,37.538251,126.648318,12.51,1692141671000,NORMAL,AUTOMOBILE,8
8.1,0,37.538230,126.648462,12.75,1692141672000,NORMAL,AUTOMOBILE,8
8.1,0,37.538216,126.648604,12.51,1692141673000,NORMAL,AUTOMOBILE,8
8.1,0,37.538204,126.648740,12.22,1692141674000,NORMAL,AUTOMOBILE,8
8.1,0,37.538202,126.648876,11.96,1692141675000,NORMAL,AUTOMOBILE,8
8.1,0,37.538202,126.649009,11.76,1692141676000,NORMAL,AUTOMOBILE,8
8.1,0,37.538201,126.649133,11.10,1692141677000,NORMAL,AUTOMOBILE,8
8.1,0,37.538201,126.649242,9.79,1692141678000,NORMAL,AUTOMOBILE,8
8.1,0,37.538204,126.649337,8.67,1692141679000,NORMAL,AUTOMOBILE,8
8.1,0,37.538208,126.649415,7.26,1692141680000,NORMAL,AUTOMOBILE,8
8.1,0,37.538214,126.649470,5.30,1692141681000,NORMAL,AUTOMOBILE,8
8.1,0,37.538200,126.649507,3.78,1692141682000,NORMAL,AUTOMOBILE,8
8.1,0,37.538200,126.649533,2.66,1692141683000,NORMAL,AUTOMOBILE,8
8.1,0,37.538200,126.649535,0.95,1692141684000,STOP,AUTOMOBILE,8
8.1,0,37.538199,126.649571,1.12,1692141734000,NORMAL,AUTOMOBILE,8
8.1,0,37.538198,126.649593,1.87,1692141735000,NORMAL,AUTOMOBILE,8
8.1,0,37.538206,126.649636,3.53,1692141736000,NORMAL,AUTOMOBILE,8
8.1,0,37.538152,126.649677,5.64,1692141737000,NORMAL,AUTOMOBILE,8
8.1,0,37.538070,126.649679,8.10,1692141738000,NORMAL,AUTOMOBILE,8
8.1,0,37.537974,126.649678,10.30,1692141739000,NORMAL,AUTOMOBILE,8
8.1,0,37.537863,126.649680,12.05,1692141740000,NORMAL,AUTOMOBILE,8
8.1,0,37.537741,126.649684,13.42,1692141741000,NORMAL,AUTOMOBILE,8
8.1,0,37.537612,126.649687,14.12,1692141742000,NORMAL,AUTOMOBILE,8
8.1,0,37.537490,126.649681,13.82,1692141743000,NORMAL,AUTOMOBILE,8
8.1,0,37.537368,126.649676,13.55,1692141744000,NORMAL,AUTOMOBILE,8
8.1,0,37.537248,126.649670,13.28,1692141745000,NORMAL,AUTOMOBILE,8
8.1,0,37.537137,126.649663,12.41,1692141746000,NORMAL,AUTOMOBILE,8
8.1,0,37.537034,126.649654,11.56,1692141747000,NORMAL,AUTOMOBILE,8
8.1,0,37.536945,126.649647,10.17,1692141748000,NORMAL,AUTOMOBILE,8
8.1,0,37.536867,126.649646,8.88,1692141749000,NORMAL,AUTOMOBILE,8
8.1,0,37.536798,126.649641,7.80,1692141750000,NORMAL,AUTOMOBILE,8
8.1,0,37.536736,126.649641,6.94,1692141751000,NORMAL,AUTOMOBILE,8
8.1,0,37.536686,126.649636,5.80,1692141752000,NORMAL,AUTOMOBILE,8
8.1,0,37.536647,126.649633,4.63,1692141753000,NORMAL,AUTOMOBILE,8
8.1,0,37.536623,126.649634,3.30,1692141754000,NORMAL,AUTOMOBILE,8
8.1,0,37.536605,126.649633,2.21,1692141755000,NORMAL,AUTOMOBILE,8
8.1,0,37.536602,126.649633,0.83,1692141756000,STOP,AUTOMOBILE,8
8.1,0,37.536600,126.649618,1.04,1692141875000,NORMAL,AUTOMOBILE,8
8.1,0,37.536571,126.649616,2.70,1692141876000,NORMAL,AUTOMOBILE,8
8.1,0,37.536526,126.649614,4.51,1692141877000,NORMAL,AUTOMOBILE,8
8.1,0,37.536471,126.649611,5.69,1692141878000,NORMAL,AUTOMOBILE,8
8.1,0,37.536409,126.649608,6.55,1692141879000,NORMAL,AUTOMOBILE,8
8.1,0,37.536350,126.649605,6.52,1692141880000,NORMAL,AUTOMOBILE,8
11.1,0,37.536291,126.649603,6.75,1692141881000,NORMAL,AUTOMOBILE,8
15.7,0,37.536224,126.649600,8.12,1692141882000,NORMAL,AUTOMOBILE,8
14.3,0,37.536083,126.649748,8.99,1692141883000,NORMAL,AUTOMOBILE,8
13.4,0,37.536036,126.649852,9.70,1692141884000,NORMAL,AUTOMOBILE,8
14.7,0,37.535996,126.649945,9.65,1692141885000,NORMAL,AUTOMOBILE,8
8.1,0,37.536034,126.650115,10.14,1692141886000,NORMAL,AUTOMOBILE,8
8.1,0,37.536034,126.650248,11.55,1692141887000,NORMAL,AUTOMOBILE,8
8.1,0,37.536034,126.650396,12.86,1692141888000,NORMAL,AUTOMOBILE,8
8.1,0,37.536047,126.650557,14.08,1692141889000,NORMAL,AUTOMOBILE,8
8.1,0,37.536044,126.650721,14.44,1692141890000,NORMAL,AUTOMOBILE,8
24.3,0,37.536048,126.650887,14.66,1692141891000,NORMAL,AUTOMOBILE,8
24.3,0,37.536041,126.651053,14.72,1692141892000,NORMAL,AUTOMOBILE,8
24.3,0,37.536038,126.651215,14.51,1692141893000,NORMAL,AUTOMOBILE,8
24.3,0,37.536034,126.651380,14.52,1692141894000,NORMAL,AUTOMOBILE,8
24.3,0,37.536030,126.651547,14.65,1692141895000,NORMAL,AUTOMOBILE,8
24.3,0,37.536029,126.651710,14.26,1692141896000,NORMAL,AUTOMOBILE,8
24.3,0,37.536027,126.651859,13.41,1692141897000,NORMAL,AUTOMOBILE,8
24.3,0,37.536027,126.652004,12.80,1692141898000,NORMAL,AUTOMOBILE,8
24.3,0,37.536026,126.652142,12.10,1692141899000,NORMAL,AUTOMOBILE,8
24.3,0,37.536023,126.652266,11.17,1692141900000,NORMAL,AUTOMOBILE,8
24.3,0,37.536026,126.652384,10.59,1692141901000,NORMAL,AUTOMOBILE,8
24.3,0,37.536025,126.652494,9.81,1692141902000,NORMAL,AUTOMOBILE,8
24.3,0,37.536024,126.652583,8.56,1692141903000,NORMAL,AUTOMOBILE,8
24.3,0,37.536024,126.652673,7.96,1692141904000,NORMAL,AUTOMOBILE,8
24.3,0,37.536025,126.652759,7.55,1692141905000,NORMAL,AUTOMOBILE,8
24.3,0,37.536024,126.652832,6.34,1692141906000,NORMAL,AUTOMOBILE,8
24.3,0,37.536023,126.652888,4.91,1692141907000,NORMAL,AUTOMOBILE,8
24.3,0,37.536023,126.652924,3.35,1692141908000,NORMAL,AUTOMOBILE,8
24.3,0,37.536022,126.652940,1.74,1692141909000,NORMAL,AUTOMOBILE,8
24.3,0,37.536021,126.652950,1.00,1692141910000,STOP,AUTOMOBILE,8
