accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
76.4,0,37.538179,126.649884,0.00,1701644846000,START,AUTOMOBILE,0,
8.2,0,37.537427,126.649706,10.58,1701644871000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537313,126.649707,11.29,1701644872000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537211,126.649707,11.24,1701644873000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537109,126.649705,11.24,1701644874000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537010,126.649703,11.18,1701644875000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536937,126.649696,10.86,1701644876000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536870,126.649692,9.29,1701644877000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536810,126.649689,8.12,1701644878000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536746,126.649684,8.12,1701644879000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536737,126.649686,6.66,1701644880000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536689,126.649688,5.86,1701644881000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536646,126.649686,5.22,1701644882000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536615,126.649686,4.32,1701644883000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536591,126.649686,3.48,1701644884000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536601,126.649693,1.74,1701644885000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536597,126.649696,0.93,1701644886000,STOP,AUTOMOBILE,0,
8.2,0,37.536582,126.649699,1.30,1701644887000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536592,126.649697,0.11,1701644888000,STOP,AUTOMOBILE,0,
8.1,0,37.536594,126.649700,1.31,1701644913000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536577,126.649704,1.64,1701644914000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536565,126.649705,1.47,1701644915000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536539,126.649704,2.51,1701644916000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536495,126.649701,4.04,1701644917000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536444,126.649696,5.23,1701644918000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536384,126.649695,6.23,1701644919000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536319,126.649704,6.89,1701644920000,NORMAL,AUTOMOBILE,0,
8.1,0,37.536240,126.649737,7.95,1701644921000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536179,126.649810,8.42,1701644922000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536126,126.649890,8.83,1701644923000,NORMAL,AUTOMOBILE,0,
15.2,0,37.536002,126.649931,9.37,1701644924000,NORMAL,AUTOMOBILE,0,
18.0,0,37.535957,126.650034,10.22,1701644925000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536055,126.650242,11.31,1701644926000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536053,126.650387,12.24,1701644927000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536056,126.650531,12.61,1701644928000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536058,126.650676,12.84,1701644929000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536034,126.650831,13.30,1701644930000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536034,126.650987,13.56,1701644931000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536044,126.651133,13.06,1701644932000,NORMAL,AUTOMOBILE,0,
