accuracy,id,lat,lng,speed,time,type,state,stepCount
101.2,0,37.527747,126.619660,0.00,4789739839435210752,START,AUTOMOBILE,9
95.4,0,37.529737,126.626924,0.00,4789739839631818752,STOP,AUTOMOBILE,9
50.8,0,37.529531,126.628795,12.47,4789739840135626752,NORMAL,AUTOMOBILE,9
1003.1,0,37.537913,126.631871,0.00,4789739840319946752,STOP,AUTOMOBILE,9
8.2,0,37.534981,126.649849,10.79,4789739841548746752,NORMAL,AUTOMOBILE,9
8.2,0,37.535842,126.649900,6.20,4789739841905098752,NORMAL,AUTOMOBILE,9
8.2,0,37.536719,126.649927,11.50,4789739841946058752,NORMAL,AUTOMOBILE,22
8.2,0,37.536829,126.649914,11.88,4789739841950154752,NORMAL,AUTOMOBILE,22
8.2,0,37.537867,126.649957,13.18,4789739841987018752,NORMAL,AUTOMOBILE,22
8.2,0,37.537982,126.649959,12.70,4789739841991114752,NORMAL,AUTOMOBILE,22
8.1,0,37.538912,126.650008,12.36,4789739842023882752,NORMAL,AUTOMOBILE,22
8.2,0,37.539137,126.650017,12.22,4789739842032074752,NORMAL,AUTOMOBILE,22
8.2,0,37.538267,126.649629,5.96,4789739842142666752,NORMAL,AUTOMOBILE,22
8.2,0,37.538267,126.648547,9.97,4789739842179530752,NORMAL,AUTOMOBILE,22
8.1,0,37.538274,126.648434,9.86,4789739842183626752,NORMAL,AUTOMOBILE,22
8.1,0,37.538534,126.647350,8.12,4789739842228682752,NORMAL,AUTOMOBILE,22
8.1,0,37.538534,126.647350,8.12,4789739843784956924,END,,0
