accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
51.3,0,37.533539,126.656634,0.00,1698830289000,START,WALK,242,
50.0,0,37.533539,126.656634,0.00,1698830290000,STOP,WALK,242,
29.4,0,37.534873,126.656472,6.96,1698830743000,NORMAL,AUTOMOBILE,0,
12.9,0,37.535034,126.656462,9.27,1698830744000,NORMAL,AUTOMOBILE,0,
21.6,0,37.535203,126.656549,8.81,1698830745000,NORMAL,STATION,0,
23.1,0,37.535308,126.656554,8.81,1698830746000,NORMAL,AUTOMOBILE,0,
26.8,0,37.535264,126.656537,7.32,1698830747000,NORMAL,AUTOMOBILE,0,
25.8,0,37.535399,126.656553,7.67,1698830748000,NORMAL,AUTOMOBILE,0,
25.3,0,37.535281,126.656554,7.32,1698830749000,NORMAL,AUTOMOBILE,0,
40.1,0,37.535338,126.656480,6.09,1698830750000,NORMAL,AUTOMOBILE,0,
42.5,0,37.535406,126.656459,2.79,1698830752000,NORMAL,AUTOMOBILE,0,
33.0,0,37.535450,126.656479,2.79,1698830753000,NORMAL,AUTOMOBILE,0,
27.8,0,37.535465,126.656461,1.12,1698830754000,NORMAL,AUTOMOBILE,0,
27.3,0,37.535476,126.656462,0.78,1698830755000,STOP,AUTOMOBILE,0,
24.3,0,37.535519,126.656507,1.08,1698830837000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535546,126.656507,2.32,1698830838000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535561,126.656508,1.88,1698830839000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535598,126.656511,3.16,1698830840000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535645,126.656508,4.30,1698830841000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535687,126.656510,4.52,1698830842000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535694,126.656507,2.25,1698830843000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535708,126.656508,1.84,1698830844000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535733,126.656508,2.45,1698830845000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535783,126.656509,4.28,1698830846000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535845,126.656508,5.85,1698830847000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535915,126.656508,6.92,1698830848000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535988,126.656501,7.57,1698830849000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536064,126.656482,7.93,1698830850000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536131,126.656474,7.79,1698830851000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536182,126.656473,7.54,1698830852000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536195,126.656278,8.24,1698830853000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536195,126.656155,8.99,1698830854000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536209,126.656023,10.27,1698830855000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536190,126.655884,11.20,1698830856000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536184,126.655740,11.77,1698830857000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536181,126.655590,12.25,1698830858000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536179,126.655426,12.62,1698830859000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536172,126.655286,12.48,1698830860000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536167,126.655143,12.58,1698830861000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536167,126.655001,12.39,1698830862000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536170,126.654865,12.11,1698830863000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536166,126.654744,11.17,1698830864000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536184,126.654600,11.52,1698830865000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536169,126.654491,10.55,1698830866000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.654388,9.49,1698830867000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.654287,8.92,1698830868000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536170,126.654194,8.25,1698830869000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536172,126.654106,7.84,1698830870000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.654020,7.53,1698830871000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536160,126.653941,6.89,1698830872000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536166,126.653885,5.54,1698830873000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536170,126.653837,4.49,1698830874000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.653798,3.51,1698830875000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536168,126.653763,3.00,1698830876000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.653745,1.81,1698830877000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536175,126.653736,0.99,1698830878000,STOP,AUTOMOBILE,0,
24.3,0,37.536167,126.653694,1.64,1698830896000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536168,126.653654,3.35,1698830897000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536169,126.653586,5.58,1698830898000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536169,126.653495,7.34,1698830899000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536169,126.653396,8.50,1698830900000,NORMAL,AUTOMOBILE,0,
