accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
2011.4,0,37.570017,126.749390,0.00,1698740482000,START,AUTOMOBILE,0,
29.6,0,37.570010,126.695242,20.40,1698740783000,NORMAL,AUTOMOBILE,0,
24.5,0,37.569857,126.691347,20.43,1698740800000,NORMAL,AUTOMOBILE,0,
25.0,0,37.569847,126.691093,21.34,1698740801000,NORMAL,AUTOMOBILE,0,
24.3,0,37.569838,126.690873,20.32,1698740802000,NORMAL,AUTOMOBILE,0,
22.8,0,37.569829,126.690652,20.32,1698740803000,NORMAL,AUTOMOBILE,0,
23.2,0,37.569804,126.690422,19.84,1698740804000,NORMAL,AUTOMOBILE,0,
23.3,0,37.569811,126.690171,19.84,1698740805000,NORMAL,AUTOMOBILE,0,
21.4,0,37.569805,126.690030,19.13,1698740806000,NORMAL,AUTOMOBILE,0,
31.7,0,37.569794,126.689754,20.66,1698740807000,NORMAL,AUTOMOBILE,0,
32.0,0,37.569785,126.689504,20.70,1698740808000,NORMAL,AUTOMOBILE,0,
29.5,0,37.569775,126.689256,20.77,1698740809000,NORMAL,AUTOMOBILE,0,
27.1,0,37.569765,126.689009,20.80,1698740810000,NORMAL,AUTOMOBILE,0,
27.0,0,37.569755,126.688752,20.87,1698740811000,NORMAL,AUTOMOBILE,0,
27.6,0,37.569747,126.688546,20.70,1698740812000,NORMAL,AUTOMOBILE,0,
28.0,0,37.569735,126.688240,21.18,1698740813000,NORMAL,AUTOMOBILE,0,
22.9,0,37.569726,126.688009,21.08,1698740814000,NORMAL,AUTOMOBILE,0,
15.8,0,37.569716,126.687762,21.03,1698740815000,NORMAL,AUTOMOBILE,0,
12.5,0,37.569710,126.687622,20.32,1698740816000,NORMAL,AUTOMOBILE,0,
12.0,0,37.569702,126.687412,20.13,1698740817000,NORMAL,AUTOMOBILE,0,
12.0,0,37.569694,126.687209,19.83,1698740818000,NORMAL,AUTOMOBILE,0,
12.2,0,37.569685,126.686999,19.67,1698740819000,NORMAL,AUTOMOBILE,0,
10.4,0,37.569664,126.686779,19.62,1698740820000,NORMAL,AUTOMOBILE,0,
11.3,0,37.569661,126.686562,19.54,1698740821000,NORMAL,AUTOMOBILE,0,
12.1,0,37.569660,126.686352,19.33,1698740822000,NORMAL,AUTOMOBILE,0,
12.9,0,37.569642,126.686121,19.37,1698740823000,NORMAL,AUTOMOBILE,0,
10.9,0,37.569633,126.685913,19.18,1698740824000,NORMAL,AUTOMOBILE,0,
10.7,0,37.569633,126.685701,19.11,1698740825000,NORMAL,AUTOMOBILE,0,
10.6,0,37.569629,126.685484,19.02,1698740826000,NORMAL,AUTOMOBILE,0,
10.3,0,37.569614,126.685267,18.95,1698740827000,NORMAL,AUTOMOBILE,0,
10.8,0,37.569620,126.685063,18.82,1698740828000,NORMAL,AUTOMOBILE,0,
11.4,0,37.569599,126.684857,18.68,1698740829000,NORMAL,AUTOMOBILE,0,
12.1,0,37.569591,126.684632,18.78,1698740830000,NORMAL,AUTOMOBILE,0,
12.5,0,37.569582,126.684424,18.74,1698740831000,NORMAL,STATION,0,
13.7,0,37.569574,126.684216,18.61,1698740832000,NORMAL,STATION,0,
15.0,0,37.569567,126.684012,18.51,1698740833000,NORMAL,AUTOMOBILE,0,
15.8,0,37.569558,126.683774,18.76,1698740834000,NORMAL,AUTOMOBILE,0,
16.7,0,37.569550,126.683539,18.86,1698740835000,NORMAL,AUTOMOBILE,0,
17.6,0,37.569542,126.683322,18.75,1698740836000,NORMAL,AUTOMOBILE,0,
18.6,0,37.569533,126.683092,18.75,1698740837000,NORMAL,AUTOMOBILE,0,
19.3,0,37.569525,126.682878,18.56,1698740838000,NORMAL,AUTOMOBILE,0,
20.5,0,37.569527,126.682670,18.38,1698740839000,NORMAL,AUTOMOBILE,0,
18.3,0,37.569520,126.682448,18.28,1698740840000,NORMAL,AUTOMOBILE,0,
16.9,0,37.569498,126.682240,18.12,1698740841000,NORMAL,STATION,0,
16.7,0,37.569487,126.682045,17.70,1698740842000,NORMAL,STATION,0,
17.3,0,37.569488,126.681860,17.24,1698740843000,NORMAL,AUTOMOBILE,0,
17.4,0,37.569481,126.681692,16.54,1698740844000,NORMAL,AUTOMOBILE,0,
17.6,0,37.569474,126.681491,16.28,1698740845000,NORMAL,AUTOMOBILE,0,
