accuracy,id,lat,lng,speed,time,type,state,stepCount
834.2,0,37.543739,126.971269,0.00,4789724475101642752,START,AUTOMOBILE,215
66.6,0,37.541656,126.971222,23.42,4789724475126218752,NORMAL,AUTOMOBILE,215
31.4,0,37.540740,126.971214,24.59,4789724475142602752,NORMAL,AUTOMOBILE,215
32.1,0,37.539634,126.971251,21.89,4789724475163082752,NORMAL,AUTOMOBILE,215
28.6,0,37.538395,126.971191,22.97,4789724475187658752,NORMAL,AUTOMOBILE,215
24.9,0,37.537116,126.971070,23.28,4789724475212234752,NORMAL,AUTOMOBILE,215
29.2,0,37.536247,126.971029,22.43,4789724475228618752,NORMAL,AUTOMOBILE,215
29.9,0,37.534929,126.970734,23.32,4789724475253194752,NORMAL,AUTOMOBILE,215
39.9,0,37.534070,126.970522,23.68,4789724475269578752,NORMAL,AUTOMOBILE,215
38.5,0,37.532409,126.968074,23.72,4789724475314634752,NORMAL,STATION,215
24.4,0,37.531703,126.966995,24.09,4789724475335114752,NORMAL,STATION,215
24.3,0,37.530799,126.965819,23.87,4789724475359690752,NORMAL,STATION,215
33.0,0,37.529773,126.964438,23.57,4789724475388362752,NORMAL,AUTOMOBILE,215
33.0,0,37.529773,126.964438,23.57,4789724475400650752,NORMAL,AUTOMOBILE,215
24.1,0,37.526690,126.960025,27.44,4789724475466186752,NORMAL,STATION,215
24.7,0,37.525972,126.959078,27.82,4789724475482570752,NORMAL,AUTOMOBILE,215
24.0,0,37.525175,126.957957,27.05,4789724475503050752,NORMAL,AUTOMOBILE,215
24.1,0,37.525016,126.957737,26.83,4789724475507146752,NORMAL,AUTOMOBILE,215
23.8,0,37.524190,126.956697,25.79,4789724475527626752,NORMAL,AUTOMOBILE,215
24.1,0,37.523357,126.955851,23.97,4789724475548106752,NORMAL,STATION,215
24.3,0,37.523211,126.955650,23.37,4789724475552202752,NORMAL,STATION,215
23.2,0,37.522350,126.954626,20.49,4789724475580874752,NORMAL,STATION,215
23.2,0,37.521969,126.954159,18.92,4789724475593162752,NORMAL,STATION,215
23.2,0,37.521147,126.953235,16.57,4789724475621834752,NORMAL,AUTOMOBILE,215
22.8,0,37.520829,126.952885,15.67,4789724475634122752,NORMAL,AUTOMOBILE,215
24.0,0,37.520065,126.951979,15.73,4789724475662794752,NORMAL,AUTOMOBILE,215
23.1,0,37.519758,126.951588,15.81,4789724475675082752,NORMAL,AUTOMOBILE,215
23.3,0,37.518961,126.950715,15.80,4789724475703754752,NORMAL,AUTOMOBILE,215
22.8,0,37.518643,126.950358,15.13,4789724475720138752,NORMAL,AUTOMOBILE,215
23.7,0,37.517853,126.949467,14.43,4789724475748810752,NORMAL,AUTOMOBILE,215
23.7,0,37.517508,126.949030,15.06,4789724475761098752,NORMAL,AUTOMOBILE,215
23.2,0,37.516632,126.947987,13.54,4789724475797962752,NORMAL,AUTOMOBILE,215
23.4,0,37.516547,126.947883,13.19,4789724475802058752,NORMAL,STATION,215
23.7,0,37.515766,126.947024,15.63,4789724475830730752,NORMAL,STATION,215
24.0,0,37.515444,126.946598,15.84,4789724475843018752,NORMAL,STATION,215
24.2,0,37.514911,126.945519,16.04,4789724475871690752,NORMAL,STATION,215
24.2,0,37.514749,126.944989,15.72,4789724475883978752,NORMAL,AUTOMOBILE,215
24.3,0,37.514606,126.943729,16.26,4789724475912650752,NORMAL,AUTOMOBILE,215
24.3,0,37.514566,126.943203,15.78,4789724475929034752,NORMAL,AUTOMOBILE,215
23.3,0,37.514378,126.941639,15.73,4789724475961802752,NORMAL,AUTOMOBILE,215
23.3,0,37.514341,126.941272,15.82,4789724475969994752,NORMAL,AUTOMOBILE,215
23.9,0,37.514180,126.939895,15.18,4789724476002762752,NORMAL,AUTOMOBILE,215
23.8,0,37.514107,126.939568,15.28,4789724476010954752,NORMAL,AUTOMOBILE,215
23.6,0,37.513926,126.938195,15.15,4789724476043722752,NORMAL,AUTOMOBILE,215
22.9,0,37.513869,126.937860,15.04,4789724476051914752,NORMAL,AUTOMOBILE,215
24.2,0,37.514014,126.936359,15.62,4789724476084682752,NORMAL,AUTOMOBILE,215
24.2,0,37.514084,126.936014,15.48,4789724476092874752,NORMAL,AUTOMOBILE,215
24.2,0,37.514366,126.934657,15.80,4789724476125642752,NORMAL,STATION,215
24.2,0,37.514420,126.934316,15.62,4789724476137930752,NORMAL,AUTOMOBILE,215
23.6,0,37.514582,126.932797,12.94,4789724476174794752,NORMAL,AUTOMOBILE,215
23.7,0,37.514585,126.932654,12.88,4789724476178890752,NORMAL,AUTOMOBILE,215
24.2,0,37.514274,126.931453,10.33,4789724476223946752,NORMAL,AUTOMOBILE,215
23.7,0,37.514008,126.930176,9.96,4789724476273098752,NORMAL,AUTOMOBILE,215
37.5,0,37.513821,126.928485,5.71,4789724476486090752,NORMAL,AUTOMOBILE,215
30.8,0,37.514437,126.927201,11.22,4789724476490186752,RAPID0,AUTOMOBILE,215
23.8,0,37.514649,126.927070,12.31,4789724476494282752,NORMAL,AUTOMOBILE,215
35.0,0,37.513655,126.923254,15.10,4789724476510666752,NORMAL,AUTOMOBILE,215
35.2,0,37.513972,126.922645,15.80,4789724476527050752,NORMAL,AUTOMOBILE,215
31.7,0,37.514879,126.921251,16.76,4789724476568010752,NORMAL,AUTOMOBILE,215
32.7,0,37.514992,126.921139,16.76,4789724476572106752,NORMAL,AUTOMOBILE,215
35.5,0,37.515907,126.922899,17.07,4789724476588490752,NORMAL,AUTOMOBILE,215
35.7,0,37.516245,126.920985,21.50,4789724476608970752,NORMAL,AUTOMOBILE,215
31.2,0,37.515982,126.920459,20.61,4789724476613066752,NORMAL,STATION,215
29.7,0,37.516447,126.918909,17.62,4789724476645834752,NORMAL,AUTOMOBILE,215
32.9,0,37.516573,126.918505,17.83,4789724476654026752,NORMAL,STATION,215
25.5,0,37.516906,126.917198,16.11,4789724476686794752,NORMAL,AUTOMOBILE,215
28.7,0,37.516998,126.916845,16.20,4789724476694986752,NORMAL,AUTOMOBILE,215
30.2,0,37.517016,126.914108,16.35,4789724476756426752,NORMAL,AUTOMOBILE,215
34.0,0,37.516868,126.912368,15.33,4789724476797386752,NORMAL,AUTOMOBILE,215
33.3,0,37.516854,126.912180,15.42,4789724476801482752,NORMAL,AUTOMOBILE,215
31.1,0,37.516829,126.910274,16.16,4789724476842442752,NORMAL,AUTOMOBILE,215
31.4,0,37.516796,126.910056,16.44,4789724476846538752,NORMAL,AUTOMOBILE,215
62.6,0,37.515879,126.907269,18.28,4789724476907978752,NORMAL,AUTOMOBILE,215
59.6,0,37.513999,126.904249,16.98,4789724476998090752,NORMAL,AUTOMOBILE,215
23.9,0,37.513372,126.902878,17.23,4789724477030858752,NORMAL,AUTOMOBILE,215
25.3,0,37.513244,126.902559,16.41,4789724477039050752,NORMAL,AUTOMOBILE,215
