accuracy,id,lat,lng,speed,time,type,state,stepCount
76.3,0,37.531917,126.649451,0.00,4789723081261514752,START,AUTOMOBILE,58
8.2,0,37.531150,126.649395,3.84,4789723081445834752,NORMAL,AUTOMOBILE,58
8.1,0,37.530163,126.649437,7.77,4789723082011082752,NORMAL,AUTOMOBILE,58
8.1,0,37.529263,126.649362,12.33,4789723082047946752,NORMAL,AUTOMOBILE,15
8.1,0,37.529144,126.649357,12.81,4789723082052042752,NORMAL,AUTOMOBILE,15
8.1,0,37.528268,126.649323,13.61,4789723082080714752,NORMAL,AUTOMOBILE,15
8.1,0,37.527886,126.649308,14.25,4789723082093002752,NORMAL,AUTOMOBILE,15
8.1,0,37.526949,126.649274,10.33,4789723082125770752,NORMAL,AUTOMOBILE,15
8.1,0,37.526794,126.649271,8.05,4789723082133962752,NORMAL,AUTOMOBILE,15
8.1,0,37.526611,126.649221,0.00,4789723082387914752,STOP,AUTOMOBILE,15
8.1,0,37.525618,126.649251,11.43,4789723082510794752,NORMAL,STATION,15
8.1,0,37.524871,126.649248,14.64,4789723082535370752,NORMAL,STATION,15
8.1,0,37.524329,126.649225,14.85,4789723082551754752,NORMAL,STATION,15
8.2,0,37.523505,126.649175,14.60,4789723082576330752,NORMAL,AUTOMOBILE,15
8.2,0,37.522979,126.649145,13.61,4789723082592714752,NORMAL,AUTOMOBILE,15
8.2,0,37.522167,126.649154,12.20,4789723082621386752,NORMAL,AUTOMOBILE,15
8.2,0,37.521840,126.649123,12.07,4789723082633674752,NORMAL,AUTOMOBILE,15
8.2,0,37.520999,126.649070,13.42,4789723082666442752,NORMAL,AUTOMOBILE,15
8.1,0,37.520781,126.649054,12.96,4789723082674634752,NORMAL,AUTOMOBILE,15
8.1,0,37.519810,126.649008,12.93,4789723082711498752,NORMAL,AUTOMOBILE,15
8.1,0,37.519575,126.649003,12.94,4789723082719690752,NORMAL,AUTOMOBILE,15
8.1,0,37.518573,126.648961,14.80,4789723082752458752,NORMAL,AUTOMOBILE,15
8.1,0,37.518308,126.648952,14.60,4789723082760650752,NORMAL,AUTOMOBILE,15
8.1,0,37.517498,126.648925,15.43,4789723082785226752,NORMAL,AUTOMOBILE,15
8.1,0,37.516965,126.648910,14.89,4789723082801610752,NORMAL,AUTOMOBILE,15
8.1,0,37.515939,126.648870,14.71,4789723082834378752,NORMAL,AUTOMOBILE,15
8.1,0,37.515675,126.648859,14.82,4789723082842570752,NORMAL,AUTOMOBILE,15
8.1,0,37.514806,126.648804,16.77,4789723082867146752,NORMAL,AUTOMOBILE,8
8.1,0,37.514198,126.648773,17.05,4789723082883530752,NORMAL,AUTOMOBILE,8
8.1,0,37.513352,126.648710,13.78,4789723082908106752,NORMAL,AUTOMOBILE,8
8.1,0,37.512490,126.648652,11.60,4789723082944970752,NORMAL,AUTOMOBILE,8
8.1,0,37.511634,126.648621,14.79,4789723082973642752,NORMAL,AUTOMOBILE,8
8.1,0,37.511237,126.648602,14.47,4789723082985930752,NORMAL,AUTOMOBILE,8
8.1,0,37.510295,126.648552,16.07,4789723083014602752,NORMAL,AUTOMOBILE,8
8.1,0,37.509832,126.648525,17.14,4789723083026890752,NORMAL,AUTOMOBILE,8
8.1,0,37.508792,126.648451,16.36,4789723083055562752,NORMAL,AUTOMOBILE,8
8.1,0,37.508360,126.648430,15.74,4789723083067850752,NORMAL,AUTOMOBILE,8
8.1,0,37.507463,126.648377,13.10,4789723083096522752,NORMAL,AUTOMOBILE,8
8.1,0,37.507148,126.648339,10.85,4789723083108810752,NORMAL,AUTOMOBILE,8
8.2,0,37.506731,126.647209,13.96,4789723083162058752,NORMAL,AUTOMOBILE,8
8.1,0,37.506753,126.646158,12.10,4789723083190730752,NORMAL,AUTOMOBILE,8
8.1,0,37.506755,126.645780,11.74,4789723083203018752,NORMAL,AUTOMOBILE,8
8.1,0,37.507335,126.646695,6.89,4789723083358666752,NORMAL,AUTOMOBILE,8
8.1,0,37.508271,126.646980,8.36,4789723083428298752,NORMAL,AUTOMOBILE,8
8.1,0,37.509273,126.647028,4.12,4789723083502026752,NORMAL,AUTOMOBILE,8
8.1,0,37.510277,126.647126,3.41,4789723083596234752,NORMAL,AUTOMOBILE,8
8.1,0,37.510378,126.647121,1.06,4789723083620810752,NORMAL,AUTOMOBILE,8
12.6,0,37.510403,126.647122,1.03,4789723083637194752,NORMAL,AUTOMOBILE,8
12.6,0,37.510403,126.647122,1.03,4789723097851011510,END,,0
