accuracy,id,lat,lng,speed,time,type,state,stepCount
62.3,0,36.583776,128.178079,0.00,4789715709268426752,START,AUTOMOBILE,288
15.6,0,36.608186,128.160774,22.44,4789715709874634752,NORMAL,AUTOMOBILE,288
6.5,0,36.609174,128.160378,22.10,4789715709895114752,NORMAL,AUTOMOBILE,288
6.5,0,36.609929,128.160101,21.89,4789715709911498752,NORMAL,AUTOMOBILE,288
6.5,0,36.610119,128.160021,22.07,4789715709915594752,NORMAL,AUTOMOBILE,288
8.2,0,36.611063,128.159604,21.95,4789715709936074752,NORMAL,AUTOMOBILE,288
8.2,0,36.612162,128.159044,22.10,4789715709960650752,NORMAL,AUTOMOBILE,288
6.5,0,36.612874,128.158601,22.20,4789715709977034752,NORMAL,AUTOMOBILE,288
6.5,0,36.613925,128.157952,22.10,4789715710001610752,NORMAL,AUTOMOBILE,288
6.5,0,36.614102,128.157839,21.96,4789715710005706752,NORMAL,AUTOMOBILE,288
8.2,0,36.615000,128.157288,22.35,4789715710026186752,NORMAL,AUTOMOBILE,288
8.2,0,36.616055,128.156645,21.97,4789715710050762752,NORMAL,AUTOMOBILE,288
6.5,0,36.617100,128.156007,21.75,4789715710075338752,NORMAL,AUTOMOBILE,288
6.5,0,36.617800,128.155583,21.79,4789715710091722752,NORMAL,AUTOMOBILE,288
8.2,0,36.618869,128.154939,21.78,4789715710116298752,NORMAL,AUTOMOBILE,288
8.2,0,36.619759,128.154400,21.80,4789715710136778752,NORMAL,AUTOMOBILE,288
8.2,0,36.620635,128.153857,21.72,4789715710157258752,NORMAL,AUTOMOBILE,288
8.2,0,36.621686,128.153218,21.77,4789715710181834752,NORMAL,AUTOMOBILE,288
6.5,0,36.622406,128.152769,23.23,4789715710198218752,NORMAL,AUTOMOBILE,288
6.5,0,36.623074,128.152249,21.80,4789715710214602752,NORMAL,AUTOMOBILE,288
6.5,0,36.623387,128.151962,21.78,4789715710222794752,NORMAL,AUTOMOBILE,288
8.2,0,36.624264,128.150975,21.86,4789715710247370752,NORMAL,AUTOMOBILE,288
8.2,0,36.624817,128.150284,21.78,4789715710263754752,NORMAL,AUTOMOBILE,288
8.2,0,36.625624,128.149234,21.69,4789715710288330752,NORMAL,AUTOMOBILE,288
8.2,0,36.626441,128.148185,21.93,4789715710312906752,NORMAL,AUTOMOBILE,288
9.8,0,36.627244,128.147145,21.72,4789715710337482752,NORMAL,AUTOMOBILE,288
7.5,0,36.627820,128.146478,21.68,4789715710353866752,NORMAL,AUTOMOBILE,288
7.5,0,36.627978,128.146332,21.81,4789715710357962752,NORMAL,AUTOMOBILE,288
8.2,0,36.628810,128.145721,21.67,4789715710378442752,NORMAL,AUTOMOBILE,288
8.2,0,36.629935,128.145262,22.48,4789715710403018752,NORMAL,AUTOMOBILE,288
7.7,0,36.630727,128.145249,22.06,4789715710419402752,NORMAL,AUTOMOBILE,288
6.5,0,36.631878,128.145527,21.93,4789715710443978752,NORMAL,AUTOMOBILE,288
6.5,0,36.632064,128.145605,21.69,4789715710448074752,NORMAL,AUTOMOBILE,288
8.2,0,36.632958,128.146064,21.62,4789715710468554752,NORMAL,AUTOMOBILE,288
8.2,0,36.634048,128.146630,21.62,4789715710493130752,NORMAL,AUTOMOBILE,288
6.5,0,36.634411,128.146830,21.55,4789715710501322752,NORMAL,AUTOMOBILE,288
6.5,0,36.635163,128.147190,22.02,4789715710517706752,NORMAL,AUTOMOBILE,288
6.5,0,36.635894,128.147561,21.67,4789715710534090752,NORMAL,AUTOMOBILE,288
6.5,0,36.636075,128.147654,21.87,4789715710538186752,NORMAL,AUTOMOBILE,288
8.2,0,36.636970,128.148130,22.06,4789715710558666752,NORMAL,AUTOMOBILE,288
8.2,0,36.638067,128.148682,22.31,4789715710583242752,NORMAL,AUTOMOBILE,288
6.8,0,36.639156,128.149235,21.48,4789715710607818752,NORMAL,AUTOMOBILE,288
6.5,0,36.639788,128.149576,19.15,4789715710624202752,NORMAL,AUTOMOBILE,288
7.5,0,36.647514,128.148612,16.41,4789715711017418752,NORMAL,AUTOMOBILE,288
8.2,0,36.648290,128.148028,17.48,4789715711041994752,NORMAL,AUTOMOBILE,288
8.2,0,36.648798,128.147583,17.25,4789715711058378752,NORMAL,AUTOMOBILE,288
8.2,0,36.649530,128.146862,17.17,4789715711082954752,NORMAL,AUTOMOBILE,288
8.2,0,36.649999,128.146335,18.62,4789715711099338752,NORMAL,AUTOMOBILE,288
8.1,0,36.650695,128.145571,17.17,4789715711123914752,NORMAL,AUTOMOBILE,288
8.1,0,36.651193,128.145124,17.17,4789715711140298752,NORMAL,AUTOMOBILE,288
8.1,0,36.651968,128.144491,17.18,4789715711164874752,NORMAL,AUTOMOBILE,288
8.1,0,36.652496,128.144095,17.10,4789715711181258752,NORMAL,AUTOMOBILE,288
8.1,0,36.653291,128.143504,17.30,4789715711205834752,NORMAL,AUTOMOBILE,288
8.1,0,36.654098,128.142986,16.74,4789715711230410752,NORMAL,AUTOMOBILE,288
6.6,0,36.654953,128.142636,17.53,4789715711254986752,NORMAL,AUTOMOBILE,288
7.6,0,36.655573,128.142490,17.11,4789715711271370752,NORMAL,AUTOMOBILE,288
8.2,0,36.656397,128.142091,17.20,4789715711295946752,NORMAL,STATION,288
8.2,0,36.656884,128.141611,16.96,4789715711312330752,NORMAL,AUTOMOBILE,288
8.2,0,36.657395,128.140669,17.25,4789715711336906752,NORMAL,STATION,288
8.2,0,36.657607,128.139897,18.92,4789715711353290752,NORMAL,AUTOMOBILE,288
8.0,0,36.657945,128.138726,18.76,4789715711377866752,NORMAL,AUTOMOBILE,288
8.0,0,36.658102,128.137745,17.70,4789715711398346752,NORMAL,AUTOMOBILE,288
178.5,0,36.658165,128.127532,0.00,4789715711672778752,STOP,AUTOMOBILE,288
8.1,0,36.719340,128.106550,21.82,4789715713593802752,NORMAL,STATION,288
8.1,0,36.720126,128.105895,19.10,4789715713614282752,NORMAL,AUTOMOBILE,288
8.1,0,36.720915,128.105231,18.41,4789715713638858752,NORMAL,AUTOMOBILE,288
8.0,0,36.721781,128.104526,19.64,4789715713663434752,NORMAL,AUTOMOBILE,288
8.0,0,36.722394,128.104022,20.40,4789715713679818752,NORMAL,AUTOMOBILE,288
8.1,0,36.723330,128.103258,20.74,4789715713704394752,NORMAL,AUTOMOBILE,288
8.2,0,36.723971,128.102757,20.67,4789715713720778752,NORMAL,AUTOMOBILE,288
8.1,0,36.724896,128.102015,19.87,4789715713745354752,NORMAL,AUTOMOBILE,288
8.1,0,36.725466,128.101532,19.42,4789715713761738752,NORMAL,AUTOMOBILE,288
8.2,0,36.726339,128.100813,19.26,4789715713786314752,NORMAL,AUTOMOBILE,288
8.6,0,36.727078,128.100222,19.52,4789715713806794752,NORMAL,AUTOMOBILE,288
9.0,0,36.727826,128.099611,19.69,4789715713827274752,NORMAL,AUTOMOBILE,288
8.7,0,36.728689,128.098897,19.16,4789715713851850752,NORMAL,AUTOMOBILE,288
8.6,0,36.729514,128.098154,19.31,4789715713876426752,NORMAL,AUTOMOBILE,288
8.3,0,36.730109,128.097633,20.26,4789715713892810752,NORMAL,AUTOMOBILE,288
8.3,0,36.731021,128.096804,20.83,4789715713917386752,NORMAL,AUTOMOBILE,288
8.3,0,36.731613,128.096270,19.87,4789715713933770752,NORMAL,STATION,288
8.2,0,36.732421,128.095562,17.52,4789715713958346752,NORMAL,AUTOMOBILE,288
8.2,0,36.732915,128.095139,15.98,4789715713974730752,NORMAL,AUTOMOBILE,288
8.1,0,36.733595,128.094430,17.57,4789715713999306752,NORMAL,AUTOMOBILE,288
8.2,0,36.734126,128.093592,19.79,4789715714019786752,NORMAL,AUTOMOBILE,288
8.2,0,36.734537,128.092703,19.05,4789715714040266752,NORMAL,AUTOMOBILE,288
