accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
9.8,0,37.562780,126.673197,9.10,1698926526000,START,AUTOMOBILE,0,
8.2,0,37.562033,126.673186,9.13,1698926535000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561952,126.673185,9.13,1698926536000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561867,126.673184,9.18,1698926537000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561789,126.673183,9.18,1698926538000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561718,126.673181,8.74,1698926539000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561642,126.673180,8.44,1698926540000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561568,126.673179,8.36,1698926541000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561492,126.673178,8.62,1698926542000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561414,126.673176,8.62,1698926543000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561338,126.673175,8.62,1698926544000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561263,126.673174,8.44,1698926545000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561192,126.673172,8.41,1698926546000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561113,126.673171,8.44,1698926547000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561036,126.673170,8.54,1698926548000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560965,126.673171,8.07,1698926549000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560895,126.673170,7.78,1698926550000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560831,126.673169,7.37,1698926551000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560787,126.673158,6.67,1698926552000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560720,126.673152,7.10,1698926553000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560636,126.673155,7.95,1698926554000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560564,126.673156,8.16,1698926555000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560492,126.673164,7.95,1698926556000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560418,126.673172,7.82,1698926557000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560359,126.673170,6.85,1698926558000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560297,126.673168,6.78,1698926559000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560232,126.673150,7.33,1698926560000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560157,126.673156,7.78,1698926561000,NORMAL,AUTOMOBILE,0,
8.2,0,37.560078,126.673160,8.14,1698926562000,NORMAL,STATION,0,
8.2,0,37.560011,126.673150,7.79,1698926563000,NORMAL,AUTOMOBILE,0,
8.2,0,37.559942,126.673155,7.72,1698926564000,NORMAL,AUTOMOBILE,0,
8.2,0,37.559866,126.673152,8.09,1698926565000,NORMAL,AUTOMOBILE,0,
8.2,0,37.559784,126.673156,8.53,1698926566000,NORMAL,AUTOMOBILE,0,
