accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
48.1,0,37.535684,126.656401,0.00,1698295114000,START,AUTOMOBILE,0,
49.1,0,37.535675,126.656403,0.00,1698295115000,STOP,AUTOMOBILE,0,
111.2,0,37.540434,126.655550,6.80,1698295254000,NORMAL,STATION,0,
70.5,0,37.540419,126.655525,6.80,1698295255000,NORMAL,STATION,0,
29.6,0,37.540417,126.655155,6.80,1698295256000,NORMAL,STATION,0,
22.9,0,37.540440,126.655069,6.75,1698295257000,NORMAL,AUTOMOBILE,0,
21.0,0,37.540438,126.655009,6.67,1698295258000,NORMAL,AUTOMOBILE,0,
18.3,0,37.540430,126.654994,2.85,1698295259000,NORMAL,AUTOMOBILE,0,
18.3,0,37.540429,126.654949,2.85,1698295260000,NORMAL,AUTOMOBILE,0,
18.3,0,37.540429,126.654934,2.19,1698295261000,NORMAL,AUTOMOBILE,0,
18.3,0,37.540429,126.654934,0.22,1698295262000,STOP,AUTOMOBILE,0,
22.6,0,37.540429,126.654881,1.07,1698295270000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540429,126.654816,4.14,1698295271000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540428,126.654762,4.14,1698295272000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540428,126.654675,5.77,1698295273000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540427,126.654573,7.15,1698295274000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540426,126.654441,9.85,1698295275000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540425,126.654313,11.05,1698295276000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540425,126.654190,11.05,1698295277000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540424,126.654052,11.59,1698295278000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540423,126.653918,11.63,1698295279000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540422,126.653785,11.82,1698295280000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540421,126.653646,12.18,1698295281000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540421,126.653516,11.82,1698295282000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540420,126.653370,12.18,1698295283000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540419,126.653255,11.57,1698295284000,NORMAL,AUTOMOBILE,0,
22.6,0,37.540418,126.653134,11.20,1698295285000,NORMAL,AUTOMOBILE,0,
