accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
79.5,0,37.569908,126.646425,0.00,1698915966000,START,AUTOMOBILE,0,
72.5,0,37.570012,126.646577,0.00,1698916468000,STOP,AUTOMOBILE,0,
8.1,0,37.569994,126.646674,2.18,1698916516000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569998,126.646637,0.20,1698916517000,STOP,AUTOMOBILE,0,
8.1,0,37.569966,126.646642,1.16,1698916556000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569975,126.646641,0.00,1698916557000,STOP,STATION,0,
8.1,0,37.569956,126.646650,1.16,1698916562000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569940,126.646646,1.36,1698916563000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569924,126.646630,1.81,1698916564000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569911,126.646606,1.95,1698916565000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569903,126.646574,1.98,1698916566000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569906,126.646540,2.05,1698916567000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569910,126.646519,1.76,1698916568000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569911,126.646497,1.73,1698916569000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569910,126.646474,1.78,1698916570000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569911,126.646446,2.05,1698916571000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569915,126.646425,1.85,1698916572000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569922,126.646403,1.70,1698916573000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569935,126.646392,1.57,1698916574000,NORMAL,AUTOMOBILE,0,
8.1,0,37.569966,126.646379,2.02,1698916575000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570002,126.646377,2.51,1698916576000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570050,126.646384,3.75,1698916577000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570089,126.646390,4.02,1698916578000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570116,126.646389,3.46,1698916579000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570142,126.646389,2.86,1698916580000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570159,126.646386,2.08,1698916581000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570177,126.646389,1.95,1698916582000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570181,126.646385,0.99,1698916583000,STOP,AUTOMOBILE,0,
8.1,0,37.570239,126.646405,1.59,1698916641000,NORMAL,AUTOMOBILE,0,
