accuracy,id,lat,lng,speed,time,type,state,stepCount
83.0,0,37.536076,126.649881,0.00,4789740718784970752,START,AUTOMOBILE,42
23.3,0,37.536048,126.651217,11.80,4789740718821834752,NORMAL,AUTOMOBILE,42
22.9,0,37.536033,126.651460,10.65,4789740718830026752,NORMAL,AUTOMOBILE,42
22.6,0,37.536027,126.652574,8.31,4789740718870986752,NORMAL,AUTOMOBILE,42
67.8,0,37.536068,126.653509,0.00,4789740718961098752,STOP,AUTOMOBILE,42
17.3,0,37.536004,126.655002,12.82,4789740718997962752,NORMAL,AUTOMOBILE,42
17.3,0,37.536005,126.655142,12.49,4789740719002058752,NORMAL,AUTOMOBILE,42
24.3,0,37.535699,126.656420,7.59,4789740719108554752,NORMAL,AUTOMOBILE,42
24.3,0,37.534458,126.656412,6.11,4789740719206858752,NORMAL,AUTOMOBILE,42
24.3,0,37.533411,126.656424,8.35,4789740719264202752,NORMAL,AUTOMOBILE,42
24.3,0,37.532609,126.656430,4.09,4789740719325642752,NORMAL,AUTOMOBILE,42
139.7,0,37.532184,126.656856,0.00,4789740720243146752,STOP,AUTOMOBILE,42
139.7,0,37.532184,126.656856,0.00,4789740735577393721,END,,0
