accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
67.0,0,37.536174,126.650264,0.00,1697963858000,START,AUTOMOBILE,0,
22.9,0,37.537174,126.649984,14.29,1697963876000,NORMAL,AUTOMOBILE,0,
22.9,0,37.537311,126.649978,14.29,1697963877000,NORMAL,AUTOMOBILE,0,
22.9,0,37.537474,126.649978,15.94,1697963878000,NORMAL,AUTOMOBILE,0,
17.3,0,37.537631,126.649975,16.83,1697963879000,NORMAL,AUTOMOBILE,0,
22.6,0,37.537783,126.649967,16.83,1697963880000,NORMAL,AUTOMOBILE,0,
22.6,0,37.537955,126.649993,17.94,1697963881000,NORMAL,AUTOMOBILE,0,
22.6,0,37.538108,126.649992,17.33,1697963882000,NORMAL,AUTOMOBILE,0,
22.6,0,37.538261,126.650003,17.33,1697963883000,NORMAL,AUTOMOBILE,0,
22.6,0,37.538409,126.650004,16.91,1697963884000,NORMAL,AUTOMOBILE,0,
22.6,0,37.538559,126.650003,16.93,1697963885000,NORMAL,AUTOMOBILE,0,
22.6,0,37.538715,126.649986,16.99,1697963886000,NORMAL,AUTOMOBILE,0,
22.6,0,37.538866,126.650007,16.93,1697963887000,NORMAL,AUTOMOBILE,0,
22.6,0,37.539011,126.650012,16.66,1697963888000,NORMAL,AUTOMOBILE,0,
22.6,0,37.539146,126.650017,16.11,1697963889000,NORMAL,AUTOMOBILE,0,
22.6,0,37.539268,126.650022,14.38,1697963890000,NORMAL,AUTOMOBILE,0,
22.6,0,37.539392,126.650026,14.38,1697963891000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539474,126.650029,11.81,1697963892000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539547,126.650032,9.79,1697963893000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539587,126.650034,7.16,1697963894000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539608,126.650034,4.61,1697963895000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539610,126.650034,2.41,1697963896000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539601,126.650034,0.81,1697963897000,STOP,AUTOMOBILE,0,
24.3,0,37.539596,126.650034,2.83,1697963899000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539622,126.650035,3.14,1697963900000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539797,126.649890,3.08,1697963901000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539800,126.649827,4.49,1697963902000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539567,126.649765,6.11,1697963903000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539492,126.649736,7.91,1697963904000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539411,126.649723,8.99,1697963905000,NORMAL,AUTOMOBILE,0,
24.3,0,37.539316,126.649724,10.20,1697963906000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539214,126.649722,10.90,1697963907000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539110,126.649719,11.31,1697963908000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539014,126.649716,11.01,1697963909000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538923,126.649710,10.27,1697963910000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538834,126.649710,10.04,1697963911000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538741,126.649705,10.09,1697963912000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538658,126.649700,9.55,1697963913000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538581,126.649696,8.87,1697963914000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538507,126.649694,8.48,1697963915000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538434,126.649693,8.23,1697963916000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538364,126.649688,7.88,1697963917000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538309,126.649669,6.91,1697963918000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538264,126.649620,6.52,1697963919000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538239,126.649538,7.19,1697963920000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538227,126.649433,8.75,1697963921000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538223,126.649305,10.43,1697963922000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538241,126.649176,11.18,1697963923000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538244,126.649040,11.67,1697963924000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538247,126.648898,12.18,1697963925000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538250,126.648763,11.98,1697963926000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538256,126.648641,11.23,1697963927000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538267,126.648526,10.47,1697963928000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538278,126.648414,10.23,1697963929000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538289,126.648307,9.67,1697963930000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538303,126.648217,8.82,1697963931000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538319,126.648135,7.83,1697963932000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538335,126.648056,7.33,1697963933000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538349,126.647984,6.78,1697963934000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538365,126.647914,6.64,1697963935000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538381,126.647849,6.14,1697963936000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538395,126.647793,5.40,1697963937000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538390,126.647742,4.44,1697963938000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538402,126.647708,3.58,1697963939000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538417,126.647690,2.54,1697963940000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538421,126.647675,1.59,1697963941000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538423,126.647672,0.75,1697963942000,STOP,AUTOMOBILE,0,
8.2,0,37.538426,126.647661,1.14,1697963952000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538432,126.647642,1.61,1697963953000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538438,126.647628,1.33,1697963954000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538444,126.647611,1.61,1697963955000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538450,126.647595,1.66,1697963956000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538459,126.647566,2.43,1697963957000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538472,126.647529,3.24,1697963958000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538488,126.647485,3.85,1697963959000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538505,126.647439,4.30,1697963960000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538521,126.647397,3.93,1697963961000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538534,126.647360,3.69,1697963962000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538549,126.647320,3.74,1697963963000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538562,126.647286,3.27,1697963964000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538573,126.647255,3.16,1697963965000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538585,126.647228,2.79,1697963966000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538592,126.647198,2.64,1697963967000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538593,126.647179,1.96,1697963968000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538594,126.647163,1.40,1697963969000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538595,126.647152,1.09,1697963970000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538595,126.647138,1.04,1697963971000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538609,126.647135,0.95,1697963972000,STOP,AUTOMOBILE,0,
11.6,0,37.538623,126.647096,1.01,1697963994000,NORMAL,AUTOMOBILE,0,
13.0,0,37.538622,126.647070,2.45,1697963995000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538552,126.646966,2.53,1697963996000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538532,126.646953,2.58,1697963997000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538504,126.646936,2.84,1697963998000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538471,126.646916,3.00,1697963999000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538451,126.646903,2.82,1697964000000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538412,126.646880,4.22,1697964001000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538370,126.646855,4.92,1697964002000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538330,126.646850,4.60,1697964003000,NORMAL,AUTOMOBILE,0,
11.1,0,37.538252,126.646788,6.30,1697964004000,NORMAL,AUTOMOBILE,0,
11.8,0,37.538176,126.646821,7.05,1697964005000,NORMAL,AUTOMOBILE,0,
11.1,0,37.538126,126.646880,6.46,1697964006000,NORMAL,AUTOMOBILE,0,
