accuracy,id,lat,lng,speed,time,type,state,stepCount
61.4,0,37.535935,126.654672,0.00,1694733645000,START,AUTOMOBILE,144
22.4,0,37.536027,126.655848,8.70,1694733656000,NORMAL,AUTOMOBILE,144
22.3,0,37.536024,126.655904,7.52,1694733657000,NORMAL,AUTOMOBILE,144
20.3,0,37.536027,126.656006,7.52,1694733658000,NORMAL,AUTOMOBILE,144
23.3,0,37.536028,126.656091,7.52,1694733659000,NORMAL,AUTOMOBILE,144
23.3,0,37.536032,126.656173,6.96,1694733660000,NORMAL,AUTOMOBILE,144
23.3,0,37.536030,126.656238,6.49,1694733661000,NORMAL,AUTOMOBILE,144
23.3,0,37.536022,126.656274,4.80,1694733662000,NORMAL,AUTOMOBILE,144
22.9,0,37.536010,126.656317,4.80,1694733663000,NORMAL,AUTOMOBILE,144
22.9,0,37.536008,126.656353,4.12,1694733664000,NORMAL,AUTOMOBILE,144
22.9,0,37.536008,126.656386,3.88,1694733665000,NORMAL,AUTOMOBILE,144
22.9,0,37.535920,126.656403,4.00,1694733666000,NORMAL,AUTOMOBILE,144
22.9,0,37.535864,126.656424,5.25,1694733667000,NORMAL,AUTOMOBILE,144
22.6,0,37.535784,126.656418,6.95,1694733668000,NORMAL,AUTOMOBILE,144
22.6,0,37.535718,126.656421,6.95,1694733669000,NORMAL,AUTOMOBILE,144
22.6,0,37.535627,126.656419,8.00,1694733670000,NORMAL,AUTOMOBILE,144
22.6,0,37.535548,126.656417,8.13,1694733671000,NORMAL,AUTOMOBILE,144
22.6,0,37.535474,126.656418,7.81,1694733672000,NORMAL,AUTOMOBILE,144
22.6,0,37.535418,126.656413,7.81,1694733673000,NORMAL,AUTOMOBILE,144
22.6,0,37.535403,126.656413,4.82,1694733674000,NORMAL,AUTOMOBILE,144
22.6,0,37.535392,126.656409,3.15,1694733675000,NORMAL,AUTOMOBILE,144
22.6,0,37.535383,126.656405,2.03,1694733676000,NORMAL,AUTOMOBILE,144
22.6,0,37.535380,126.656397,1.08,1694733677000,NORMAL,AUTOMOBILE,144
22.6,0,37.535355,126.656402,2.05,1694733678000,NORMAL,AUTOMOBILE,144
24.3,0,37.535336,126.656422,2.51,1694733679000,NORMAL,AUTOMOBILE,144
24.3,0,37.535313,126.656426,2.58,1694733680000,NORMAL,AUTOMOBILE,144
24.3,0,37.535287,126.656425,2.83,1694733681000,NORMAL,AUTOMOBILE,144
24.3,0,37.535237,126.656428,4.56,1694733682000,NORMAL,AUTOMOBILE,144
24.3,0,37.535159,126.656435,6.79,1694733683000,NORMAL,AUTOMOBILE,144
24.3,0,37.535051,126.656425,9.09,1694733684000,NORMAL,AUTOMOBILE,144
24.3,0,37.534961,126.656426,9.86,1694733685000,NORMAL,AUTOMOBILE,144
24.3,0,37.534873,126.656426,9.72,1694733686000,NORMAL,AUTOMOBILE,144
24.3,0,37.534794,126.656426,9.09,1694733687000,NORMAL,AUTOMOBILE,144
24.3,0,37.534712,126.656419,9.12,1694733688000,NORMAL,AUTOMOBILE,144
24.3,0,37.534635,126.656417,8.66,1694733689000,NORMAL,AUTOMOBILE,144
24.3,0,37.534564,126.656418,8.09,1694733690000,NORMAL,AUTOMOBILE,144
24.3,0,37.534495,126.656421,7.66,1694733691000,NORMAL,AUTOMOBILE,144
24.3,0,37.534425,126.656420,7.88,1694733692000,NORMAL,AUTOMOBILE,144
24.3,0,37.534361,126.656417,7.34,1694733693000,NORMAL,AUTOMOBILE,144
24.3,0,37.534290,126.656418,7.78,1694733694000,NORMAL,AUTOMOBILE,144
24.3,0,37.534219,126.656419,7.83,1694733695000,NORMAL,AUTOMOBILE,144
24.3,0,37.534145,126.656419,8.24,1694733696000,NORMAL,AUTOMOBILE,144
24.3,0,37.534075,126.656418,7.93,1694733697000,NORMAL,AUTOMOBILE,144
24.3,0,37.534007,126.656419,7.59,1694733698000,NORMAL,AUTOMOBILE,144
24.3,0,37.533944,126.656418,7.13,1694733699000,NORMAL,AUTOMOBILE,144
24.3,0,37.533875,126.656419,7.55,1694733700000,NORMAL,AUTOMOBILE,144
24.3,0,37.533805,126.656420,7.59,1694733701000,NORMAL,AUTOMOBILE,144
24.3,0,37.533744,126.656420,7.10,1694733702000,NORMAL,AUTOMOBILE,144
24.3,0,37.533681,126.656419,7.07,1694733703000,NORMAL,AUTOMOBILE,144
24.3,0,37.533617,126.656420,6.98,1694733704000,NORMAL,AUTOMOBILE,144
24.3,0,37.533562,126.656415,6.57,1694733705000,NORMAL,AUTOMOBILE,144
24.3,0,37.533506,126.656421,6.20,1694733706000,NORMAL,AUTOMOBILE,144
24.3,0,37.533455,126.656423,5.69,1694733707000,NORMAL,AUTOMOBILE,144
24.3,0,37.533403,126.656420,5.51,1694733708000,NORMAL,AUTOMOBILE,144
24.3,0,37.533360,126.656420,5.02,1694733709000,NORMAL,AUTOMOBILE,144
24.3,0,37.533318,126.656424,4.78,1694733710000,NORMAL,AUTOMOBILE,144
24.3,0,37.533275,126.656420,4.82,1694733711000,NORMAL,AUTOMOBILE,144
24.3,0,37.533221,126.656428,5.60,1694733712000,NORMAL,AUTOMOBILE,144
24.3,0,37.533178,126.656428,5.13,1694733713000,NORMAL,AUTOMOBILE,144
24.3,0,37.533132,126.656429,5.12,1694733714000,NORMAL,AUTOMOBILE,144
24.3,0,37.533091,126.656429,4.74,1694733715000,NORMAL,AUTOMOBILE,144
24.3,0,37.533056,126.656423,4.18,1694733716000,NORMAL,AUTOMOBILE,144
24.3,0,37.533017,126.656423,4.20,1694733717000,NORMAL,AUTOMOBILE,144
24.3,0,37.532970,126.656425,5.01,1694733718000,NORMAL,AUTOMOBILE,144
24.3,0,37.532925,126.656425,5.14,1694733719000,NORMAL,AUTOMOBILE,144
24.3,0,37.532877,126.656425,5.30,1694733720000,NORMAL,AUTOMOBILE,144
24.3,0,37.532829,126.656424,5.24,1694733721000,NORMAL,AUTOMOBILE,144
24.3,0,37.532786,126.656426,4.64,1694733722000,NORMAL,AUTOMOBILE,144
24.3,0,37.532761,126.656426,2.98,1694733723000,NORMAL,AUTOMOBILE,144
24.3,0,37.532753,126.656427,1.35,1694733724000,NORMAL,AUTOMOBILE,144
24.3,0,37.532748,126.656427,0.64,1694733725000,STOP,AUTOMOBILE,144
24.3,0,37.532723,126.656428,2.11,1694733730000,NORMAL,AUTOMOBILE,144
24.3,0,37.532681,126.656428,4.27,1694733731000,NORMAL,AUTOMOBILE,144
24.3,0,37.532624,126.656427,5.72,1694733732000,NORMAL,AUTOMOBILE,144
24.3,0,37.532572,126.656427,5.69,1694733733000,NORMAL,AUTOMOBILE,144
24.3,0,37.532523,126.656426,5.60,1694733734000,NORMAL,AUTOMOBILE,144
24.3,0,37.532463,126.656425,6.45,1694733735000,NORMAL,AUTOMOBILE,144
24.3,0,37.532403,126.656423,6.68,1694733736000,NORMAL,AUTOMOBILE,144
24.3,0,37.532345,126.656417,6.72,1694733737000,NORMAL,AUTOMOBILE,144
24.3,0,37.532277,126.656421,7.14,1694733738000,NORMAL,AUTOMOBILE,144
24.3,0,37.532215,126.656419,6.88,1694733739000,NORMAL,AUTOMOBILE,144
24.3,0,37.532157,126.656419,6.48,1694733740000,NORMAL,AUTOMOBILE,144
24.3,0,37.532105,126.656420,5.80,1694733741000,NORMAL,AUTOMOBILE,144
24.3,0,37.532068,126.656423,4.65,1694733742000,NORMAL,AUTOMOBILE,144
24.3,0,37.532035,126.656418,4.00,1694733743000,NORMAL,AUTOMOBILE,144
24.3,0,37.531990,126.656418,4.39,1694733744000,NORMAL,AUTOMOBILE,144
24.3,0,37.531964,126.656420,3.32,1694733745000,NORMAL,AUTOMOBILE,144
24.3,0,37.531945,126.656418,2.44,1694733746000,NORMAL,AUTOMOBILE,144
24.3,0,37.531929,126.656418,1.92,1694733747000,NORMAL,AUTOMOBILE,144
24.3,0,37.531916,126.656418,1.67,1694733748000,NORMAL,AUTOMOBILE,144
24.3,0,37.531903,126.656418,1.41,1694733749000,NORMAL,AUTOMOBILE,144
24.3,0,37.531896,126.656419,0.91,1694733750000,STOP,AUTOMOBILE,144
24.3,0,37.531880,126.656423,1.01,1694733752000,NORMAL,AUTOMOBILE,144
24.3,0,37.531860,126.656426,2.26,1694733753000,NORMAL,AUTOMOBILE,144
24.3,0,37.531825,126.656439,3.32,1694733754000,NORMAL,AUTOMOBILE,144
24.3,0,37.531795,126.656444,4.15,1694733755000,NORMAL,AUTOMOBILE,144
24.3,0,37.531781,126.656569,5.82,1694733756000,NORMAL,AUTOMOBILE,144
24.3,0,37.531786,126.656662,7.18,1694733757000,NORMAL,AUTOMOBILE,144
24.3,0,37.531782,126.656749,7.63,1694733758000,NORMAL,AUTOMOBILE,144
24.3,0,37.531782,126.656836,7.58,1694733759000,NORMAL,AUTOMOBILE,144
24.3,0,37.531786,126.656907,6.39,1694733760000,NORMAL,AUTOMOBILE,144
24.3,0,37.531785,126.656956,4.65,1694733761000,NORMAL,AUTOMOBILE,144
24.3,0,37.531787,126.656988,3.08,1694733762000,NORMAL,AUTOMOBILE,144
24.3,0,37.531788,126.657002,1.46,1694733763000,NORMAL,AUTOMOBILE,144
24.3,0,37.531790,126.657005,0.61,1694733764000,STOP,AUTOMOBILE,144
24.3,0,37.531804,126.657067,1.87,1694733778000,NORMAL,AUTOMOBILE,144
24.3,0,37.531794,126.657118,4.08,1694733779000,NORMAL,AUTOMOBILE,144
24.3,0,37.531794,126.657161,4.69,1694733780000,NORMAL,AUTOMOBILE,144
24.3,0,37.531909,126.657178,5.38,1694733781000,NORMAL,AUTOMOBILE,144
24.3,0,37.531980,126.657177,6.65,1694733782000,NORMAL,AUTOMOBILE,144
24.3,0,37.532044,126.657182,6.90,1694733783000,NORMAL,AUTOMOBILE,144
24.3,0,37.532109,126.657184,7.10,1694733784000,NORMAL,AUTOMOBILE,144
24.3,0,37.532165,126.657186,6.54,1694733785000,NORMAL,AUTOMOBILE,144
24.3,0,37.532219,126.657185,6.16,1694733786000,NORMAL,AUTOMOBILE,144
24.3,0,37.532261,126.657179,5.08,1694733787000,NORMAL,AUTOMOBILE,144
24.3,0,37.532302,126.657190,4.65,1694733788000,NORMAL,AUTOMOBILE,144
24.3,0,37.532324,126.657191,3.80,1694733789000,NORMAL,AUTOMOBILE,144
24.3,0,37.532333,126.657181,3.26,1694733790000,NORMAL,AUTOMOBILE,144
24.3,0,37.532328,126.657050,2.95,1694733791000,NORMAL,AUTOMOBILE,144
24.3,0,37.532321,126.657038,1.84,1694733792000,NORMAL,AUTOMOBILE,144
24.3,0,37.532325,126.657009,2.30,1694733793000,NORMAL,AUTOMOBILE,144
24.3,0,37.532329,126.656962,3.55,1694733794000,NORMAL,AUTOMOBILE,144
24.3,0,37.532329,126.656908,4.54,1694733795000,NORMAL,AUTOMOBILE,144
24.3,0,37.532329,126.656867,4.14,1694733796000,NORMAL,AUTOMOBILE,144
24.3,0,37.532336,126.656866,2.46,1694733797000,NORMAL,AUTOMOBILE,144
24.3,0,37.532339,126.656837,2.19,1694733798000,NORMAL,AUTOMOBILE,144
24.3,0,37.532341,126.656799,2.20,1694733799000,NORMAL,AUTOMOBILE,144
24.3,0,37.532341,126.656762,2.39,1694733800000,NORMAL,AUTOMOBILE,144
24.2,0,37.532339,126.656733,2.08,1694733801000,NORMAL,AUTOMOBILE,144
24.1,0,37.532333,126.656731,1.76,1694733802000,NORMAL,AUTOMOBILE,144
24.0,0,37.532325,126.656737,1.71,1694733803000,NORMAL,AUTOMOBILE,144
23.9,0,37.532316,126.656750,1.25,1694733804000,NORMAL,AUTOMOBILE,144
23.9,0,37.532312,126.656745,1.19,1694733805000,NORMAL,AUTOMOBILE,144
116.4,0,37.532173,126.656860,0.00,1694733908000,STOP,AUTOMOBILE,144
28.8,0,37.532170,126.656668,1.25,1694733970000,NORMAL,AUTOMOBILE,16
29.3,0,37.532184,126.656674,1.36,1694733971000,NORMAL,AUTOMOBILE,16
24.1,0,37.532177,126.656712,1.19,1694733972000,NORMAL,AUTOMOBILE,16
23.6,0,37.532077,126.656789,0.84,1694733973000,STOP,WALK,16
23.6,0,37.532077,126.656789,0.84,1694771429652,END,,0
