accuracy,id,lat,lng,speed,time,type,state,stepCount
93.7,0,37.498145,126.545822,0.00,4789717882655178752,START,AUTOMOBILE,590
6.5,0,37.499059,126.543562,20.67,4789717882692042752,NORMAL,AUTOMOBILE,590
6.5,0,37.499138,126.543355,20.06,4789717882696138752,NORMAL,AUTOMOBILE,590
8.2,0,37.499495,126.542331,19.53,4789717882716618752,NORMAL,AUTOMOBILE,590
8.2,0,37.499806,126.541342,23.35,4789717882733002752,NORMAL,AUTOMOBILE,590
8.2,0,37.499874,126.541138,21.84,4789717882737098752,NORMAL,AUTOMOBILE,590
8.2,0,37.500188,126.540148,19.09,4789717882757578752,NORMAL,AUTOMOBILE,590
8.2,0,37.500525,126.539010,16.29,4789717882782154752,NORMAL,AUTOMOBILE,590
1416.5,0,37.521363,126.553908,0.00,4789717884350922752,STOP,AUTOMOBILE,590
8.1,0,37.557847,126.632733,18.33,4789717885583818752,NORMAL,AUTOMOBILE,590
8.1,0,37.558079,126.633736,18.04,4789717885604298752,NORMAL,AUTOMOBILE,590
8.1,0,37.558368,126.634830,17.03,4789717885628874752,NORMAL,AUTOMOBILE,590
8.1,0,37.558384,126.635954,16.37,4789717885653450752,NORMAL,AUTOMOBILE,590
8.1,0,37.558270,126.636729,17.92,4789717885669834752,NORMAL,AUTOMOBILE,590
8.0,0,37.557907,126.637815,17.57,4789717885694410752,NORMAL,AUTOMOBILE,590
11.7,0,37.557607,126.638584,18.97,4789717885710794752,NORMAL,AUTOMOBILE,590
8.2,0,37.557178,126.639515,15.44,4789717885735370752,NORMAL,AUTOMOBILE,590
8.1,0,37.557017,126.639866,8.31,4789717885751754752,NORMAL,AUTOMOBILE,590
8.1,0,37.556493,126.641031,10.17,4789717885870538752,NORMAL,AUTOMOBILE,590
8.1,0,37.556021,126.642048,13.06,4789717885907402752,NORMAL,AUTOMOBILE,590
8.1,0,37.555961,126.642183,13.70,4789717885911498752,NORMAL,AUTOMOBILE,590
8.1,0,37.555516,126.643178,14.72,4789717885940170752,NORMAL,AUTOMOBILE,590
8.1,0,37.555299,126.643620,15.25,4789717885952458752,NORMAL,AUTOMOBILE,590
8.1,0,37.554876,126.644569,13.08,4789717885981130752,NORMAL,AUTOMOBILE,590
8.1,0,37.554712,126.644938,12.29,4789717885993418752,NORMAL,AUTOMOBILE,590
8.1,0,37.554256,126.645957,13.34,4789717886026186752,NORMAL,AUTOMOBILE,590
8.1,0,37.554139,126.646218,13.22,4789717886034378752,NORMAL,AUTOMOBILE,590
8.1,0,37.553633,126.647386,15.41,4789717886071242752,NORMAL,AUTOMOBILE,590
8.1,0,37.553506,126.647677,13.99,4789717886079434752,NORMAL,AUTOMOBILE,590
8.1,0,37.553084,126.648632,18.20,4789717886104010752,NORMAL,AUTOMOBILE,4
8.1,0,37.552872,126.649322,14.97,4789717886120394752,NORMAL,AUTOMOBILE,4
8.1,0,37.552075,126.650020,12.32,4789717886173642752,NORMAL,AUTOMOBILE,4
8.1,0,37.551233,126.650031,17.29,4789717886198218752,NORMAL,AUTOMOBILE,4
8.1,0,37.550587,126.650028,17.98,4789717886214602752,NORMAL,AUTOMOBILE,4
8.1,0,37.549644,126.650017,16.57,4789717886239178752,NORMAL,AUTOMOBILE,4
24.3,0,37.549040,126.650011,17.01,4789717886255562752,NORMAL,AUTOMOBILE,4
24.3,0,37.547790,126.649984,17.98,4789717886288330752,NORMAL,AUTOMOBILE,4
24.3,0,37.547482,126.649981,17.14,4789717886296522752,NORMAL,AUTOMOBILE,4
24.3,0,37.546218,126.649955,17.71,4789717886329290752,NORMAL,AUTOMOBILE,4
24.3,0,37.545901,126.649933,17.99,4789717886337482752,NORMAL,AUTOMOBILE,4
24.3,0,37.544635,126.649885,16.25,4789717886370250752,NORMAL,AUTOMOBILE,4
24.3,0,37.544209,126.649877,15.60,4789717886382538752,NORMAL,AUTOMOBILE,4
24.3,0,37.543158,126.649854,18.10,4789717886411210752,NORMAL,AUTOMOBILE,4
24.3,0,37.542649,126.649838,19.01,4789717886423498752,NORMAL,AUTOMOBILE,4
24.3,0,37.541488,126.649798,16.85,4789717886452170752,NORMAL,AUTOMOBILE,4
24.3,0,37.541070,126.649783,14.16,4789717886464458752,NORMAL,AUTOMOBILE,4
8.1,0,37.540667,126.649766,0.00,4789717886812618752,STOP,AUTOMOBILE,4
8.1,0,37.539653,126.649712,7.37,4789717887005130752,NORMAL,AUTOMOBILE,4
8.1,0,37.538678,126.649632,7.37,4789717887082954752,NORMAL,AUTOMOBILE,4
8.1,0,37.538292,126.648390,10.75,4789717887156682752,NORMAL,AUTOMOBILE,4
8.1,0,37.538539,126.647363,0.00,4789717887242698752,STOP,AUTOMOBILE,4
8.1,0,37.538539,126.647363,0.00,4789718211905931035,END,,0
