accuracy,id,lat,lng,speed,time,type,state,stepCount
77.5,0,37.540127,126.659572,0.00,1693300674000,START,AUTOMOBILE,1397
22.6,0,37.540288,126.660794,5.71,1693300688000,NORMAL,AUTOMOBILE,1397
22.6,0,37.540288,126.660841,4.61,1693300689000,NORMAL,AUTOMOBILE,1397
22.6,0,37.540288,126.660885,4.07,1693300690000,NORMAL,AUTOMOBILE,1397
22.6,0,37.540288,126.660922,4.07,1693300691000,NORMAL,AUTOMOBILE,1397
22.6,0,37.540288,126.660913,2.24,1693300692000,NORMAL,AUTOMOBILE,1397
22.6,0,37.540288,126.660921,1.33,1693300693000,NORMAL,AUTOMOBILE,1397
22.6,0,37.540288,126.660930,0.84,1693300694000,STOP,AUTOMOBILE,1397
24.3,0,37.540288,126.661035,1.43,1693300827000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540288,126.661017,2.52,1693300828000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540288,126.661029,0.69,1693300829000,STOP,AUTOMOBILE,1397
24.3,0,37.540289,126.661129,2.63,1693300830000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661278,8.20,1693300831000,RAPID0,AUTOMOBILE,1397
24.3,0,37.540289,126.661366,8.79,1693300832000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661433,7.80,1693300833000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661442,4.09,1693300834000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661488,3.61,1693300835000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661548,4.17,1693300836000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661596,4.09,1693300837000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661645,4.12,1693300838000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661678,3.36,1693300839000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661703,2.48,1693300840000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661728,2.10,1693300841000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661760,2.45,1693300842000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661757,0.75,1693300843000,STOP,AUTOMOBILE,1397
24.3,0,37.540289,126.661781,1.26,1693300844000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661814,2.27,1693300845000,NORMAL,AUTOMOBILE,1397
24.3,0,37.540289,126.661853,3.00,1693300846000,NORMAL,AUTOMOBILE,1397
