accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
50.2,0,37.532098,126.656620,0.00,1700474266000,START,WALK,302,
46.2,0,37.533497,126.656628,0.00,1700474523000,STOP,WALK,61,
20.3,0,37.535599,126.656483,9.05,1700474571000,NORMAL,STATION,0,
22.6,0,37.535812,126.656482,0.00,1700474588000,STOP,AUTOMOBILE,0,
24.3,0,37.535811,126.656508,1.12,1700474599000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535804,126.656490,0.27,1700474600000,STOP,AUTOMOBILE,0,
24.3,0,37.535803,126.656489,1.26,1700474601000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535808,126.656493,0.83,1700474602000,STOP,AUTOMOBILE,0,
24.3,0,37.535900,126.656503,4.19,1700474673000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535926,126.656510,3.23,1700474674000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536046,126.656463,8.60,1700474675000,RAPID0,AUTOMOBILE,0,
24.3,0,37.536152,126.656473,6.98,1700474677000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536184,126.656460,6.41,1700474678000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536202,126.656248,7.48,1700474679000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536206,126.656128,9.25,1700474680000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536200,126.656001,10.49,1700474681000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536203,126.655856,11.98,1700474682000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536202,126.655704,13.08,1700474683000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536201,126.655555,13.28,1700474684000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536195,126.655404,13.31,1700474685000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536192,126.655256,13.21,1700474686000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536183,126.655103,13.29,1700474687000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536181,126.654961,12.83,1700474688000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536183,126.654814,12.74,1700474689000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536179,126.654680,12.13,1700474690000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536179,126.654553,11.46,1700474691000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536179,126.654434,10.57,1700474692000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536177,126.654326,9.70,1700474693000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536178,126.654223,9.18,1700474694000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536176,126.654135,8.05,1700474695000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536177,126.654059,7.09,1700474696000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536175,126.653988,6.35,1700474697000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.653939,4.82,1700474698000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536176,126.653896,3.79,1700474699000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536174,126.653880,2.15,1700474700000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536173,126.653862,1.54,1700474701000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536173,126.653857,0.71,1700474702000,STOP,AUTOMOBILE,0,
24.3,0,37.536172,126.653783,1.68,1700474736000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.653764,1.56,1700474737000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536170,126.653736,2.61,1700474738000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.653688,3.97,1700474739000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536173,126.653628,4.96,1700474740000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.653554,6.25,1700474741000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.653478,6.81,1700474742000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536170,126.653394,7.60,1700474743000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536171,126.653296,8.52,1700474744000,NORMAL,AUTOMOBILE,0,
