accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
48.6,0,37.532214,126.657213,0.00,1701175840000,START,AUTOMOBILE,0,
42.0,0,37.533497,126.656628,0.00,1701175878000,STOP,AUTOMOBILE,0,
47.0,0,37.533262,126.656545,8.56,1701175880000,RAPID0,AUTOMOBILE,0,
51.3,0,37.533319,126.656520,8.56,1701175881000,NORMAL,AUTOMOBILE,0,
10.6,0,37.533280,126.656500,8.56,1701175883000,NORMAL,AUTOMOBILE,0,
22.8,0,37.533234,126.656501,0.90,1701175884000,STOP,AUTOMOBILE,0,
20.5,0,37.533254,126.656500,2.23,1701175885000,NORMAL,AUTOMOBILE,0,
20.3,0,37.533282,126.656500,2.23,1701175887000,NORMAL,AUTOMOBILE,0,
20.3,0,37.533318,126.656500,3.12,1701175888000,NORMAL,AUTOMOBILE,0,
20.3,0,37.533384,126.656499,6.05,1701175889000,NORMAL,AUTOMOBILE,0,
20.3,0,37.533455,126.656498,8.06,1701175890000,NORMAL,AUTOMOBILE,0,
22.6,0,37.533530,126.656498,8.06,1701175891000,NORMAL,AUTOMOBILE,0,
20.3,0,37.533605,126.656497,8.95,1701175892000,NORMAL,AUTOMOBILE,0,
23.3,0,37.533686,126.656497,8.95,1701175893000,NORMAL,AUTOMOBILE,0,
23.3,0,37.533760,126.656496,8.70,1701175894000,NORMAL,AUTOMOBILE,0,
23.3,0,37.533815,126.656495,8.70,1701175895000,NORMAL,AUTOMOBILE,0,
23.3,0,37.533873,126.656495,7.75,1701175896000,NORMAL,AUTOMOBILE,0,
23.3,0,37.533921,126.656495,6.90,1701175897000,NORMAL,AUTOMOBILE,0,
23.3,0,37.533951,126.656494,4.56,1701175898000,NORMAL,AUTOMOBILE,0,
23.3,0,37.533986,126.656494,4.56,1701175899000,NORMAL,AUTOMOBILE,0,
23.3,0,37.534000,126.656494,3.50,1701175900000,NORMAL,AUTOMOBILE,0,
22.9,0,37.534003,126.656494,1.91,1701175901000,NORMAL,AUTOMOBILE,0,
22.9,0,37.534012,126.656494,1.32,1701175902000,NORMAL,AUTOMOBILE,0,
22.9,0,37.534017,126.656494,1.32,1701175903000,NORMAL,AUTOMOBILE,0,
22.6,0,37.534017,126.656494,0.93,1701175904000,STOP,AUTOMOBILE,0,
24.3,0,37.534044,126.656476,1.18,1701175914000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534085,126.656477,3.35,1701175915000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534140,126.656479,4.95,1701175916000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534208,126.656481,6.33,1701175917000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534284,126.656481,7.37,1701175918000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534361,126.656480,8.09,1701175919000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534466,126.656489,9.29,1701175920000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534560,126.656489,9.97,1701175921000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534661,126.656488,10.91,1701175922000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534760,126.656475,11.05,1701175923000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534868,126.656488,11.71,1701175924000,NORMAL,AUTOMOBILE,0,
24.3,0,37.534974,126.656492,11.76,1701175925000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535078,126.656483,11.66,1701175926000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535166,126.656494,10.39,1701175927000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535280,126.656495,11.50,1701175928000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535387,126.656496,11.64,1701175929000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535488,126.656491,11.66,1701175930000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535571,126.656491,10.38,1701175931000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535635,126.656492,8.40,1701175932000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535699,126.656490,7.29,1701175933000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535741,126.656492,5.46,1701175934000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535765,126.656494,3.34,1701175935000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535778,126.656496,1.58,1701175936000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535780,126.656497,0.19,1701175937000,STOP,AUTOMOBILE,0,
24.3,0,37.535773,126.656469,2.09,1701176024000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535797,126.656456,0.80,1701176025000,STOP,AUTOMOBILE,0,
24.3,0,37.535802,126.656477,1.19,1701176026000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535836,126.656477,2.38,1701176027000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535908,126.656463,4.86,1701176028000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536065,126.656475,8.32,1701176029000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536162,126.656225,7.57,1701176030000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536161,126.656115,8.81,1701176031000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536161,126.655981,11.17,1701176032000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536161,126.655822,13.87,1701176033000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536161,126.655664,14.72,1701176034000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536161,126.655542,13.48,1701176035000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536160,126.655407,12.77,1701176036000,NORMAL,AUTOMOBILE,0,
