accuracy,id,lat,lng,speed,time,type,state,stepCount
67.3,0,37.538159,126.651678,0.00,4789716458136010752,START,WALK,365
72.4,0,37.538426,126.649438,0.00,4789716458799562752,STOP,WALK,280
38.3,0,37.537911,126.649087,2.08,4789716458979786752,NORMAL,WALK,71
21.7,0,37.537950,126.649122,2.08,4789716458983882752,NORMAL,WALK,71
21.7,0,37.537941,126.649101,2.08,4789716458987978752,NORMAL,WALK,71
20.4,0,37.537965,126.649117,1.38,4789716458992074752,NORMAL,WALK,71
19.4,0,37.537987,126.649123,1.03,4789716458996170752,NORMAL,WALK,71
14.7,0,37.538009,126.649124,0.92,4789716459000266752,STOP,WALK,71
14.1,0,37.538032,126.649124,1.12,4789716459004362752,NORMAL,WALK,71
13.4,0,37.538048,126.649125,1.12,4789716459008458752,NORMAL,WALK,71
13.3,0,37.538056,126.649130,0.76,4789716459012554752,STOP,WALK,71
13.3,0,37.538056,126.649130,0.76,4789716468581407674,END,,0
