accuracy,id,lat,lng,speed,time,type,state,stepCount
8.1,0,37.129682,128.197605,13.64,1693454882000,START,AUTOMOBILE,36
8.1,0,37.129305,128.197445,15.12,1693454885000,NORMAL,AUTOMOBILE,36
8.1,0,37.129177,128.197391,15.34,1693454886000,NORMAL,AUTOMOBILE,36
8.1,0,37.129045,128.197337,15.61,1693454887000,NORMAL,AUTOMOBILE,36
8.1,0,37.128911,128.197276,15.88,1693454888000,NORMAL,AUTOMOBILE,36
8.1,0,37.128773,128.197215,16.21,1693454889000,NORMAL,AUTOMOBILE,36
8.1,0,37.128624,128.197144,16.99,1693454890000,NORMAL,AUTOMOBILE,36
8.1,0,37.128490,128.197050,16.82,1693454891000,NORMAL,AUTOMOBILE,36
8.1,0,37.128352,128.196997,16.43,1693454892000,NORMAL,AUTOMOBILE,36
8.1,0,37.128220,128.196924,15.98,1693454893000,NORMAL,AUTOMOBILE,36
8.1,0,37.128096,128.196858,14.97,1693454894000,NORMAL,AUTOMOBILE,36
8.1,0,37.127982,128.196803,13.57,1693454895000,NORMAL,AUTOMOBILE,36
8.1,0,37.127876,128.196770,12.41,1693454896000,NORMAL,AUTOMOBILE,36
8.1,0,37.127769,128.196753,12.08,1693454897000,NORMAL,AUTOMOBILE,36
8.1,0,37.127663,128.196748,11.84,1693454898000,NORMAL,AUTOMOBILE,36
8.1,0,37.127558,128.196737,11.72,1693454899000,NORMAL,AUTOMOBILE,36
8.1,0,37.127452,128.196735,11.72,1693454900000,NORMAL,AUTOMOBILE,36
8.1,0,37.127344,128.196733,11.75,1693454901000,NORMAL,AUTOMOBILE,36
8.1,0,37.127235,128.196731,11.90,1693454902000,NORMAL,AUTOMOBILE,36
8.1,0,37.127138,128.196728,10.88,1693454903000,NORMAL,AUTOMOBILE,36
8.1,0,37.127057,128.196727,9.25,1693454904000,NORMAL,AUTOMOBILE,36
8.1,0,37.126988,128.196728,7.88,1693454905000,NORMAL,AUTOMOBILE,36
8.1,0,37.126913,128.196724,8.26,1693454906000,NORMAL,AUTOMOBILE,36
8.1,0,37.126834,128.196692,8.87,1693454907000,NORMAL,AUTOMOBILE,36
8.1,0,37.126761,128.196626,9.55,1693454908000,NORMAL,AUTOMOBILE,36
8.1,0,37.126696,128.196544,10.07,1693454909000,NORMAL,AUTOMOBILE,36
8.1,0,37.126639,128.196447,10.54,1693454910000,NORMAL,AUTOMOBILE,36
8.1,0,37.126584,128.196343,10.96,1693454911000,NORMAL,AUTOMOBILE,36
8.1,0,37.126526,128.196238,11.24,1693454912000,NORMAL,AUTOMOBILE,36
8.1,0,37.126465,128.196129,11.58,1693454913000,NORMAL,AUTOMOBILE,36
8.1,0,37.126411,128.196007,11.90,1693454914000,NORMAL,AUTOMOBILE,36
8.1,0,37.126350,128.195890,12.17,1693454915000,NORMAL,AUTOMOBILE,36
8.1,0,37.126287,128.195773,12.49,1693454916000,NORMAL,AUTOMOBILE,36
8.1,0,37.126225,128.195645,12.94,1693454917000,NORMAL,AUTOMOBILE,36
8.1,0,37.126163,128.195511,13.61,1693454918000,NORMAL,AUTOMOBILE,36
8.1,0,37.126083,128.195384,14.13,1693454919000,NORMAL,AUTOMOBILE,36
8.1,0,37.126005,128.195251,14.47,1693454920000,NORMAL,AUTOMOBILE,36
8.1,0,37.125938,128.195114,14.07,1693454921000,NORMAL,AUTOMOBILE,36
