accuracy,id,lat,lng,speed,time,type,state,stepCount
1008.7,0,37.556560,126.625178,0.00,4789724573209034752,START,WALK,122
39.6,0,37.555096,126.625539,0.00,4789724573438410752,STOP,WALK,95
6.5,0,37.554077,126.626191,10.65,4789724577325514752,NORMAL,STATION,236
8.2,0,37.554303,126.627145,9.43,4789724577362378752,NORMAL,AUTOMOBILE,236
8.2,0,37.554336,126.627253,9.53,4789724577366474752,NORMAL,AUTOMOBILE,236
8.2,0,37.554576,126.628243,12.50,4789724577399242752,NORMAL,AUTOMOBILE,236
8.2,0,37.554651,126.628514,12.82,4789724577407434752,NORMAL,AUTOMOBILE,236
150.2,0,37.555927,126.635852,0.00,4789724577665482752,STOP,AUTOMOBILE,236
7.6,0,37.545852,126.631871,9.59,4789724578427338752,NORMAL,AUTOMOBILE,0
8.2,0,37.545107,126.631840,8.89,4789724578464202752,NORMAL,AUTOMOBILE,0
8.2,0,37.544088,126.631851,10.82,4789724578513354752,NORMAL,AUTOMOBILE,0
1619.1,0,37.538777,126.622358,0.00,4789724579303882752,STOP,AUTOMOBILE,0
11.5,0,37.536051,126.638296,11.44,4789724580258250752,NORMAL,AUTOMOBILE,0
10.4,0,37.536023,126.639428,15.21,4789724580286922752,NORMAL,AUTOMOBILE,0
8.1,0,37.536032,126.640219,0.02,4789724580409802752,STOP,AUTOMOBILE,0
8.0,0,37.535996,126.641297,5.19,4789724580856266752,NORMAL,AUTOMOBILE,0
8.0,0,37.536021,126.642570,11.01,4789724580909514752,NORMAL,AUTOMOBILE,0
7.9,0,37.536021,126.643654,10.78,4789724580942282752,NORMAL,AUTOMOBILE,0
7.8,0,37.536014,126.643871,9.47,4789724580950474752,NORMAL,AUTOMOBILE,0
8.0,0,37.536015,126.645065,9.50,4789724581425610752,NORMAL,AUTOMOBILE,0
7.8,0,37.536026,126.646137,13.29,4789724581458378752,NORMAL,AUTOMOBILE,0
8.0,0,37.536001,126.646423,13.08,4789724581466570752,NORMAL,AUTOMOBILE,0
12.0,0,37.535995,126.647588,12.82,4789724581499338752,NORMAL,AUTOMOBILE,0
13.0,0,37.535997,126.647956,13.84,4789724581507530752,NORMAL,AUTOMOBILE,0
8.1,0,37.536038,126.649336,0.96,4789724581609930752,STOP,AUTOMOBILE,0
8.1,0,37.536038,126.649336,0.96,4789724582561413395,END,,0
