accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
47.0,0,37.531627,126.645047,0.00,1700316825000,START,AUTOMOBILE,0,
125.1,0,37.533678,126.644276,0.00,1700316862000,STOP,AUTOMOBILE,0,
50.8,0,37.535586,126.644700,3.14,1700316937000,NORMAL,AUTOMOBILE,0,
26.0,0,37.535673,126.644654,3.14,1700316938000,NORMAL,AUTOMOBILE,0,
20.2,0,37.535709,126.644644,3.13,1700316939000,NORMAL,AUTOMOBILE,0,
19.4,0,37.535711,126.644612,1.51,1700316940000,NORMAL,AUTOMOBILE,0,
18.7,0,37.535734,126.644602,0.84,1700316941000,STOP,AUTOMOBILE,0,
9.5,0,37.535832,126.644614,3.39,1700316950000,NORMAL,AUTOMOBILE,0,
8.2,0,37.535908,126.644614,4.91,1700316951000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536003,126.644612,7.79,1700316952000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536072,126.644615,7.83,1700316953000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536158,126.644609,7.83,1700316954000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536252,126.644626,9.09,1700316955000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536353,126.644643,9.70,1700316956000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536448,126.644642,10.11,1700316957000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536532,126.644641,10.11,1700316958000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536603,126.644641,9.29,1700316959000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536662,126.644640,8.29,1700316960000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536726,126.644639,7.75,1700316961000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536773,126.644639,6.48,1700316962000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536830,126.644638,6.48,1700316963000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536883,126.644625,6.18,1700316964000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536927,126.644638,5.83,1700316965000,NORMAL,AUTOMOBILE,0,
9.6,0,37.536952,126.644637,5.11,1700316966000,NORMAL,AUTOMOBILE,0,
9.6,0,37.536950,126.644619,1.91,1700316967000,NORMAL,AUTOMOBILE,0,
9.7,0,37.536956,126.644617,1.91,1700316968000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536977,126.644637,2.12,1700316969000,NORMAL,AUTOMOBILE,0,
8.3,0,37.536980,126.644637,1.27,1700316970000,NORMAL,AUTOMOBILE,0,
8.2,0,37.536972,126.644637,0.49,1700316971000,STOP,STATION,0,
8.5,0,37.537014,126.644623,1.68,1700316984000,NORMAL,AUTOMOBILE,0,
8.6,0,37.537040,126.644622,1.91,1700316985000,NORMAL,AUTOMOBILE,0,
8.5,0,37.537075,126.644621,2.47,1700316986000,NORMAL,AUTOMOBILE,0,
8.4,0,37.537133,126.644636,3.98,1700316987000,NORMAL,AUTOMOBILE,0,
8.3,0,37.537216,126.644632,5.49,1700316988000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537309,126.644629,7.63,1700316989000,NORMAL,AUTOMOBILE,0,
8.3,0,37.537384,126.644626,7.72,1700316990000,NORMAL,AUTOMOBILE,0,
8.3,0,37.537453,126.644624,7.65,1700316991000,NORMAL,AUTOMOBILE,0,
8.5,0,37.537532,126.644621,8.05,1700316992000,NORMAL,AUTOMOBILE,0,
8.6,0,37.537593,126.644619,7.78,1700316993000,NORMAL,AUTOMOBILE,0,
8.4,0,37.537657,126.644596,7.59,1700316994000,NORMAL,AUTOMOBILE,0,
8.3,0,37.537703,126.644596,6.70,1700316995000,NORMAL,AUTOMOBILE,0,
8.5,0,37.537755,126.644603,6.22,1700316996000,NORMAL,AUTOMOBILE,0,
8.7,0,37.537788,126.644606,5.42,1700316997000,NORMAL,AUTOMOBILE,0,
8.8,0,37.537816,126.644608,4.72,1700316998000,NORMAL,AUTOMOBILE,0,
8.9,0,37.537854,126.644612,4.63,1700316999000,NORMAL,AUTOMOBILE,0,
9.2,0,37.537868,126.644618,3.81,1700317000000,NORMAL,AUTOMOBILE,0,
8.9,0,37.537846,126.644619,2.01,1700317001000,NORMAL,AUTOMOBILE,0,
8.7,0,37.537842,126.644625,0.97,1700317002000,STOP,AUTOMOBILE,0,
8.2,0,37.537854,126.644606,1.21,1700317022000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537884,126.644604,2.80,1700317023000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537923,126.644601,4.14,1700317024000,NORMAL,AUTOMOBILE,0,
8.2,0,37.537982,126.644600,5.35,1700317025000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538068,126.644597,7.19,1700317026000,NORMAL,AUTOMOBILE,0,
