accuracy,id,lat,lng,speed,time,type,state,stepCount
21.6,0,37.578561,127.226147,30.84,4789720946627018752,START,AUTOMOBILE,208
18.4,0,37.577935,127.227180,28.99,4789720946643402752,NORMAL,AUTOMOBILE,208
17.9,0,37.577476,127.227732,29.28,4789720946651594752,NORMAL,AUTOMOBILE,208
14.2,0,37.576562,127.228625,29.65,4789720946667978752,NORMAL,AUTOMOBILE,208
15.2,0,37.575513,127.229332,30.62,4789720946684362752,NORMAL,AUTOMOBILE,208
18.6,0,37.575004,127.229580,30.42,4789720946692554752,NORMAL,AUTOMOBILE,208
12.0,0,37.570952,127.231087,35.04,4789720946749898752,NORMAL,AUTOMOBILE,208
15.1,0,37.569739,127.231496,36.56,4789720946766282752,NORMAL,AUTOMOBILE,208
15.2,0,37.568544,127.231951,37.01,4789720946782666752,NORMAL,AUTOMOBILE,208
14.1,0,37.567878,127.232215,38.03,4789720946790858752,NORMAL,AUTOMOBILE,208
12.4,0,37.566877,127.232637,39.29,4789720946803146752,NORMAL,AUTOMOBILE,208
14.8,0,37.565906,127.233096,39.95,4789720946815434752,NORMAL,AUTOMOBILE,208
18.2,0,37.564870,127.233597,41.10,4789720946827722752,NORMAL,AUTOMOBILE,208
31.0,0,37.564709,127.233599,37.78,4789720946831818752,NORMAL,AUTOMOBILE,208
23.2,0,37.563484,127.234288,42.32,4789720946844106752,NORMAL,STATION,208
10.8,0,37.562478,127.234760,41.68,4789720946856394752,NORMAL,AUTOMOBILE,208
9.7,0,37.561431,127.235288,41.20,4789720946868682752,NORMAL,AUTOMOBILE,208
9.9,0,37.561091,127.235466,40.95,4789720946876874752,NORMAL,AUTOMOBILE,208
10.7,0,37.560116,127.235945,39.34,4789720946885066752,NORMAL,AUTOMOBILE,208
10.1,0,37.559092,127.236432,38.64,4789720946897354752,NORMAL,AUTOMOBILE,208
9.8,0,37.558149,127.236892,37.32,4789720946909642752,NORMAL,AUTOMOBILE,208
9.5,0,37.557544,127.237187,36.30,4789720946917834752,NORMAL,AUTOMOBILE,208
9.3,0,37.556658,127.237603,34.77,4789720946930122752,NORMAL,AUTOMOBILE,208
9.7,0,37.555828,127.238039,33.25,4789720946942410752,NORMAL,AUTOMOBILE,208
11.0,0,37.554773,127.238602,32.49,4789720946958794752,NORMAL,AUTOMOBILE,208
11.5,0,37.554511,127.238744,32.37,4789720946962890752,NORMAL,AUTOMOBILE,208
11.7,0,37.553478,127.239351,31.89,4789720946979274752,NORMAL,AUTOMOBILE,208
11.4,0,37.552457,127.239948,31.37,4789720946995658752,NORMAL,AUTOMOBILE,208
11.3,0,37.551932,127.240266,31.47,4789720947003850752,NORMAL,AUTOMOBILE,208
10.5,0,37.550923,127.240865,31.16,4789720947020234752,NORMAL,AUTOMOBILE,208
11.6,0,37.549912,127.241505,31.39,4789720947036618752,NORMAL,AUTOMOBILE,208
12.6,0,37.549412,127.241878,31.78,4789720947044810752,NORMAL,AUTOMOBILE,208
11.8,0,37.548483,127.242715,32.31,4789720947061194752,NORMAL,AUTOMOBILE,208
