accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
22.6,0,37.536025,126.651053,11.54,1701142435000,START,AUTOMOBILE,0,
22.6,0,37.536031,126.651179,11.54,1701142436000,NORMAL,AUTOMOBILE,0,
22.6,0,37.536018,126.651297,10.93,1701142437000,NORMAL,AUTOMOBILE,0,
22.6,0,37.536024,126.651436,11.65,1701142438000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536031,126.651564,11.49,1701142439000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536029,126.651701,11.43,1701142440000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536023,126.651826,11.07,1701142441000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536021,126.651950,10.95,1701142442000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536024,126.652069,10.87,1701142443000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536025,126.652180,10.18,1701142444000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536025,126.652276,9.07,1701142445000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536019,126.652360,7.80,1701142446000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536015,126.652442,7.26,1701142447000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536018,126.652516,6.66,1701142448000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536023,126.652582,5.95,1701142449000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536021,126.652628,4.62,1701142450000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536023,126.652660,3.33,1701142451000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536021,126.652673,1.79,1701142452000,NORMAL,AUTOMOBILE,0,
24.4,0,37.536023,126.652685,0.96,1701142453000,STOP,AUTOMOBILE,0,
24.3,0,37.536009,126.652716,2.05,1701142484000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536014,126.652765,3.08,1701142485000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536017,126.652851,5.32,1701142486000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536023,126.652950,7.50,1701142487000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536017,126.653059,9.19,1701142488000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536022,126.653180,10.34,1701142489000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536017,126.653308,11.24,1701142490000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536011,126.653450,12.31,1701142491000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536017,126.653591,11.97,1701142492000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535996,126.653726,12.35,1701142493000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535990,126.653875,13.26,1701142494000,NORMAL,AUTOMOBILE,0,
24.3,0,37.535994,126.654036,13.91,1701142495000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536004,126.654193,13.89,1701142496000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536010,126.654349,13.53,1701142497000,NORMAL,STATION,0,
24.3,0,37.536009,126.654499,13.20,1701142498000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536009,126.654642,12.86,1701142499000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536011,126.654788,12.89,1701142500000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536015,126.654932,12.77,1701142501000,NORMAL,STATION,0,
