accuracy,id,lat,lng,speed,time,type,state,stepCount
87.4,0,37.539143,126.645124,0.00,1692856910000,START,AUTOMOBILE,37
84.3,0,37.539116,126.645237,0.00,1692856911000,STOP,AUTOMOBILE,37
30.4,0,37.539209,126.645327,4.25,1692856913000,NORMAL,AUTOMOBILE,37
23.8,0,37.539105,126.645188,7.01,1692856914000,NORMAL,AUTOMOBILE,37
23.8,0,37.539110,126.645109,7.01,1692856915000,NORMAL,AUTOMOBILE,37
25.3,0,37.539162,126.645027,6.75,1692856916000,NORMAL,AUTOMOBILE,37
23.6,0,37.539107,126.645067,6.75,1692856917000,NORMAL,AUTOMOBILE,37
16.5,0,37.539104,126.644977,5.27,1692856918000,NORMAL,AUTOMOBILE,37
9.5,0,37.539095,126.644985,4.44,1692856919000,NORMAL,AUTOMOBILE,37
9.5,0,37.539094,126.644947,4.44,1692856920000,NORMAL,STATION,37
8.2,0,37.539093,126.644925,3.19,1692856921000,NORMAL,AUTOMOBILE,37
8.2,0,37.539087,126.644905,2.55,1692856922000,NORMAL,STATION,37
8.2,0,37.539086,126.644887,2.01,1692856923000,NORMAL,STATION,37
8.2,0,37.539089,126.644885,0.97,1692856924000,STOP,STATION,37
8.1,0,37.539105,126.644863,1.58,1692856954000,NORMAL,AUTOMOBILE,37
8.1,0,37.539110,126.644811,3.27,1692856955000,NORMAL,AUTOMOBILE,37
8.1,0,37.539104,126.644741,4.68,1692856956000,NORMAL,AUTOMOBILE,37
8.1,0,37.539102,126.644653,6.24,1692856957000,NORMAL,AUTOMOBILE,37
8.1,0,37.539098,126.644574,6.65,1692856958000,NORMAL,AUTOMOBILE,37
8.1,0,37.539098,126.644491,7.10,1692856959000,NORMAL,AUTOMOBILE,37
8.1,0,37.539096,126.644413,7.07,1692856960000,NORMAL,AUTOMOBILE,37
8.1,0,37.539097,126.644326,7.50,1692856961000,NORMAL,AUTOMOBILE,37
8.1,0,37.539096,126.644233,8.03,1692856962000,NORMAL,AUTOMOBILE,37
8.1,0,37.539097,126.644139,8.31,1692856963000,NORMAL,AUTOMOBILE,37
8.1,0,37.539101,126.644039,8.71,1692856964000,NORMAL,AUTOMOBILE,37
8.1,0,37.539097,126.643938,8.67,1692856965000,NORMAL,AUTOMOBILE,37
8.1,0,37.539105,126.643843,8.42,1692856966000,NORMAL,AUTOMOBILE,37
8.1,0,37.539099,126.643750,8.28,1692856967000,NORMAL,AUTOMOBILE,37
8.1,0,37.539093,126.643654,8.39,1692856968000,NORMAL,AUTOMOBILE,37
8.1,0,37.539091,126.643556,8.56,1692856969000,NORMAL,AUTOMOBILE,37
8.1,0,37.539092,126.643460,8.52,1692856970000,NORMAL,AUTOMOBILE,37
8.1,0,37.539090,126.643377,7.78,1692856971000,NORMAL,AUTOMOBILE,37
8.1,0,37.539089,126.643272,8.69,1692856972000,NORMAL,AUTOMOBILE,37
8.1,0,37.539087,126.643165,9.09,1692856973000,NORMAL,AUTOMOBILE,37
