accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
7.5,0,37.568693,126.644916,5.98,1701149649000,START,WALK,541,
70.3,0,37.567123,126.639781,0.00,1701149743000,STOP,WALK,541,
22.7,0,37.564231,126.638811,7.54,1701149783000,NORMAL,AUTOMOBILE,0,
17.0,0,37.564098,126.638810,7.54,1701149784000,NORMAL,AUTOMOBILE,0,
14.2,0,37.564035,126.638873,7.54,1701149785000,NORMAL,AUTOMOBILE,0,
9.7,0,37.563982,126.638925,6.23,1701149786000,NORMAL,AUTOMOBILE,0,
9.6,0,37.563922,126.638983,6.22,1701149787000,NORMAL,AUTOMOBILE,0,
7.5,0,37.563857,126.639048,9.01,1701149788000,NORMAL,AUTOMOBILE,0,
7.5,0,37.563793,126.639110,9.01,1701149789000,NORMAL,AUTOMOBILE,0,
7.5,0,37.563729,126.639172,9.02,1701149790000,NORMAL,AUTOMOBILE,0,
7.5,0,37.563667,126.639231,9.02,1701149791000,NORMAL,AUTOMOBILE,0,
7.5,0,37.563598,126.639273,8.59,1701149792000,NORMAL,AUTOMOBILE,0,
7.5,0,37.563537,126.639319,8.59,1701149793000,NORMAL,AUTOMOBILE,0,
7.5,0,37.563473,126.639333,7.44,1701149794000,NORMAL,AUTOMOBILE,0,
8.2,0,37.563406,126.639339,7.44,1701149795000,NORMAL,AUTOMOBILE,0,
8.2,0,37.563349,126.639338,6.99,1701149796000,NORMAL,AUTOMOBILE,0,
8.2,0,37.563259,126.639323,8.58,1701149797000,NORMAL,AUTOMOBILE,0,
8.2,0,37.563174,126.639279,9.46,1701149798000,NORMAL,AUTOMOBILE,0,
8.2,0,37.563089,126.639228,9.46,1701149799000,NORMAL,AUTOMOBILE,0,
8.2,0,37.563022,126.639140,9.72,1701149800000,NORMAL,AUTOMOBILE,0,
8.2,0,37.562943,126.639041,11.13,1701149801000,NORMAL,AUTOMOBILE,0,
8.2,0,37.562860,126.638961,11.31,1701149802000,NORMAL,STATION,0,
8.2,0,37.562800,126.638855,11.22,1701149803000,NORMAL,AUTOMOBILE,0,
8.2,0,37.562731,126.638762,11.22,1701149804000,NORMAL,AUTOMOBILE,0,
8.2,0,37.562666,126.638677,10.82,1701149805000,NORMAL,AUTOMOBILE,0,
8.2,0,37.562616,126.638609,9.34,1701149806000,NORMAL,AUTOMOBILE,0,
8.2,0,37.562566,126.638544,9.34,1701149807000,NORMAL,AUTOMOBILE,0,
8.2,0,37.562536,126.638503,7.36,1701149808000,NORMAL,AUTOMOBILE,0,
8.2,0,37.562496,126.638450,6.41,1701149809000,NORMAL,AUTOMOBILE,0,
8.2,0,37.562451,126.638390,6.41,1701149810000,NORMAL,AUTOMOBILE,0,
11.5,0,37.562385,126.638302,8.67,1701149811000,NORMAL,AUTOMOBILE,0,
12.9,0,37.562332,126.638231,8.75,1701149812000,NORMAL,AUTOMOBILE,0,
15.3,0,37.562279,126.638161,8.71,1701149813000,NORMAL,AUTOMOBILE,0,
8.2,0,37.562136,126.638185,8.75,1701149814000,NORMAL,AUTOMOBILE,0,
8.1,0,37.562072,126.638140,7.80,1701149815000,NORMAL,AUTOMOBILE,0,
8.1,0,37.562028,126.638091,7.27,1701149816000,NORMAL,AUTOMOBILE,0,
8.1,0,37.561961,126.638016,8.80,1701149817000,NORMAL,AUTOMOBILE,0,
8.1,0,37.561895,126.637896,11.58,1701149818000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561852,126.637801,10.88,1701149819000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561778,126.637717,10.97,1701149820000,NORMAL,AUTOMOBILE,0,
8.2,0,37.561721,126.637621,10.68,1701149821000,NORMAL,AUTOMOBILE,0,
