accuracy,id,lat,lng,speed,time,type,state,stepCount
1013.6,0,37.569089,126.674137,0.00,4789734469566922752,START,WALK,129
7.5,0,37.568605,126.673079,1.41,4789734469968330752,NORMAL,WALK,9
8.2,0,37.568349,126.672085,8.27,4789734470599114752,NORMAL,WALK,57
8.0,0,37.568375,126.673107,11.95,4789734470627786752,NORMAL,AUTOMOBILE,57
8.0,0,37.568356,126.673508,12.58,4789734470640074752,NORMAL,AUTOMOBILE,57
8.1,0,37.568403,126.674564,9.58,4789734470672842752,NORMAL,AUTOMOBILE,57
8.1,0,37.568416,126.674730,7.52,4789734470681034752,NORMAL,AUTOMOBILE,57
8.1,0,37.568321,126.675827,5.12,4789734470836682752,NORMAL,AUTOMOBILE,57
42.9,0,37.566352,126.676915,0.00,4789734471066058752,STOP,AUTOMOBILE,57
28.5,0,37.564509,126.673198,6.30,4789734471627210752,NORMAL,AUTOMOBILE,57
8.1,0,37.563865,126.673822,0.15,4789734472016330752,STOP,AUTOMOBILE,57
8.1,0,37.562949,126.673765,4.90,4789734472139210752,NORMAL,AUTOMOBILE,57
8.1,0,37.561960,126.673750,4.60,4789734472212938752,NORMAL,AUTOMOBILE,57
8.2,0,37.561231,126.673171,10.00,4789734472593866752,NORMAL,AUTOMOBILE,57
8.2,0,37.560208,126.673151,9.48,4789734472647114752,NORMAL,AUTOMOBILE,57
8.2,0,37.559296,126.673118,9.69,4789734472683978752,NORMAL,AUTOMOBILE,57
8.2,0,37.559199,126.673115,10.52,4789734472688074752,NORMAL,AUTOMOBILE,57
8.2,0,37.558376,126.673084,10.69,4789734472720842752,NORMAL,AUTOMOBILE,57
8.2,0,37.558176,126.673081,11.32,4789734472729034752,NORMAL,AUTOMOBILE,57
8.2,0,37.557219,126.673062,5.55,4789734472774090752,NORMAL,AUTOMOBILE,57
8.1,0,37.557144,126.673061,0.13,4789734472856010752,STOP,AUTOMOBILE,57
8.1,0,37.556306,126.673040,12.00,4789734473118154752,NORMAL,AUTOMOBILE,57
8.1,0,37.555253,126.673007,14.42,4789734473150922752,NORMAL,AUTOMOBILE,57
8.2,0,37.554993,126.672963,14.42,4789734473159114752,NORMAL,AUTOMOBILE,57
7.8,0,37.553942,126.673000,14.61,4789734473191882752,NORMAL,AUTOMOBILE,57
7.9,0,37.553670,126.673011,14.83,4789734473200074752,NORMAL,AUTOMOBILE,57
7.6,0,37.552639,126.673043,10.20,4789734473236938752,NORMAL,AUTOMOBILE,57
7.4,0,37.552602,126.673006,8.49,4789734473241034752,NORMAL,AUTOMOBILE,57
7.7,0,37.552439,126.671889,14.29,4789734473310666752,NORMAL,AUTOMOBILE,57
7.6,0,37.552471,126.670819,16.04,4789734473335242752,NORMAL,AUTOMOBILE,57
7.8,0,37.552471,126.670076,16.94,4789734473351626752,NORMAL,AUTOMOBILE,57
8.0,0,37.552493,126.668720,20.06,4789734473376202752,NORMAL,AUTOMOBILE,57
8.0,0,37.552506,126.667828,20.14,4789734473392586752,NORMAL,AUTOMOBILE,57
7.8,0,37.552528,126.666388,20.87,4789734473417162752,NORMAL,AUTOMOBILE,57
7.8,0,37.552523,126.665502,18.92,4789734473433546752,NORMAL,AUTOMOBILE,57
