accuracy,id,lat,lng,speed,time,type,state,stepCount
176.7,0,37.538505,126.647203,0.00,1695337864000,START,AUTOMOBILE,35
12.5,0,37.538194,126.649046,2.65,1695337902000,NORMAL,AUTOMOBILE,35
12.3,0,37.538195,126.649079,2.72,1695337903000,NORMAL,AUTOMOBILE,35
10.1,0,37.538196,126.649102,2.72,1695337904000,NORMAL,AUTOMOBILE,35
10.0,0,37.538204,126.649131,2.72,1695337905000,NORMAL,AUTOMOBILE,35
9.7,0,37.538210,126.649161,1.90,1695337906000,NORMAL,AUTOMOBILE,35
9.7,0,37.538210,126.649182,1.90,1695337907000,NORMAL,AUTOMOBILE,35
9.5,0,37.538215,126.649207,2.10,1695337908000,NORMAL,AUTOMOBILE,35
9.5,0,37.538218,126.649240,2.57,1695337909000,NORMAL,AUTOMOBILE,35
9.5,0,37.538219,126.649256,2.10,1695337910000,NORMAL,AUTOMOBILE,35
9.5,0,37.538219,126.649263,1.38,1695337911000,NORMAL,AUTOMOBILE,35
8.2,0,37.538220,126.649270,0.98,1695337912000,STOP,AUTOMOBILE,35
8.2,0,37.538225,126.649331,1.20,1695337921000,NORMAL,AUTOMOBILE,35
8.2,0,37.538225,126.649342,1.05,1695337922000,NORMAL,AUTOMOBILE,35
8.2,0,37.538226,126.649363,1.20,1695337923000,NORMAL,AUTOMOBILE,35
8.2,0,37.538226,126.649396,1.97,1695337924000,NORMAL,AUTOMOBILE,35
8.2,0,37.538224,126.649434,2.80,1695337925000,NORMAL,AUTOMOBILE,35
8.2,0,37.538223,126.649465,2.69,1695337926000,NORMAL,AUTOMOBILE,35
8.2,0,37.538209,126.649489,2.46,1695337927000,NORMAL,AUTOMOBILE,35
8.1,0,37.538185,126.649548,4.23,1695337928000,NORMAL,AUTOMOBILE,35
8.1,0,37.538178,126.649579,3.14,1695337929000,NORMAL,AUTOMOBILE,35
8.1,0,37.538169,126.649608,2.68,1695337930000,NORMAL,AUTOMOBILE,35
8.2,0,37.538169,126.649664,3.30,1695337931000,NORMAL,AUTOMOBILE,35
8.1,0,37.538155,126.649685,2.62,1695337932000,NORMAL,AUTOMOBILE,35
8.1,0,37.538126,126.649717,2.81,1695337933000,NORMAL,AUTOMOBILE,35
8.1,0,37.538095,126.649732,2.88,1695337934000,NORMAL,AUTOMOBILE,35
8.1,0,37.538070,126.649730,2.82,1695337935000,NORMAL,AUTOMOBILE,35
8.1,0,37.538052,126.649720,2.37,1695337936000,NORMAL,AUTOMOBILE,35
8.1,0,37.538045,126.649709,1.73,1695337937000,NORMAL,AUTOMOBILE,35
8.1,0,37.538044,126.649711,1.07,1695337938000,NORMAL,AUTOMOBILE,35
8.1,0,37.538057,126.649712,0.14,1695337939000,STOP,AUTOMOBILE,35
8.2,0,37.538040,126.649685,2.57,1695337985000,NORMAL,AUTOMOBILE,35
8.2,0,37.538015,126.649642,3.81,1695337986000,NORMAL,AUTOMOBILE,35
8.2,0,37.537974,126.649585,5.38,1695337987000,NORMAL,AUTOMOBILE,35
8.2,0,37.537928,126.649555,5.31,1695337988000,NORMAL,AUTOMOBILE,35
8.2,0,37.537850,126.649531,6.19,1695337989000,NORMAL,AUTOMOBILE,35
8.2,0,37.537739,126.649521,8.28,1695337990000,NORMAL,AUTOMOBILE,35
8.2,0,37.537596,126.649548,11.00,1695337991000,NORMAL,AUTOMOBILE,35
8.2,0,37.537485,126.649576,11.51,1695337992000,NORMAL,AUTOMOBILE,35
8.2,0,37.537379,126.649629,11.37,1695337993000,NORMAL,AUTOMOBILE,35
8.2,0,37.537286,126.649652,10.75,1695337994000,NORMAL,AUTOMOBILE,35
8.2,0,37.537198,126.649665,10.21,1695337995000,NORMAL,AUTOMOBILE,35
8.2,0,37.537112,126.649695,9.78,1695337996000,NORMAL,AUTOMOBILE,35
8.1,0,37.537046,126.649712,8.63,1695337997000,NORMAL,AUTOMOBILE,35
8.1,0,37.536972,126.649722,8.14,1695337998000,NORMAL,AUTOMOBILE,35
8.1,0,37.536922,126.649732,7.16,1695337999000,NORMAL,AUTOMOBILE,35
8.1,0,37.536862,126.649744,6.69,1695338000000,NORMAL,AUTOMOBILE,35
8.1,0,37.536818,126.649743,5.85,1695338001000,NORMAL,AUTOMOBILE,35
8.2,0,37.536771,126.649750,5.44,1695338002000,NORMAL,AUTOMOBILE,35
8.8,0,37.536754,126.649753,4.10,1695338003000,NORMAL,AUTOMOBILE,35
