accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
45.0,0,37.536125,126.652965,0.00,1700451557000,START,AUTOMOBILE,0,
22.7,0,37.536048,126.653688,11.69,1700451591000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536023,126.655175,10.25,1700451604000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536021,126.655288,10.17,1700451605000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536021,126.655409,10.45,1700451606000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536017,126.655519,9.79,1700451607000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536018,126.655615,8.98,1700451608000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536016,126.655710,8.47,1700451609000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536020,126.655804,8.18,1700451610000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536018,126.655889,7.41,1700451611000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536024,126.655950,6.04,1700451612000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536024,126.656012,5.69,1700451613000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536023,126.656069,4.97,1700451614000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536023,126.656113,4.11,1700451615000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536023,126.656151,3.50,1700451616000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536025,126.656176,2.53,1700451617000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536024,126.656199,2.31,1700451618000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536026,126.656231,2.66,1700451619000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536025,126.656272,3.37,1700451620000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536023,126.656309,2.98,1700451621000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536016,126.656334,2.58,1700451622000,NORMAL,AUTOMOBILE,0,
24.3,0,37.536011,126.656362,2.81,1700451623000,NORMAL,AUTOMOBILE,0,
