accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
57.6,0,37.536182,126.654224,0.00,1697630646000,START,AUTOMOBILE,0,
82.3,0,37.536020,126.650159,0.00,1697630716000,STOP,AUTOMOBILE,0,
34.0,0,37.536847,126.650023,6.35,1697630719000,NORMAL,AUTOMOBILE,0,
9.5,0,37.536961,126.650001,6.35,1697630720000,NORMAL,AUTOMOBILE,0,
9.5,0,37.537112,126.650001,15.16,1697630721000,RAPID0,AUTOMOBILE,0,
7.5,0,37.537274,126.649995,16.64,1697630722000,NORMAL,AUTOMOBILE,0,
7.5,0,37.537435,126.649996,18.13,1697630723000,NORMAL,AUTOMOBILE,0,
6.5,0,37.537595,126.649998,18.13,1697630724000,NORMAL,AUTOMOBILE,0,
6.5,0,37.537761,126.649992,17.96,1697630725000,NORMAL,AUTOMOBILE,0,
6.5,0,37.537922,126.649994,17.86,1697630726000,NORMAL,AUTOMOBILE,0,
6.5,0,37.538083,126.649997,17.86,1697630727000,NORMAL,AUTOMOBILE,0,
6.5,0,37.538245,126.649998,17.95,1697630728000,NORMAL,AUTOMOBILE,0,
6.5,0,37.538404,126.649999,17.95,1697630729000,NORMAL,AUTOMOBILE,0,
6.5,0,37.538564,126.649992,17.94,1697630730000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538726,126.649981,17.94,1697630731000,NORMAL,AUTOMOBILE,0,
8.2,0,37.538877,126.649966,17.71,1697630732000,NORMAL,AUTOMOBILE,0,
8.2,0,37.539005,126.649958,15.86,1697630733000,NORMAL,AUTOMOBILE,0,
8.2,0,37.539140,126.649946,15.86,1697630734000,NORMAL,AUTOMOBILE,0,
8.2,0,37.539255,126.649936,14.73,1697630735000,NORMAL,AUTOMOBILE,0,
8.2,0,37.539337,126.649938,12.71,1697630736000,NORMAL,AUTOMOBILE,0,
8.2,0,37.539379,126.649940,7.83,1697630737000,RAPID1,AUTOMOBILE,0,
8.2,0,37.539440,126.649941,7.83,1697630738000,NORMAL,AUTOMOBILE,0,
8.2,0,37.539461,126.649946,5.94,1697630739000,NORMAL,AUTOMOBILE,0,
8.2,0,37.539458,126.649943,3.17,1697630740000,NORMAL,AUTOMOBILE,0,
8.2,0,37.539442,126.649943,0.44,1697630741000,STOP,AUTOMOBILE,0,
8.1,0,37.539479,126.649910,1.21,1697630755000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539494,126.649911,1.38,1697630756000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539507,126.649912,1.57,1697630757000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539529,126.649921,2.48,1697630758000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539560,126.649921,3.12,1697630759000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539592,126.649916,3.42,1697630760000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539624,126.649887,3.70,1697630761000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539634,126.649830,4.17,1697630762000,NORMAL,STATION,0,
8.1,0,37.539610,126.649768,4.96,1697630763000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539562,126.649728,5.71,1697630764000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539491,126.649713,6.99,1697630765000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539407,126.649699,8.72,1697630766000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539312,126.649690,10.00,1697630767000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539212,126.649688,10.62,1697630768000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539121,126.649683,10.34,1697630769000,NORMAL,AUTOMOBILE,0,
8.1,0,37.539032,126.649682,9.91,1697630770000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538959,126.649677,8.69,1697630771000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538886,126.649674,8.30,1697630772000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538818,126.649668,7.78,1697630773000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538750,126.649665,7.70,1697630774000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538680,126.649662,7.71,1697630775000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538618,126.649660,7.16,1697630776000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538556,126.649659,6.94,1697630777000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538494,126.649657,6.87,1697630778000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538436,126.649657,6.51,1697630779000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538383,126.649653,6.20,1697630780000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538337,126.649638,5.57,1697630781000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538301,126.649608,5.06,1697630782000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538266,126.649556,5.60,1697630783000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538253,126.649468,7.15,1697630784000,NORMAL,AUTOMOBILE,0,
8.1,0,37.538239,126.649356,9.15,1697630785000,NORMAL,AUTOMOBILE,0,
