accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
46.1,0,37.577837,126.893542,0.00,1699451219000,START,WALK,349,
50.1,0,37.579069,126.895218,0.00,1699451411000,STOP,WALK,362,
8.2,0,37.571721,126.732903,15.62,1699453051000,NORMAL,AUTOMOBILE,0,
8.2,0,37.571698,126.731674,18.35,1699453057000,NORMAL,AUTOMOBILE,0,
8.2,0,37.571697,126.731454,18.98,1699453058000,NORMAL,AUTOMOBILE,0,
8.2,0,37.571684,126.731218,20.11,1699453059000,NORMAL,AUTOMOBILE,0,
7.8,0,37.571611,126.731030,19.22,1699453060000,NORMAL,AUTOMOBILE,0,
7.8,0,37.571612,126.730817,19.14,1699453061000,NORMAL,AUTOMOBILE,0,
7.8,0,37.571599,126.730593,19.52,1699453062000,NORMAL,AUTOMOBILE,0,
7.8,0,37.571589,126.730367,19.73,1699453063000,NORMAL,AUTOMOBILE,0,
7.8,0,37.571578,126.730138,19.81,1699453064000,NORMAL,AUTOMOBILE,0,
7.8,0,37.571571,126.729898,20.42,1699453065000,NORMAL,AUTOMOBILE,0,
7.7,0,37.571561,126.729667,20.38,1699453066000,NORMAL,AUTOMOBILE,0,
7.5,0,37.571537,126.729442,20.13,1699453067000,NORMAL,AUTOMOBILE,0,
7.3,0,37.571524,126.729216,20.13,1699453068000,NORMAL,AUTOMOBILE,0,
7.5,0,37.571507,126.728967,20.59,1699453069000,NORMAL,AUTOMOBILE,0,
7.5,0,37.571497,126.728724,20.81,1699453070000,NORMAL,AUTOMOBILE,0,
7.6,0,37.571490,126.728467,21.74,1699453071000,NORMAL,AUTOMOBILE,0,
7.6,0,37.571474,126.728230,21.50,1699453072000,NORMAL,AUTOMOBILE,0,
7.7,0,37.571459,126.727982,21.58,1699453073000,NORMAL,AUTOMOBILE,0,
7.8,0,37.571449,126.727738,21.68,1699453074000,NORMAL,AUTOMOBILE,0,
7.8,0,37.571441,126.727487,21.94,1699453075000,NORMAL,AUTOMOBILE,0,
7.9,0,37.571430,126.727238,22.09,1699453076000,NORMAL,AUTOMOBILE,0,
7.9,0,37.571410,126.726995,22.19,1699453077000,NORMAL,AUTOMOBILE,0,
8.0,0,37.571402,126.726729,22.55,1699453078000,NORMAL,AUTOMOBILE,0,
8.0,0,37.571390,126.726468,22.76,1699453079000,NORMAL,AUTOMOBILE,0,
8.0,0,37.571376,126.726209,22.64,1699453080000,NORMAL,AUTOMOBILE,0,
8.0,0,37.571364,126.725940,23.15,1699453081000,NORMAL,AUTOMOBILE,0,
8.0,0,37.571352,126.725683,23.02,1699453082000,NORMAL,AUTOMOBILE,0,
8.0,0,37.571336,126.725415,23.30,1699453083000,NORMAL,AUTOMOBILE,0,
8.0,0,37.571322,126.725153,23.13,1699453084000,NORMAL,AUTOMOBILE,0,
8.0,0,37.571308,126.724896,23.06,1699453085000,NORMAL,AUTOMOBILE,0,
8.0,0,37.571297,126.724634,23.16,1699453086000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571275,126.724361,23.40,1699453087000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571263,126.724093,23.73,1699453088000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571250,126.723820,24.01,1699453089000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571236,126.723546,24.29,1699453090000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571222,126.723265,24.55,1699453091000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571209,126.722984,24.88,1699453092000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571194,126.722703,24.73,1699453093000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571172,126.722419,24.96,1699453094000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571165,126.722132,25.05,1699453095000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571151,126.721849,25.07,1699453096000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571135,126.721563,25.28,1699453097000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571124,126.721267,25.73,1699453098000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571110,126.720977,25.79,1699453099000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571095,126.720684,25.93,1699453100000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571080,126.720387,26.01,1699453101000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571066,126.720090,26.11,1699453102000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571049,126.719792,26.19,1699453103000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571037,126.719497,26.20,1699453104000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571020,126.719201,26.18,1699453105000,NORMAL,AUTOMOBILE,0,
8.1,0,37.571009,126.718907,26.17,1699453106000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570996,126.718613,26.10,1699453107000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570980,126.718319,26.08,1699453108000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570968,126.718024,26.10,1699453109000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570947,126.717743,25.79,1699453110000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570932,126.717448,25.84,1699453111000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570909,126.717181,25.06,1699453112000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570895,126.716895,25.16,1699453113000,NORMAL,AUTOMOBILE,0,
8.0,0,37.570877,126.716607,25.28,1699453114000,NORMAL,AUTOMOBILE,0,
8.0,0,37.570863,126.716314,25.49,1699453115000,NORMAL,AUTOMOBILE,0,
8.0,0,37.570849,126.716028,25.51,1699453116000,NORMAL,AUTOMOBILE,0,
8.0,0,37.570842,126.715737,25.59,1699453117000,NORMAL,AUTOMOBILE,0,
8.0,0,37.570828,126.715450,25.53,1699453118000,NORMAL,AUTOMOBILE,0,
8.0,0,37.570808,126.715173,25.08,1699453119000,NORMAL,AUTOMOBILE,0,
8.0,0,37.570795,126.714893,25.02,1699453120000,NORMAL,AUTOMOBILE,0,
8.0,0,37.570786,126.714602,24.96,1699453121000,NORMAL,AUTOMOBILE,0,
8.0,0,37.570773,126.714315,25.06,1699453122000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570760,126.714021,25.20,1699453123000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570748,126.713734,25.22,1699453124000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570737,126.713447,25.23,1699453125000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570719,126.713179,24.68,1699453126000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570703,126.712891,25.05,1699453127000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570687,126.712606,25.15,1699453128000,NORMAL,AUTOMOBILE,0,
8.1,0,37.570672,126.712320,25.35,1699453129000,NORMAL,AUTOMOBILE,0,
