Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
ZU,"(38.73076923076923, 130.15384615384616)","(39.0, 130.46153846153845)"
ZV,"(38.73076923076923, 130.46153846153845)","(39.0, 130.76923076923077)"
ZW,"(38.73076923076923, 130.76923076923077)","(39.0, 131.07692307692307)"
ZX,"(38.73076923076923, 131.07692307692307)","(39.0, 131.3846153846154)"
ZY,"(38.73076923076923, 131.3846153846154)","(39.0, 131.69230769230768)"
ZZ,"(38.73076923076923, 131.69230769230768)","(39.0, 132.0)"
RKC,"(36.57692307692308, 127.07692307692308)","(36.71153846153847, 127.23076923076923)"
RKA,"(36.71153846153847, 127.07692307692308)","(36.84615384615385, 127.23076923076923)"
RKB,"(36.71153846153847, 127.23076923076923)","(36.84615384615385, 127.38461538461539)"
TIC,"(37.11538461538461, 126.46153846153847)","(37.25, 126.61538461538461)"
TIA,"(37.25, 126.46153846153847)","(37.38461538461539, 126.61538461538461)"
TID,"(37.11538461538461, 126.61538461538461)","(37.25, 126.76923076923077)"
UKA,"(37.519230769230774, 127.07692307692308)","(37.65384615384615, 127.23076923076923)"
UKD,"(37.38461538461539, 127.23076923076923)","(37.519230769230774, 127.38461538461539)"
UKB,"(37.519230769230774, 127.23076923076923)","(37.65384615384615, 127.38461538461539)"
RKDC,"(36.57692307692308, 127.23076923076923)","(36.644230769230774, 127.3076923076923)"
RKDA,"(36.644230769230774, 127.23076923076923)","(36.71153846153847, 127.3076923076923)"
RKDB,"(36.644230769230774, 127.3076923076923)","(36.71153846153847, 127.38461538461539)"
TIBC,"(37.25, 126.61538461538461)","(37.31730769230769, 126.6923076923077)"
TIBD,"(37.25, 126.6923076923077)","(37.31730769230769, 126.76923076923077)"
UICC,"(37.38461538461539, 126.46153846153847)","(37.45192307692308, 126.53846153846155)"
UIAC,"(37.519230769230774, 126.46153846153847)","(37.58653846153847, 126.53846153846155)"
UIAA,"(37.58653846153847, 126.46153846153847)","(37.65384615384615, 126.53846153846155)"
UIAB,"(37.58653846153847, 126.53846153846155)","(37.65384615384615, 126.61538461538461)"
UIBA,"(37.58653846153847, 126.61538461538461)","(37.65384615384615, 126.6923076923077)"
UIBB,"(37.58653846153847, 126.6923076923077)","(37.65384615384615, 126.76923076923077)"
UJCC,"(37.38461538461539, 126.76923076923077)","(37.45192307692308, 126.84615384615385)"
UJCD,"(37.38461538461539, 126.84615384615385)","(37.45192307692308, 126.92307692307693)"
UJAA,"(37.58653846153847, 126.76923076923077)","(37.65384615384615, 126.84615384615385)"
UJAD,"(37.519230769230774, 126.84615384615385)","(37.58653846153847, 126.92307692307693)"
UJAB,"(37.58653846153847, 126.84615384615385)","(37.65384615384615, 126.92307692307693)"
UJDC,"(37.38461538461539, 126.92307692307693)","(37.45192307692308, 127.0)"
UJDA,"(37.45192307692308, 126.92307692307693)","(37.519230769230774, 127.0)"
UJDD,"(37.38461538461539, 127.0)","(37.45192307692308, 127.07692307692308)"
UJBC,"(37.519230769230774, 126.92307692307693)","(37.58653846153847, 127.0)"
UJBA,"(37.58653846153847, 126.92307692307693)","(37.65384615384615, 127.0)"
UJBB,"(37.58653846153847, 127.0)","(37.65384615384615, 127.07692307692308)"
UKCC,"(37.38461538461539, 127.07692307692308)","(37.45192307692308, 127.15384615384616)"
UKCD,"(37.38461538461539, 127.15384615384616)","(37.45192307692308, 127.23076923076923)"
UKCB,"(37.45192307692308, 127.15384615384616)","(37.519230769230774, 127.23076923076923)"
RKDDC,"(36.57692307692308, 127.3076923076923)","(36.61057692307693, 127.34615384615384)"
RKDDD,"(36.57692307692308, 127.34615384615384)","(36.61057692307693, 127.38461538461539)"
RKDDB,"(36.61057692307693, 127.34615384615384)","(36.644230769230774, 127.38461538461539)"
TIBAC,"(37.31730769230769, 126.61538461538461)","(37.35096153846154, 126.65384615384616)"
TIBAD,"(37.31730769230769, 126.65384615384616)","(37.35096153846154, 126.6923076923077)"
TIBBC,"(37.31730769230769, 126.6923076923077)","(37.35096153846154, 126.73076923076923)"
TIBBD,"(37.31730769230769, 126.73076923076923)","(37.35096153846154, 126.76923076923077)"
TIBBB,"(37.35096153846154, 126.73076923076923)","(37.38461538461539, 126.76923076923077)"
UICAC,"(37.45192307692308, 126.46153846153847)","(37.48557692307693, 126.5)"
UICAA,"(37.48557692307693, 126.46153846153847)","(37.519230769230774, 126.5)"
UICAD,"(37.45192307692308, 126.5)","(37.48557692307693, 126.53846153846155)"
UICDC,"(37.38461538461539, 126.53846153846155)","(37.41826923076923, 126.57692307692308)"
UICDA,"(37.41826923076923, 126.53846153846155)","(37.45192307692308, 126.57692307692308)"
UICBC,"(37.45192307692308, 126.53846153846155)","(37.48557692307693, 126.57692307692308)"
UICBD,"(37.45192307692308, 126.57692307692308)","(37.48557692307693, 126.61538461538461)"
UIADC,"(37.519230769230774, 126.53846153846155)","(37.55288461538462, 126.57692307692308)"
UIADA,"(37.55288461538462, 126.53846153846155)","(37.58653846153847, 126.57692307692308)"
UIDDD,"(37.38461538461539, 126.73076923076923)","(37.41826923076923, 126.76923076923077)"
UIDDB,"(37.41826923076923, 126.73076923076923)","(37.45192307692308, 126.76923076923077)"
UIDBD,"(37.45192307692308, 126.73076923076923)","(37.48557692307693, 126.76923076923077)"
UIBDA,"(37.55288461538462, 126.6923076923077)","(37.58653846153847, 126.73076923076923)"
UIBDB,"(37.55288461538462, 126.73076923076923)","(37.58653846153847, 126.76923076923077)"
UJCBC,"(37.45192307692308, 126.84615384615385)","(37.48557692307693, 126.88461538461539)"
UJCBD,"(37.45192307692308, 126.88461538461539)","(37.48557692307693, 126.92307692307693)"
UJACA,"(37.55288461538462, 126.76923076923077)","(37.58653846153847, 126.80769230769232)"
UJACD,"(37.519230769230774, 126.80769230769232)","(37.55288461538462, 126.84615384615385)"
UJACB,"(37.55288461538462, 126.80769230769232)","(37.58653846153847, 126.84615384615385)"
UJDBC,"(37.45192307692308, 127.0)","(37.48557692307693, 127.03846153846155)"
UJDBD,"(37.45192307692308, 127.03846153846155)","(37.48557692307693, 127.07692307692308)"
UJBDA,"(37.55288461538462, 127.0)","(37.58653846153847, 127.03846153846155)"
UJBDD,"(37.519230769230774, 127.03846153846155)","(37.55288461538462, 127.07692307692308)"
UJBDB,"(37.55288461538462, 127.03846153846155)","(37.58653846153847, 127.07692307692308)"
UKCAC,"(37.45192307692308, 127.07692307692308)","(37.48557692307693, 127.11538461538461)"
UKCAA,"(37.48557692307693, 127.07692307692308)","(37.519230769230774, 127.11538461538461)"
UKCAB,"(37.48557692307693, 127.11538461538461)","(37.519230769230774, 127.15384615384616)"
TIBAAC,"(37.35096153846154, 126.61538461538461)","(37.36778846153847, 126.63461538461539)"
TIBABC,"(37.35096153846154, 126.65384615384616)","(37.36778846153847, 126.67307692307693)"
TIBABD,"(37.35096153846154, 126.67307692307693)","(37.36778846153847, 126.6923076923077)"
TIBABB,"(37.36778846153847, 126.67307692307693)","(37.38461538461539, 126.6923076923077)"
TIBBAC,"(37.35096153846154, 126.6923076923077)","(37.36778846153847, 126.71153846153845)"
TIBBAD,"(37.35096153846154, 126.71153846153845)","(37.36778846153847, 126.73076923076923)"
TIBBAB,"(37.36778846153847, 126.71153846153845)","(37.38461538461539, 126.73076923076923)"
UICABC,"(37.48557692307693, 126.5)","(37.502403846153854, 126.51923076923077)"
UICABA,"(37.502403846153854, 126.5)","(37.519230769230774, 126.51923076923077)"
UICDDC,"(37.38461538461539, 126.57692307692308)","(37.40144230769231, 126.59615384615384)"
UICDDA,"(37.40144230769231, 126.57692307692308)","(37.41826923076923, 126.59615384615384)"
UICDDD,"(37.38461538461539, 126.59615384615384)","(37.40144230769231, 126.61538461538461)"
UICDBC,"(37.41826923076923, 126.57692307692308)","(37.43509615384616, 126.59615384615384)"
UICDBA,"(37.43509615384616, 126.57692307692308)","(37.45192307692308, 126.59615384615384)"
UICDBB,"(37.43509615384616, 126.59615384615384)","(37.45192307692308, 126.61538461538461)"
UICBAD,"(37.48557692307693, 126.55769230769232)","(37.502403846153854, 126.57692307692308)"
UICBAB,"(37.502403846153854, 126.55769230769232)","(37.519230769230774, 126.57692307692308)"
UICBBC,"(37.48557692307693, 126.57692307692308)","(37.502403846153854, 126.59615384615384)"
UICBBA,"(37.502403846153854, 126.57692307692308)","(37.519230769230774, 126.59615384615384)"
UIADDC,"(37.519230769230774, 126.57692307692308)","(37.53605769230769, 126.59615384615384)"
UIADDA,"(37.53605769230769, 126.57692307692308)","(37.55288461538462, 126.59615384615384)"
UIADBC,"(37.55288461538462, 126.57692307692308)","(37.56971153846155, 126.59615384615384)"
UIADBA,"(37.56971153846155, 126.57692307692308)","(37.58653846153847, 126.59615384615384)"
UIADBB,"(37.56971153846155, 126.59615384615384)","(37.58653846153847, 126.61538461538461)"
UIDCBD,"(37.41826923076923, 126.67307692307693)","(37.43509615384616, 126.6923076923077)"
UIDCBB,"(37.43509615384616, 126.67307692307693)","(37.45192307692308, 126.6923076923077)"
UIDDCC,"(37.38461538461539, 126.6923076923077)","(37.40144230769231, 126.71153846153845)"
UIDDCD,"(37.38461538461539, 126.71153846153845)","(37.40144230769231, 126.73076923076923)"
UIDDCB,"(37.40144230769231, 126.71153846153845)","(37.41826923076923, 126.73076923076923)"
UIDDAD,"(37.41826923076923, 126.71153846153845)","(37.43509615384616, 126.73076923076923)"
UIDDAB,"(37.43509615384616, 126.71153846153845)","(37.45192307692308, 126.73076923076923)"
UIDBCD,"(37.45192307692308, 126.71153846153845)","(37.46875, 126.73076923076923)"
UIDBCB,"(37.46875, 126.71153846153845)","(37.48557692307693, 126.73076923076923)"
UIDBBA,"(37.502403846153854, 126.73076923076923)","(37.519230769230774, 126.75)"
UIBCAA,"(37.56971153846155, 126.61538461538461)","(37.58653846153847, 126.63461538461539)"
UIBCAB,"(37.56971153846155, 126.63461538461539)","(37.58653846153847, 126.65384615384616)"
UIBCBC,"(37.55288461538462, 126.65384615384616)","(37.56971153846155, 126.67307692307693)"
UIBCBA,"(37.56971153846155, 126.65384615384616)","(37.58653846153847, 126.67307692307693)"
UIBCBB,"(37.56971153846155, 126.67307692307693)","(37.58653846153847, 126.6923076923077)"
UIBDDA,"(37.53605769230769, 126.73076923076923)","(37.55288461538462, 126.75)"
UIBDDB,"(37.53605769230769, 126.75)","(37.55288461538462, 126.76923076923077)"
UJCACC,"(37.45192307692308, 126.76923076923077)","(37.46875, 126.78846153846155)"
UJCACD,"(37.45192307692308, 126.78846153846155)","(37.46875, 126.80769230769232)"
UJCAAA,"(37.502403846153854, 126.76923076923077)","(37.519230769230774, 126.78846153846155)"
UJCAAD,"(37.48557692307693, 126.78846153846155)","(37.502403846153854, 126.80769230769232)"
UJCAAB,"(37.502403846153854, 126.78846153846155)","(37.519230769230774, 126.80769230769232)"
UJCADC,"(37.45192307692308, 126.80769230769232)","(37.46875, 126.8269230769231)"
UJCADD,"(37.45192307692308, 126.8269230769231)","(37.46875, 126.84615384615385)"
UJCADB,"(37.46875, 126.8269230769231)","(37.48557692307693, 126.84615384615385)"
UJCABA,"(37.502403846153854, 126.80769230769232)","(37.519230769230774, 126.8269230769231)"
UJCABB,"(37.502403846153854, 126.8269230769231)","(37.519230769230774, 126.84615384615385)"
UJCBAA,"(37.502403846153854, 126.84615384615385)","(37.519230769230774, 126.86538461538461)"
UJCBBC,"(37.48557692307693, 126.88461538461539)","(37.502403846153854, 126.90384615384616)"
UJCBBD,"(37.48557692307693, 126.90384615384616)","(37.502403846153854, 126.92307692307693)"
UJACCA,"(37.53605769230769, 126.76923076923077)","(37.55288461538462, 126.78846153846155)"
UJACCD,"(37.519230769230774, 126.78846153846155)","(37.53605769230769, 126.80769230769232)"
UJACCB,"(37.53605769230769, 126.78846153846155)","(37.55288461538462, 126.80769230769232)"
UJDBAC,"(37.48557692307693, 127.0)","(37.502403846153854, 127.01923076923077)"
UJDBAA,"(37.502403846153854, 127.0)","(37.519230769230774, 127.01923076923077)"
UJDBAD,"(37.48557692307693, 127.01923076923077)","(37.502403846153854, 127.03846153846155)"
UJDBBC,"(37.48557692307693, 127.03846153846155)","(37.502403846153854, 127.05769230769232)"
UJDBBD,"(37.48557692307693, 127.05769230769232)","(37.502403846153854, 127.07692307692308)"
UJDBBB,"(37.502403846153854, 127.05769230769232)","(37.519230769230774, 127.07692307692308)"
UJBDCC,"(37.519230769230774, 127.0)","(37.53605769230769, 127.01923076923077)"
UJBDCA,"(37.53605769230769, 127.0)","(37.55288461538462, 127.01923076923077)"
UJBDCB,"(37.53605769230769, 127.01923076923077)","(37.55288461538462, 127.03846153846155)"
UKCADA,"(37.46875, 127.11538461538461)","(37.48557692307693, 127.13461538461539)"
UKCADD,"(37.45192307692308, 127.13461538461539)","(37.46875, 127.15384615384616)"
UKCADB,"(37.46875, 127.13461538461539)","(37.48557692307693, 127.15384615384616)"
RKDDACC,"(36.61057692307693, 127.3076923076923)","(36.61899038461539, 127.31730769230768)"
RKDDACA,"(36.61899038461539, 127.3076923076923)","(36.627403846153854, 127.31730769230768)"
RKDDACD,"(36.61057692307693, 127.31730769230768)","(36.61899038461539, 127.32692307692307)"
RKDDACB,"(36.61899038461539, 127.31730769230768)","(36.627403846153854, 127.32692307692307)"
RKDDAAC,"(36.627403846153854, 127.3076923076923)","(36.635817307692314, 127.31730769230768)"
RKDDAAA,"(36.635817307692314, 127.3076923076923)","(36.644230769230774, 127.31730769230768)"
RKDDAAD,"(36.627403846153854, 127.31730769230768)","(36.635817307692314, 127.32692307692307)"
RKDDAAB,"(36.635817307692314, 127.31730769230768)","(36.644230769230774, 127.32692307692307)"
RKDDADC,"(36.61057692307693, 127.32692307692307)","(36.61899038461539, 127.33653846153845)"
RKDDADA,"(36.61899038461539, 127.32692307692307)","(36.627403846153854, 127.33653846153845)"
RKDDADD,"(36.61057692307693, 127.33653846153845)","(36.61899038461539, 127.34615384615384)"
RKDDADB,"(36.61899038461539, 127.33653846153845)","(36.627403846153854, 127.34615384615384)"
RKDDABC,"(36.627403846153854, 127.32692307692307)","(36.635817307692314, 127.33653846153845)"
RKDDABA,"(36.635817307692314, 127.32692307692307)","(36.644230769230774, 127.33653846153845)"
RKDDABD,"(36.627403846153854, 127.33653846153845)","(36.635817307692314, 127.34615384615384)"
RKDDABB,"(36.635817307692314, 127.33653846153845)","(36.644230769230774, 127.34615384615384)"
TIBAAAC,"(37.36778846153847, 126.61538461538461)","(37.37620192307693, 126.625)"
TIBAAAA,"(37.37620192307693, 126.61538461538461)","(37.38461538461539, 126.625)"
TIBAAAD,"(37.36778846153847, 126.625)","(37.37620192307693, 126.63461538461539)"
TIBAAAB,"(37.37620192307693, 126.625)","(37.38461538461539, 126.63461538461539)"
TIBAADC,"(37.35096153846154, 126.63461538461539)","(37.359375, 126.64423076923077)"
TIBAADA,"(37.359375, 126.63461538461539)","(37.36778846153847, 126.64423076923077)"
TIBAADD,"(37.35096153846154, 126.64423076923077)","(37.359375, 126.65384615384616)"
TIBAADB,"(37.359375, 126.64423076923077)","(37.36778846153847, 126.65384615384616)"
TIBAABC,"(37.36778846153847, 126.63461538461539)","(37.37620192307693, 126.64423076923077)"
TIBAABA,"(37.37620192307693, 126.63461538461539)","(37.38461538461539, 126.64423076923077)"
TIBAABD,"(37.36778846153847, 126.64423076923077)","(37.37620192307693, 126.65384615384616)"
TIBAABB,"(37.37620192307693, 126.64423076923077)","(37.38461538461539, 126.65384615384616)"
TIBABAC,"(37.36778846153847, 126.65384615384616)","(37.37620192307693, 126.66346153846155)"
TIBABAA,"(37.37620192307693, 126.65384615384616)","(37.38461538461539, 126.66346153846155)"
TIBABAD,"(37.36778846153847, 126.66346153846155)","(37.37620192307693, 126.67307692307693)"
TIBABAB,"(37.37620192307693, 126.66346153846155)","(37.38461538461539, 126.67307692307693)"
TIBBAAC,"(37.36778846153847, 126.6923076923077)","(37.37620192307693, 126.70192307692307)"
TIBBAAA,"(37.37620192307693, 126.6923076923077)","(37.38461538461539, 126.70192307692307)"
TIBBAAD,"(37.36778846153847, 126.70192307692307)","(37.37620192307693, 126.71153846153845)"
TIBBAAB,"(37.37620192307693, 126.70192307692307)","(37.38461538461539, 126.71153846153845)"
UICABDC,"(37.48557692307693, 126.51923076923077)","(37.49399038461539, 126.52884615384616)"
UICABDA,"(37.49399038461539, 126.51923076923077)","(37.502403846153854, 126.52884615384616)"
UICABDD,"(37.48557692307693, 126.52884615384616)","(37.49399038461539, 126.53846153846155)"
UICABDB,"(37.49399038461539, 126.52884615384616)","(37.502403846153854, 126.53846153846155)"
UICABBC,"(37.502403846153854, 126.51923076923077)","(37.510817307692314, 126.52884615384616)"
UICABBA,"(37.510817307692314, 126.51923076923077)","(37.519230769230774, 126.52884615384616)"
UICABBD,"(37.502403846153854, 126.52884615384616)","(37.510817307692314, 126.53846153846155)"
UICABBB,"(37.510817307692314, 126.52884615384616)","(37.519230769230774, 126.53846153846155)"
UICDDBC,"(37.40144230769231, 126.59615384615384)","(37.409855769230774, 126.60576923076923)"
UICDDBA,"(37.409855769230774, 126.59615384615384)","(37.41826923076923, 126.60576923076923)"
UICDDBD,"(37.40144230769231, 126.60576923076923)","(37.409855769230774, 126.61538461538461)"
UICDDBB,"(37.409855769230774, 126.60576923076923)","(37.41826923076923, 126.61538461538461)"
UICDBDC,"(37.41826923076923, 126.59615384615384)","(37.42668269230769, 126.60576923076923)"
UICDBDA,"(37.42668269230769, 126.59615384615384)","(37.43509615384616, 126.60576923076923)"
UICDBDD,"(37.41826923076923, 126.60576923076923)","(37.42668269230769, 126.61538461538461)"
UICDBDB,"(37.42668269230769, 126.60576923076923)","(37.43509615384616, 126.61538461538461)"
UICBACC,"(37.48557692307693, 126.53846153846155)","(37.49399038461539, 126.54807692307693)"
UICBACA,"(37.49399038461539, 126.53846153846155)","(37.502403846153854, 126.54807692307693)"
UICBACD,"(37.48557692307693, 126.54807692307693)","(37.49399038461539, 126.55769230769232)"
UICBACB,"(37.49399038461539, 126.54807692307693)","(37.502403846153854, 126.55769230769232)"
UICBAAC,"(37.502403846153854, 126.53846153846155)","(37.510817307692314, 126.54807692307693)"
UICBAAA,"(37.510817307692314, 126.53846153846155)","(37.519230769230774, 126.54807692307693)"
UICBAAD,"(37.502403846153854, 126.54807692307693)","(37.510817307692314, 126.55769230769232)"
UICBAAB,"(37.510817307692314, 126.54807692307693)","(37.519230769230774, 126.55769230769232)"
UICBBDC,"(37.48557692307693, 126.59615384615384)","(37.49399038461539, 126.60576923076923)"
UICBBDA,"(37.49399038461539, 126.59615384615384)","(37.502403846153854, 126.60576923076923)"
UICBBDD,"(37.48557692307693, 126.60576923076923)","(37.49399038461539, 126.61538461538461)"
UICBBDB,"(37.49399038461539, 126.60576923076923)","(37.502403846153854, 126.61538461538461)"
UICBBBC,"(37.502403846153854, 126.59615384615384)","(37.510817307692314, 126.60576923076923)"
UICBBBA,"(37.510817307692314, 126.59615384615384)","(37.519230769230774, 126.60576923076923)"
UICBBBD,"(37.502403846153854, 126.60576923076923)","(37.510817307692314, 126.61538461538461)"
UICBBBB,"(37.510817307692314, 126.60576923076923)","(37.519230769230774, 126.61538461538461)"
UIADDDC,"(37.519230769230774, 126.59615384615384)","(37.52764423076923, 126.60576923076923)"
UIADDDA,"(37.52764423076923, 126.59615384615384)","(37.53605769230769, 126.60576923076923)"
UIADDDD,"(37.519230769230774, 126.60576923076923)","(37.52764423076923, 126.61538461538461)"
UIADDDB,"(37.52764423076923, 126.60576923076923)","(37.53605769230769, 126.61538461538461)"
UIADDBC,"(37.53605769230769, 126.59615384615384)","(37.54447115384616, 126.60576923076923)"
UIADDBA,"(37.54447115384616, 126.59615384615384)","(37.55288461538462, 126.60576923076923)"
UIADDBD,"(37.53605769230769, 126.60576923076923)","(37.54447115384616, 126.61538461538461)"
UIADDBB,"(37.54447115384616, 126.60576923076923)","(37.55288461538462, 126.61538461538461)"
UIADBDC,"(37.55288461538462, 126.59615384615384)","(37.56129807692308, 126.60576923076923)"
UIADBDA,"(37.56129807692308, 126.59615384615384)","(37.56971153846155, 126.60576923076923)"
UIADBDD,"(37.55288461538462, 126.60576923076923)","(37.56129807692308, 126.61538461538461)"
UIADBDB,"(37.56129807692308, 126.60576923076923)","(37.56971153846155, 126.61538461538461)"
UIDCCCC,"(37.38461538461539, 126.61538461538461)","(37.39302884615385, 126.625)"
UIDCCCA,"(37.39302884615385, 126.61538461538461)","(37.40144230769231, 126.625)"
UIDCCCD,"(37.38461538461539, 126.625)","(37.39302884615385, 126.63461538461539)"
UIDCCCB,"(37.39302884615385, 126.625)","(37.40144230769231, 126.63461538461539)"
UIDCCAC,"(37.40144230769231, 126.61538461538461)","(37.409855769230774, 126.625)"
UIDCCAA,"(37.409855769230774, 126.61538461538461)","(37.41826923076923, 126.625)"
UIDCCAD,"(37.40144230769231, 126.625)","(37.409855769230774, 126.63461538461539)"
UIDCCAB,"(37.409855769230774, 126.625)","(37.41826923076923, 126.63461538461539)"
UIDCCDC,"(37.38461538461539, 126.63461538461539)","(37.39302884615385, 126.64423076923077)"
UIDCCDA,"(37.39302884615385, 126.63461538461539)","(37.40144230769231, 126.64423076923077)"
UIDCCDD,"(37.38461538461539, 126.64423076923077)","(37.39302884615385, 126.65384615384616)"
UIDCCDB,"(37.39302884615385, 126.64423076923077)","(37.40144230769231, 126.65384615384616)"
UIDCCBC,"(37.40144230769231, 126.63461538461539)","(37.409855769230774, 126.64423076923077)"
UIDCCBA,"(37.409855769230774, 126.63461538461539)","(37.41826923076923, 126.64423076923077)"
UIDCCBD,"(37.40144230769231, 126.64423076923077)","(37.409855769230774, 126.65384615384616)"
UIDCCBB,"(37.409855769230774, 126.64423076923077)","(37.41826923076923, 126.65384615384616)"
UIDCACC,"(37.41826923076923, 126.61538461538461)","(37.42668269230769, 126.625)"
UIDCACA,"(37.42668269230769, 126.61538461538461)","(37.43509615384616, 126.625)"
UIDCACD,"(37.41826923076923, 126.625)","(37.42668269230769, 126.63461538461539)"
UIDCACB,"(37.42668269230769, 126.625)","(37.43509615384616, 126.63461538461539)"
UIDCAAC,"(37.43509615384616, 126.61538461538461)","(37.44350961538462, 126.625)"
UIDCAAA,"(37.44350961538462, 126.61538461538461)","(37.45192307692308, 126.625)"
UIDCAAD,"(37.43509615384616, 126.625)","(37.44350961538462, 126.63461538461539)"
UIDCAAB,"(37.44350961538462, 126.625)","(37.45192307692308, 126.63461538461539)"
UIDCADC,"(37.41826923076923, 126.63461538461539)","(37.42668269230769, 126.64423076923077)"
UIDCADA,"(37.42668269230769, 126.63461538461539)","(37.43509615384616, 126.64423076923077)"
UIDCADD,"(37.41826923076923, 126.64423076923077)","(37.42668269230769, 126.65384615384616)"
UIDCADB,"(37.42668269230769, 126.64423076923077)","(37.43509615384616, 126.65384615384616)"
UIDCABC,"(37.43509615384616, 126.63461538461539)","(37.44350961538462, 126.64423076923077)"
UIDCABA,"(37.44350961538462, 126.63461538461539)","(37.45192307692308, 126.64423076923077)"
UIDCABD,"(37.43509615384616, 126.64423076923077)","(37.44350961538462, 126.65384615384616)"
UIDCABB,"(37.44350961538462, 126.64423076923077)","(37.45192307692308, 126.65384615384616)"
UIDCDCC,"(37.38461538461539, 126.65384615384616)","(37.39302884615385, 126.66346153846155)"
UIDCDCA,"(37.39302884615385, 126.65384615384616)","(37.40144230769231, 126.66346153846155)"
UIDCDCD,"(37.38461538461539, 126.66346153846155)","(37.39302884615385, 126.67307692307693)"
UIDCDCB,"(37.39302884615385, 126.66346153846155)","(37.40144230769231, 126.67307692307693)"
UIDCDAC,"(37.40144230769231, 126.65384615384616)","(37.409855769230774, 126.66346153846155)"
UIDCDAA,"(37.409855769230774, 126.65384615384616)","(37.41826923076923, 126.66346153846155)"
UIDCDAD,"(37.40144230769231, 126.66346153846155)","(37.409855769230774, 126.67307692307693)"
UIDCDAB,"(37.409855769230774, 126.66346153846155)","(37.41826923076923, 126.67307692307693)"
UIDCDDC,"(37.38461538461539, 126.67307692307693)","(37.39302884615385, 126.68269230769232)"
UIDCDDA,"(37.39302884615385, 126.67307692307693)","(37.40144230769231, 126.68269230769232)"
UIDCDDD,"(37.38461538461539, 126.68269230769232)","(37.39302884615385, 126.6923076923077)"
UIDCDDB,"(37.39302884615385, 126.68269230769232)","(37.40144230769231, 126.6923076923077)"
UIDCDBC,"(37.40144230769231, 126.67307692307693)","(37.409855769230774, 126.68269230769232)"
UIDCDBA,"(37.409855769230774, 126.67307692307693)","(37.41826923076923, 126.68269230769232)"
UIDCDBD,"(37.40144230769231, 126.68269230769232)","(37.409855769230774, 126.6923076923077)"
UIDCDBB,"(37.409855769230774, 126.68269230769232)","(37.41826923076923, 126.6923076923077)"
UIDCBCC,"(37.41826923076923, 126.65384615384616)","(37.42668269230769, 126.66346153846155)"
UIDCBCA,"(37.42668269230769, 126.65384615384616)","(37.43509615384616, 126.66346153846155)"
UIDCBCD,"(37.41826923076923, 126.66346153846155)","(37.42668269230769, 126.67307692307693)"
UIDCBCB,"(37.42668269230769, 126.66346153846155)","(37.43509615384616, 126.67307692307693)"
UIDCBAC,"(37.43509615384616, 126.65384615384616)","(37.44350961538462, 126.66346153846155)"
UIDCBAA,"(37.44350961538462, 126.65384615384616)","(37.45192307692308, 126.66346153846155)"
UIDCBAD,"(37.43509615384616, 126.66346153846155)","(37.44350961538462, 126.67307692307693)"
UIDCBAB,"(37.44350961538462, 126.66346153846155)","(37.45192307692308, 126.67307692307693)"
UIDACCC,"(37.45192307692308, 126.61538461538461)","(37.46033653846154, 126.625)"
UIDACCA,"(37.46033653846154, 126.61538461538461)","(37.46875, 126.625)"
UIDACCD,"(37.45192307692308, 126.625)","(37.46033653846154, 126.63461538461539)"
UIDACCB,"(37.46033653846154, 126.625)","(37.46875, 126.63461538461539)"
UIDACAC,"(37.46875, 126.61538461538461)","(37.47716346153847, 126.625)"
UIDACAA,"(37.47716346153847, 126.61538461538461)","(37.48557692307693, 126.625)"
UIDACAD,"(37.46875, 126.625)","(37.47716346153847, 126.63461538461539)"
UIDACAB,"(37.47716346153847, 126.625)","(37.48557692307693, 126.63461538461539)"
UIDACDC,"(37.45192307692308, 126.63461538461539)","(37.46033653846154, 126.64423076923077)"
UIDACDA,"(37.46033653846154, 126.63461538461539)","(37.46875, 126.64423076923077)"
UIDACDD,"(37.45192307692308, 126.64423076923077)","(37.46033653846154, 126.65384615384616)"
UIDACDB,"(37.46033653846154, 126.64423076923077)","(37.46875, 126.65384615384616)"
UIDACBC,"(37.46875, 126.63461538461539)","(37.47716346153847, 126.64423076923077)"
UIDACBA,"(37.47716346153847, 126.63461538461539)","(37.48557692307693, 126.64423076923077)"
UIDACBD,"(37.46875, 126.64423076923077)","(37.47716346153847, 126.65384615384616)"
UIDACBB,"(37.47716346153847, 126.64423076923077)","(37.48557692307693, 126.65384615384616)"
UIDAACC,"(37.48557692307693, 126.61538461538461)","(37.49399038461539, 126.625)"
UIDAACA,"(37.49399038461539, 126.61538461538461)","(37.502403846153854, 126.625)"
UIDAACD,"(37.48557692307693, 126.625)","(37.49399038461539, 126.63461538461539)"
UIDAACB,"(37.49399038461539, 126.625)","(37.502403846153854, 126.63461538461539)"
UIDAAAC,"(37.502403846153854, 126.61538461538461)","(37.510817307692314, 126.625)"
UIDAAAA,"(37.510817307692314, 126.61538461538461)","(37.519230769230774, 126.625)"
UIDAAAD,"(37.502403846153854, 126.625)","(37.510817307692314, 126.63461538461539)"
UIDAAAB,"(37.510817307692314, 126.625)","(37.519230769230774, 126.63461538461539)"
UIDAADC,"(37.48557692307693, 126.63461538461539)","(37.49399038461539, 126.64423076923077)"
UIDAADA,"(37.49399038461539, 126.63461538461539)","(37.502403846153854, 126.64423076923077)"
UIDAADD,"(37.48557692307693, 126.64423076923077)","(37.49399038461539, 126.65384615384616)"
