accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
41.7,0,37.437441,126.801300,0.00,1699524581000,START,WALK,5,
43.5,0,37.437499,126.801438,0.00,1699524587000,STOP,WALK,7,
8.1,0,37.437415,126.801403,1.62,1699525346000,NORMAL,WALK,3,
8.1,0,37.437401,126.801394,1.23,1699525347000,NORMAL,WALK,3,
8.1,0,37.437403,126.801375,0.58,1699525348000,STOP,WALK,3,
8.0,0,37.437382,126.801375,1.05,1699525349000,NORMAL,WALK,3,
7.7,0,37.437367,126.801370,1.36,1699525350000,NORMAL,WALK,3,
8.0,0,37.437428,126.801241,5.11,1699525351000,NORMAL,WALK,3,
8.4,0,37.437547,126.801312,6.33,1699525352000,NORMAL,WALK,3,
8.4,0,37.437523,126.801303,1.87,1699525353000,RAPID1,WALK,3,
7.7,0,37.437485,126.801286,1.56,1699525354000,NORMAL,WALK,3,
7.6,0,37.437467,126.801251,1.76,1699525355000,NORMAL,WALK,3,
7.7,0,37.437433,126.801248,1.93,1699525356000,NORMAL,WALK,3,
8.0,0,37.437444,126.801218,1.00,1699525357000,STOP,WALK,3,
8.3,0,37.437432,126.801162,2.13,1699525360000,NORMAL,WALK,3,
10.7,0,37.437442,126.801134,2.21,1699525361000,NORMAL,WALK,3,
13.9,0,37.437442,126.801109,2.21,1699525362000,NORMAL,WALK,3,
17.8,0,37.437442,126.801084,2.21,1699525363000,NORMAL,WALK,3,
12.1,0,37.437442,126.801096,0.00,1699525364000,STOP,WALK,3,
12.1,0,37.437442,126.801096,0.00,1699526308544,END,,0,
