accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
48.9,0,37.430529,126.812287,0.00,1700213260000,START,WALK,0,
31.7,0,37.430111,126.812659,8.02,1700213265000,NORMAL,WALK,0,
22.7,0,37.429991,126.812713,8.02,1700213266000,NORMAL,WALK,0,
19.2,0,37.429910,126.812780,10.28,1700213267000,NORMAL,WALK,0,
15.8,0,37.429810,126.812845,10.34,1700213268000,NORMAL,WALK,0,
9.0,0,37.429660,126.812934,8.79,1700213269000,NORMAL,WALK,0,
7.0,0,37.429569,126.813003,10.04,1700213270000,NORMAL,WALK,0,
6.3,0,37.429476,126.813078,10.04,1700213271000,NORMAL,WALK,0,
6.4,0,37.429379,126.813132,10.75,1700213272000,NORMAL,WALK,0,
6.4,0,37.429278,126.813183,11.07,1700213273000,NORMAL,WALK,0,
6.4,0,37.429165,126.813234,11.75,1700213274000,NORMAL,WALK,0,
5.9,0,37.429071,126.813275,11.75,1700213275000,NORMAL,WALK,0,
8.1,0,37.428973,126.813326,11.75,1700213276000,NORMAL,WALK,0,
8.1,0,37.428903,126.813345,11.74,1700213277000,NORMAL,WALK,0,
8.1,0,37.428798,126.813376,11.61,1700213278000,NORMAL,WALK,0,
8.1,0,37.428684,126.813410,11.74,1700213279000,NORMAL,AUTOMOBILE,0,
8.1,0,37.428556,126.813448,12.82,1700213280000,NORMAL,AUTOMOBILE,0,
8.1,0,37.428439,126.813472,13.44,1700213281000,NORMAL,AUTOMOBILE,0,
8.2,0,37.428317,126.813496,13.44,1700213282000,NORMAL,AUTOMOBILE,0,
8.2,0,37.428190,126.813524,13.69,1700213283000,NORMAL,AUTOMOBILE,0,
8.2,0,37.428058,126.813549,14.16,1700213284000,NORMAL,AUTOMOBILE,0,
8.2,0,37.427925,126.813576,14.60,1700213285000,NORMAL,AUTOMOBILE,0,
8.2,0,37.427795,126.813608,14.60,1700213286000,NORMAL,AUTOMOBILE,0,
8.2,0,37.427654,126.813638,14.95,1700213287000,NORMAL,AUTOMOBILE,0,
8.2,0,37.427507,126.813677,15.62,1700213288000,NORMAL,AUTOMOBILE,0,
8.2,0,37.427357,126.813719,15.92,1700213289000,NORMAL,AUTOMOBILE,0,
8.2,0,37.427206,126.813754,15.92,1700213290000,NORMAL,AUTOMOBILE,0,
8.2,0,37.427045,126.813795,16.59,1700213291000,NORMAL,AUTOMOBILE,0,
8.2,0,37.426881,126.813837,17.20,1700213292000,NORMAL,AUTOMOBILE,0,
8.2,0,37.426720,126.813883,17.52,1700213293000,NORMAL,AUTOMOBILE,0,
8.2,0,37.426559,126.813926,17.52,1700213294000,NORMAL,AUTOMOBILE,0,
8.2,0,37.426382,126.813970,18.12,1700213295000,NORMAL,AUTOMOBILE,0,
8.1,0,37.426250,126.814014,18.78,1700213296000,NORMAL,AUTOMOBILE,0,
8.1,0,37.426082,126.814077,18.86,1700213297000,NORMAL,AUTOMOBILE,0,
8.1,0,37.425910,126.814112,19.16,1700213298000,NORMAL,AUTOMOBILE,0,
8.1,0,37.425723,126.814158,18.81,1700213299000,NORMAL,AUTOMOBILE,0,
8.1,0,37.425563,126.814183,18.44,1700213300000,NORMAL,AUTOMOBILE,0,
8.1,0,37.425409,126.814221,17.87,1700213301000,NORMAL,AUTOMOBILE,0,
8.1,0,37.425245,126.814257,18.11,1700213302000,NORMAL,AUTOMOBILE,0,
8.1,0,37.425077,126.814284,18.42,1700213303000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424916,126.814322,18.20,1700213304000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424775,126.814376,16.92,1700213305000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424637,126.814414,15.87,1700213306000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424523,126.814455,13.77,1700213307000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424415,126.814479,12.32,1700213308000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424327,126.814503,10.53,1700213309000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424262,126.814519,8.45,1700213310000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424203,126.814555,7.31,1700213311000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424149,126.814576,6.51,1700213312000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424113,126.814596,4.94,1700213313000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424121,126.814598,1.81,1700213314000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424123,126.814588,0.17,1700213315000,STOP,AUTOMOBILE,0,
8.1,0,37.424102,126.814583,1.70,1700213330000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424080,126.814595,2.72,1700213331000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424047,126.814607,3.45,1700213332000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424022,126.814615,3.10,1700213333000,NORMAL,AUTOMOBILE,0,
8.1,0,37.424008,126.814621,2.68,1700213334000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423962,126.814630,4.08,1700213335000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423908,126.814670,5.81,1700213336000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423861,126.814706,6.16,1700213337000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423793,126.814728,6.89,1700213338000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423723,126.814786,7.76,1700213339000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423671,126.814805,6.91,1700213340000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423601,126.814834,7.58,1700213341000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423525,126.814878,8.72,1700213342000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423441,126.814935,10.00,1700213343000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423349,126.814987,10.89,1700213344000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423259,126.815036,11.02,1700213345000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423168,126.815092,11.06,1700213346000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423090,126.815151,10.63,1700213347000,NORMAL,AUTOMOBILE,0,
8.1,0,37.423016,126.815202,9.96,1700213348000,NORMAL,AUTOMOBILE,0,
