accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
39.9,0,37.409138,126.819062,0.00,1700567814000,START,WALK,10,
39.3,0,37.409137,126.819062,0.00,1700567815000,STOP,WALK,10,
14.0,0,37.409018,126.818835,1.09,1700567955000,NORMAL,WALK,4,
14.2,0,37.409013,126.818839,0.73,1700567956000,STOP,WALK,4,
12.9,0,37.408686,126.818893,2.37,1700567992000,NORMAL,STATION,0,
11.4,0,37.408686,126.818892,0.00,1700567993000,STOP,STATION,0,
8.7,0,37.408813,126.819324,3.61,1700568980000,NORMAL,STATION,0,
8.9,0,37.408790,126.819320,3.11,1700568981000,NORMAL,STATION,0,
8.3,0,37.408779,126.819300,0.00,1700568982000,STOP,STATION,0,
7.7,0,37.408767,126.819194,1.06,1700568987000,NORMAL,STATION,0,
7.7,0,37.408768,126.819159,1.16,1700568988000,NORMAL,STATION,0,
7.7,0,37.408760,126.819154,0.92,1700568989000,STOP,STATION,0,
8.6,0,37.408847,126.819000,1.08,1700569080000,NORMAL,STATION,0,
8.7,0,37.408846,126.818998,0.60,1700569081000,STOP,STATION,0,
8.6,0,37.408678,126.819059,1.04,1700569178000,NORMAL,STATION,0,
8.9,0,37.408650,126.819083,1.54,1700569179000,NORMAL,STATION,0,
9.2,0,37.408639,126.819090,1.36,1700569180000,NORMAL,STATION,0,
9.4,0,37.408637,126.819086,1.09,1700569181000,NORMAL,STATION,0,
9.6,0,37.408620,126.819099,1.39,1700569182000,NORMAL,STATION,0,
8.9,0,37.408647,126.819071,0.24,1700569183000,STOP,STATION,0,
8.0,0,37.408653,126.819079,1.22,1700569291000,NORMAL,STATION,0,
8.2,0,37.408634,126.819121,1.94,1700569292000,NORMAL,STATION,0,
8.4,0,37.408637,126.819130,0.00,1700569293000,STOP,STATION,0,
8.0,0,37.408773,126.819225,1.81,1700569301000,NORMAL,STATION,0,
7.9,0,37.408758,126.819220,1.58,1700569302000,NORMAL,STATION,0,
8.1,0,37.408800,126.819199,0.15,1700569303000,STOP,STATION,0,
8.0,0,37.408825,126.819034,1.12,1700569314000,NORMAL,STATION,0,
7.8,0,37.408818,126.819026,0.96,1700569315000,STOP,STATION,0,
9.4,0,37.408794,126.818890,1.39,1700569462000,NORMAL,STATION,0,
9.8,0,37.408781,126.818893,1.26,1700569463000,NORMAL,STATION,0,
9.6,0,37.408764,126.818914,1.31,1700569464000,NORMAL,STATION,0,
10.0,0,37.408770,126.818935,1.00,1700569465000,STOP,STATION,0,
12.2,0,37.408803,126.818965,2.44,1700569508000,NORMAL,STATION,0,
11.9,0,37.408802,126.818975,2.24,1700569509000,NORMAL,STATION,0,
10.6,0,37.408751,126.818991,2.08,1700569510000,NORMAL,STATION,0,
10.4,0,37.408746,126.818981,1.35,1700569511000,NORMAL,STATION,0,
10.0,0,37.408706,126.818997,1.52,1700569512000,NORMAL,STATION,0,
9.2,0,37.408747,126.818965,0.16,1700569513000,STOP,STATION,0,
8.1,0,37.408866,126.818985,1.32,1700569552000,NORMAL,STATION,0,
8.1,0,37.408862,126.818972,0.98,1700569553000,STOP,STATION,0,
8.1,0,37.408854,126.818927,1.16,1700569555000,NORMAL,STATION,0,
8.1,0,37.408858,126.818914,0.82,1700569556000,STOP,STATION,0,
