accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
46.2,0,37.437451,126.801362,0.00,1700546505000,START,WALK,4,
46.2,0,37.437417,126.801303,0.00,1700546511000,STOP,WALK,5,
11.2,0,37.437751,126.801515,1.09,1700547030000,NORMAL,WALK,6,
10.0,0,37.437762,126.801507,1.11,1700547032000,NORMAL,WALK,6,
39.1,0,37.437738,126.801549,1.32,1700547033000,NORMAL,WALK,6,
8.1,0,37.437692,126.801640,1.73,1700547034000,NORMAL,WALK,6,
8.1,0,37.437680,126.801656,1.82,1700547035000,NORMAL,WALK,6,
8.1,0,37.437653,126.801676,2.49,1700547036000,NORMAL,WALK,6,
8.1,0,37.437654,126.801710,2.74,1700547037000,NORMAL,WALK,6,
8.1,0,37.437650,126.801738,2.72,1700547038000,NORMAL,WALK,6,
8.1,0,37.437635,126.801772,3.28,1700547039000,NORMAL,WALK,6,
8.1,0,37.437645,126.801806,2.88,1700547040000,NORMAL,WALK,6,
8.1,0,37.437639,126.801833,2.96,1700547041000,NORMAL,WALK,6,
8.1,0,37.437646,126.801868,3.02,1700547042000,NORMAL,RUN,6,
8.1,0,37.437660,126.801913,3.07,1700547043000,NORMAL,RUN,6,
8.1,0,37.437661,126.801956,2.96,1700547044000,NORMAL,RUN,6,
8.1,0,37.437655,126.801989,2.67,1700547045000,NORMAL,RUN,6,
8.1,0,37.437646,126.802033,2.85,1700547046000,NORMAL,RUN,6,
8.1,0,37.437637,126.802074,2.74,1700547047000,NORMAL,RUN,6,
8.1,0,37.437641,126.802110,2.93,1700547048000,NORMAL,RUN,6,
8.1,0,37.437630,126.802158,3.40,1700547049000,NORMAL,RUN,6,
8.1,0,37.437601,126.802201,3.51,1700547050000,NORMAL,RUN,6,
8.1,0,37.437588,126.802227,3.06,1700547051000,NORMAL,RUN,6,
8.1,0,37.437571,126.802266,3.43,1700547052000,NORMAL,RUN,6,
8.1,0,37.437562,126.802279,2.99,1700547053000,NORMAL,RUN,6,
8.1,0,37.437561,126.802297,2.58,1700547054000,NORMAL,RUN,6,
8.1,0,37.437565,126.802336,2.99,1700547055000,NORMAL,RUN,6,
8.1,0,37.437554,126.802363,2.91,1700547056000,NORMAL,RUN,6,
