accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
8.0,0,37.408956,126.816901,0.06,1700364365000,START,WALK,8,
8.0,0,37.408961,126.816898,0.24,1700364366000,STOP,WALK,8,
8.1,0,37.408732,126.816983,1.21,1700364402000,NORMAL,WALK,8,
8.1,0,37.408719,126.816986,1.12,1700364403000,NORMAL,WALK,8,
8.1,0,37.408711,126.816990,1.09,1700364404000,NORMAL,WALK,8,
8.1,0,37.408697,126.816994,1.22,1700364405000,NORMAL,WALK,8,
8.1,0,37.408687,126.817014,1.30,1700364406000,NORMAL,WALK,8,
8.1,0,37.408698,126.817035,0.61,1700364407000,STOP,WALK,8,
8.1,0,37.408637,126.817081,1.04,1700364423000,NORMAL,WALK,8,
8.1,0,37.408619,126.817083,1.28,1700364424000,NORMAL,WALK,8,
8.1,0,37.408612,126.817088,0.99,1700364425000,STOP,WALK,8,
8.1,0,37.408607,126.817105,1.09,1700364426000,NORMAL,WALK,8,
8.1,0,37.408596,126.817122,1.38,1700364427000,NORMAL,WALK,8,
8.1,0,37.408596,126.817140,1.30,1700364428000,NORMAL,WALK,8,
8.1,0,37.408594,126.817143,0.78,1700364429000,STOP,WALK,8,
8.1,0,37.408591,126.817228,1.19,1700364485000,NORMAL,WALK,8,
8.1,0,37.408591,126.817242,1.20,1700364486000,NORMAL,WALK,8,
8.1,0,37.408593,126.817267,1.36,1700364487000,NORMAL,WALK,8,
8.1,0,37.408597,126.817270,0.86,1700364488000,STOP,WALK,11,
8.1,0,37.408622,126.817353,1.10,1700364495000,NORMAL,WALK,11,
8.1,0,37.408631,126.817360,1.05,1700364496000,NORMAL,WALK,11,
8.1,0,37.408626,126.817366,0.70,1700364497000,STOP,WALK,11,
8.1,0,37.408635,126.817382,1.07,1700364498000,NORMAL,WALK,11,
8.1,0,37.408646,126.817382,0.87,1700364499000,STOP,WALK,11,
8.1,0,37.408663,126.817413,1.09,1700364502000,NORMAL,WALK,11,
8.1,0,37.408665,126.817423,1.04,1700364503000,NORMAL,WALK,11,
8.1,0,37.408668,126.817426,0.69,1700364504000,STOP,WALK,11,
8.1,0,37.408693,126.817638,1.13,1700364565000,NORMAL,WALK,11,
8.1,0,37.408689,126.817659,1.18,1700364566000,NORMAL,WALK,11,
