accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
31.2,0,37.409113,126.817116,0.00,1699047254000,START,WALK,10,
31.2,0,37.409113,126.817116,0.00,1699047260000,STOP,WALK,10,
9.2,0,37.408975,126.817019,1.02,1699047326000,NORMAL,WALK,11,
18.2,0,37.408918,126.816781,0.52,1699047327000,STOP,WALK,11,
8.1,0,37.408845,126.816672,1.29,1699047331000,NORMAL,WALK,11,
8.1,0,37.408843,126.816690,0.66,1699047332000,STOP,WALK,11,
8.1,0,37.408864,126.816850,1.38,1699047336000,NORMAL,WALK,11,
8.1,0,37.408859,126.816880,1.03,1699047337000,NORMAL,WALK,11,
8.1,0,37.408862,126.816894,0.57,1699047338000,STOP,WALK,11,
8.1,0,37.408847,126.816996,1.55,1699047357000,NORMAL,WALK,11,
8.1,0,37.408825,126.817011,1.78,1699047358000,NORMAL,WALK,11,
8.1,0,37.408822,126.816994,0.78,1699047359000,STOP,WALK,11,
8.1,0,37.408774,126.817007,1.01,1699047363000,NORMAL,WALK,11,
8.1,0,37.408760,126.817023,1.04,1699047364000,NORMAL,WALK,11,
8.1,0,37.408751,126.817033,0.95,1699047365000,STOP,WALK,11,
8.1,0,37.408728,126.817027,1.03,1699047366000,NORMAL,WALK,11,
8.1,0,37.408713,126.817031,0.94,1699047367000,STOP,WALK,11,
8.1,0,37.408717,126.817072,1.30,1699047370000,NORMAL,WALK,11,
8.1,0,37.408722,126.817114,2.05,1699047371000,NORMAL,WALK,11,
8.1,0,37.408718,126.817131,1.79,1699047372000,NORMAL,WALK,11,
8.1,0,37.408721,126.817165,2.15,1699047373000,NORMAL,WALK,11,
8.1,0,37.408726,126.817171,1.45,1699047374000,NORMAL,WALK,11,
8.1,0,37.408728,126.817180,1.11,1699047375000,NORMAL,WALK,11,
8.1,0,37.408748,126.817189,1.04,1699047376000,NORMAL,WALK,11,
8.1,0,37.408766,126.817204,1.13,1699047377000,NORMAL,WALK,11,
8.1,0,37.408766,126.817226,1.30,1699047378000,NORMAL,WALK,11,
8.1,0,37.408771,126.817237,1.28,1699047379000,NORMAL,WALK,11,
8.1,0,37.408775,126.817249,1.34,1699047380000,NORMAL,WALK,11,
8.1,0,37.408788,126.817258,1.06,1699047381000,NORMAL,WALK,11,
8.1,0,37.408788,126.817271,0.96,1699047382000,STOP,WALK,11,
8.1,0,37.408779,126.817306,1.36,1699047383000,NORMAL,WALK,11,
8.1,0,37.408777,126.817322,1.30,1699047384000,NORMAL,WALK,11,
8.1,0,37.408780,126.817323,0.87,1699047385000,STOP,WALK,11,
8.1,0,37.408798,126.817335,1.02,1699047387000,NORMAL,WALK,11,
8.1,0,37.408810,126.817342,1.07,1699047388000,NORMAL,WALK,11,
8.1,0,37.408815,126.817351,1.24,1699047389000,NORMAL,WALK,11,
8.1,0,37.408808,126.817355,0.75,1699047390000,STOP,WALK,11,
8.1,0,37.408808,126.817397,1.54,1699047392000,NORMAL,WALK,11,
8.1,0,37.408812,126.817410,1.20,1699047393000,NORMAL,WALK,11,
8.1,0,37.408818,126.817425,1.31,1699047394000,NORMAL,WALK,11,
8.1,0,37.408817,126.817441,1.06,1699047395000,NORMAL,WALK,11,
8.1,0,37.408821,126.817455,1.06,1699047396000,NORMAL,WALK,11,
8.1,0,37.408822,126.817487,1.22,1699047397000,NORMAL,WALK,11,
8.1,0,37.408820,126.817502,1.15,1699047398000,NORMAL,WALK,11,
8.1,0,37.408819,126.817518,1.16,1699047399000,NORMAL,WALK,11,
8.1,0,37.408819,126.817526,1.26,1699047400000,NORMAL,WALK,11,
8.1,0,37.408825,126.817540,1.25,1699047401000,NORMAL,WALK,11,
8.1,0,37.408833,126.817550,1.10,1699047402000,NORMAL,WALK,11,
8.1,0,37.408839,126.817541,0.65,1699047403000,STOP,WALK,11,
8.1,0,37.408750,126.817542,1.48,1699047488000,NORMAL,STATION,0,
8.1,0,37.408752,126.817545,0.97,1699047489000,STOP,STATION,0,
8.1,0,37.408754,126.817570,1.22,1699047490000,NORMAL,STATION,0,
8.1,0,37.408733,126.817583,0.00,1699047491000,STOP,STATION,0,
8.1,0,37.408712,126.817646,3.32,1699047492000,NORMAL,STATION,0,
8.1,0,37.408713,126.817654,1.92,1699047493000,NORMAL,STATION,0,
8.1,0,37.408719,126.817670,1.54,1699047494000,NORMAL,STATION,0,
8.1,0,37.408712,126.817677,1.21,1699047495000,NORMAL,STATION,0,
8.1,0,37.408705,126.817695,1.39,1699047496000,NORMAL,STATION,0,
8.1,0,37.408666,126.817661,1.74,1699047497000,NORMAL,STATION,0,
8.1,0,37.408658,126.817644,1.63,1699047498000,NORMAL,STATION,0,
8.1,0,37.408647,126.817660,1.41,1699047499000,NORMAL,STATION,0,
8.1,0,37.408626,126.817699,2.23,1699047500000,NORMAL,STATION,0,
8.1,0,37.408634,126.817767,3.33,1699047501000,NORMAL,STATION,0,
8.1,0,37.408637,126.817821,3.82,1699047502000,NORMAL,STATION,0,
8.1,0,37.408637,126.817895,4.91,1699047503000,NORMAL,STATION,0,
8.1,0,37.408646,126.817953,5.23,1699047504000,NORMAL,STATION,0,
8.1,0,37.408642,126.818028,5.63,1699047505000,NORMAL,STATION,0,
8.1,0,37.408674,126.818082,5.28,1699047506000,NORMAL,STATION,0,
8.1,0,37.408685,126.818126,4.64,1699047507000,NORMAL,STATION,0,
8.1,0,37.408679,126.818174,4.35,1699047508000,NORMAL,STATION,0,
8.1,0,37.408688,126.818226,4.55,1699047509000,NORMAL,STATION,0,
8.1,0,37.408695,126.818283,4.87,1699047510000,NORMAL,STATION,0,
8.1,0,37.408715,126.818343,5.34,1699047511000,NORMAL,STATION,0,
8.1,0,37.408730,126.818399,5.63,1699047512000,NORMAL,STATION,0,
8.1,0,37.408772,126.818459,6.08,1699047513000,NORMAL,STATION,0,
8.1,0,37.408791,126.818533,6.35,1699047514000,NORMAL,STATION,0,
8.1,0,37.408800,126.818630,7.05,1699047515000,NORMAL,STATION,0,
8.1,0,37.408805,126.818733,7.77,1699047516000,NORMAL,STATION,0,
8.1,0,37.408814,126.818816,7.65,1699047517000,NORMAL,STATION,0,
8.1,0,37.408841,126.818906,7.91,1699047518000,NORMAL,STATION,0,
8.1,0,37.408910,126.818947,7.70,1699047519000,NORMAL,STATION,0,
8.1,0,37.408964,126.819033,8.42,1699047520000,NORMAL,STATION,0,
8.1,0,37.409056,126.819093,9.12,1699047521000,NORMAL,STATION,0,
8.1,0,37.409118,126.819184,9.84,1699047522000,NORMAL,STATION,0,
8.1,0,37.409190,126.819268,10.32,1699047523000,NORMAL,STATION,0,
8.1,0,37.409252,126.819348,10.27,1699047524000,NORMAL,STATION,0,
8.1,0,37.409331,126.819411,10.41,1699047525000,NORMAL,STATION,0,
8.1,0,37.409401,126.819519,10.73,1699047526000,NORMAL,STATION,0,
8.1,0,37.409454,126.819598,10.21,1699047527000,NORMAL,STATION,0,
8.1,0,37.409460,126.819722,9.55,1699047528000,NORMAL,STATION,0,
8.1,0,37.409491,126.819854,10.55,1699047529000,NORMAL,STATION,0,
8.1,0,37.409501,126.819989,10.98,1699047530000,NORMAL,STATION,0,
8.1,0,37.409522,126.820103,10.73,1699047531000,NORMAL,STATION,0,
8.1,0,37.409521,126.820254,11.66,1699047532000,NORMAL,STATION,0,
8.1,0,37.409543,126.820381,11.63,1699047533000,NORMAL,STATION,0,
8.1,0,37.409546,126.820570,13.28,1699047534000,NORMAL,STATION,0,
8.1,0,37.409557,126.820714,12.96,1699047535000,NORMAL,STATION,0,
8.1,0,37.409567,126.820842,12.02,1699047536000,NORMAL,AUTOMOBILE,0,
8.1,0,37.409571,126.820932,9.71,1699047537000,NORMAL,AUTOMOBILE,0,
8.1,0,37.409587,126.821088,11.27,1699047538000,NORMAL,AUTOMOBILE,0,
8.1,0,37.409599,126.821228,11.64,1699047539000,NORMAL,AUTOMOBILE,0,
8.1,0,37.409620,126.821357,11.20,1699047540000,NORMAL,AUTOMOBILE,0,
8.1,0,37.409625,126.821474,10.68,1699047541000,NORMAL,AUTOMOBILE,0,
8.1,0,37.409658,126.821587,10.61,1699047542000,NORMAL,AUTOMOBILE,0,
