accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
48.1,0,37.437373,126.801277,0.00,1699075966000,START,WALK,20,
48.1,0,37.437377,126.801268,0.00,1699075972000,STOP,WALK,7,
28.0,0,37.437724,126.801316,1.80,1699076115000,NORMAL,WALK,6,
18.0,0,37.437745,126.801383,1.80,1699076116000,NORMAL,RUN,6,
16.0,0,37.437775,126.801420,2.93,1699076117000,NORMAL,RUN,6,
10.7,0,37.437799,126.801458,3.10,1699076118000,NORMAL,RUN,6,
8.5,0,37.437795,126.801513,3.25,1699076119000,NORMAL,RUN,6,
7.9,0,37.437798,126.801545,3.25,1699076120000,NORMAL,RUN,6,
8.0,0,37.437794,126.801563,3.05,1699076121000,NORMAL,RUN,6,
8.1,0,37.437789,126.801576,2.59,1699076122000,NORMAL,RUN,6,
8.1,0,37.437791,126.801593,2.42,1699076123000,NORMAL,RUN,6,
8.1,0,37.437791,126.801612,2.42,1699076124000,NORMAL,RUN,6,
8.1,0,37.437788,126.801628,2.22,1699076125000,NORMAL,RUN,6,
8.1,0,37.437788,126.801639,2.09,1699076126000,NORMAL,RUN,6,
8.2,0,37.437791,126.801650,1.82,1699076127000,NORMAL,RUN,6,
8.1,0,37.437789,126.801666,1.82,1699076128000,NORMAL,RUN,6,
8.2,0,37.437783,126.801679,1.77,1699076129000,NORMAL,RUN,6,
8.1,0,37.437777,126.801694,1.70,1699076130000,NORMAL,RUN,6,
8.2,0,37.437772,126.801706,1.64,1699076131000,NORMAL,RUN,6,
8.1,0,37.437768,126.801720,1.64,1699076132000,NORMAL,RUN,6,
8.1,0,37.437762,126.801730,1.60,1699076133000,NORMAL,RUN,6,
8.1,0,37.437726,126.801730,1.54,1699076134000,NORMAL,RUN,6,
8.1,0,37.437725,126.801754,1.19,1699076135000,NORMAL,RUN,6,
8.1,0,37.437715,126.801782,2.05,1699076136000,NORMAL,RUN,6,
8.1,0,37.437708,126.801776,0.84,1699076137000,STOP,WALK,6,
8.1,0,37.437697,126.801791,1.25,1699076138000,NORMAL,WALK,6,
8.1,0,37.437688,126.801806,1.48,1699076139000,NORMAL,WALK,6,
8.1,0,37.437682,126.801825,1.76,1699076140000,NORMAL,WALK,6,
8.1,0,37.437684,126.801831,1.14,1699076141000,NORMAL,WALK,6,
8.1,0,37.437681,126.801830,0.70,1699076142000,STOP,WALK,6,
8.1,0,37.437662,126.801841,1.10,1699076143000,NORMAL,WALK,6,
8.1,0,37.437661,126.801862,1.33,1699076144000,NORMAL,WALK,6,
8.1,0,37.437664,126.801878,1.30,1699076145000,NORMAL,WALK,6,
8.1,0,37.437669,126.801896,1.29,1699076146000,NORMAL,WALK,6,
8.1,0,37.437669,126.801908,1.09,1699076147000,NORMAL,WALK,6,
8.1,0,37.437663,126.801918,1.03,1699076148000,NORMAL,WALK,6,
8.1,0,37.437657,126.801935,1.17,1699076149000,NORMAL,WALK,6,
8.1,0,37.437652,126.801950,1.28,1699076150000,NORMAL,WALK,6,
8.1,0,37.437658,126.801965,1.09,1699076151000,NORMAL,WALK,6,
8.1,0,37.437659,126.801990,1.37,1699076152000,NORMAL,WALK,6,
8.1,0,37.437655,126.801997,1.08,1699076153000,NORMAL,WALK,6,
8.1,0,37.437656,126.802007,0.83,1699076154000,STOP,WALK,6,
8.1,0,37.437664,126.802060,1.37,1699076157000,NORMAL,WALK,6,
8.1,0,37.437663,126.802080,1.46,1699076158000,NORMAL,WALK,6,
8.1,0,37.437682,126.802100,1.47,1699076159000,NORMAL,WALK,6,
