accuracy,id,lat,lng,speed,time,type,state,stepCount,beaconData
21.7,0,37.409120,126.817110,0.00,1698474303000,START,WALK,2,
21.8,0,37.409120,126.817110,0.00,1698474309000,STOP,WALK,2,
12.9,0,37.409727,126.817180,1.36,1698474347000,NORMAL,WALK,11,
8.0,0,37.409657,126.817304,1.69,1698474348000,NORMAL,WALK,11,
8.0,0,37.409630,126.817326,1.14,1698474349000,NORMAL,WALK,11,
8.1,0,37.409631,126.817303,1.28,1698474350000,NORMAL,WALK,11,
8.1,0,37.409623,126.817298,1.40,1698474351000,NORMAL,WALK,11,
8.1,0,37.409629,126.817283,1.38,1698474352000,NORMAL,WALK,11,
8.1,0,37.409644,126.817262,1.68,1698474353000,NORMAL,WALK,11,
8.1,0,37.409637,126.817257,1.04,1698474354000,NORMAL,WALK,11,
8.1,0,37.409632,126.817243,0.96,1698474355000,STOP,WALK,11,
8.1,0,37.409632,126.817193,1.16,1698474357000,NORMAL,WALK,11,
8.1,0,37.409621,126.817183,1.00,1698474358000,NORMAL,WALK,11,
8.1,0,37.409605,126.817178,0.94,1698474359000,STOP,WALK,11,
8.1,0,37.409582,126.817179,1.47,1698474360000,NORMAL,WALK,11,
8.1,0,37.409571,126.817182,1.11,1698474361000,NORMAL,WALK,11,
8.1,0,37.409554,126.817176,1.23,1698474362000,NORMAL,WALK,11,
8.1,0,37.409538,126.817178,1.42,1698474363000,NORMAL,WALK,11,
8.1,0,37.409524,126.817169,1.04,1698474364000,NORMAL,WALK,11,
8.1,0,37.409503,126.817162,0.91,1698474365000,STOP,WALK,11,
8.1,0,37.409438,126.817158,1.02,1698474368000,NORMAL,WALK,11,
8.1,0,37.409417,126.817152,0.97,1698474369000,STOP,WALK,11,
8.1,0,37.409389,126.817139,1.04,1698474370000,NORMAL,WALK,11,
8.1,0,37.409366,126.817129,0.88,1698474371000,STOP,WALK,11,
8.1,0,37.409342,126.817137,1.08,1698474372000,NORMAL,WALK,11,
8.1,0,37.409320,126.817152,1.38,1698474373000,NORMAL,WALK,11,
